Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Willis McGahee,BAL,RB,26.0,228.8,15.0,15.0,0.0,0.0,0.0,1207.0,7.0,294.0,231.0,1.0,49.0,43.0,0.0,4.0,3.0
Brandon Marshall,DEN,WR,23.0,280.2,16.0,16.0,0.0,0.0,0.0,57.0,0.0,5.0,1325.0,7.0,170.0,102.0,0.0,3.0,1.0
Frank Gore,SFO,RB,24.0,236.8,15.0,15.0,0.0,0.0,0.0,1102.0,5.0,260.0,436.0,1.0,69.0,53.0,0.0,4.0,3.0
Plaxico Burress,NYG,WR,30.0,244.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,12.0,141.0,70.0,0.0,0.0,0.0
Dallas Clark,IND,TE,28.0,188.5,15.0,15.0,0.0,0.0,0.0,29.0,0.0,2.0,616.0,11.0,101.0,58.0,0.0,0.0,0.0
Edgerrin James,ARI,RB,29.0,208.6,16.0,16.0,0.0,0.0,0.0,1222.0,7.0,324.0,204.0,0.0,39.0,24.0,0.0,5.0,0.0
Chris Cooley,WAS,TE,25.0,192.6,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,8.0,110.0,66.0,0.0,1.0,0.0
Earnest Graham,TAM,RB,27.0,229.2,15.0,10.0,0.0,0.0,0.0,898.0,10.0,222.0,324.0,0.0,69.0,49.0,0.0,1.0,1.0
Ben Roethlisberger,PIT,QB,25.0,258.56,15.0,15.0,3154.0,32.0,404.0,204.0,2.0,35.0,0.0,0.0,0.0,0.0,11.0,9.0,3.0
Drew Brees,NOR,QB,28.0,259.11999999999995,16.0,16.0,4423.0,28.0,652.0,52.0,1.0,23.0,10.0,0.0,2.0,2.0,18.0,9.0,4.0
Wes Welker,NWE,WR,26.0,280.9,16.0,13.0,0.0,0.0,0.0,34.0,0.0,4.0,1175.0,8.0,145.0,112.0,0.0,3.0,0.0
Marshawn Lynch,BUF,RB,21.0,192.22,13.0,13.0,8.0,1.0,1.0,1115.0,7.0,280.0,184.0,0.0,26.0,18.0,0.0,2.0,1.0
Greg Jennings,GNB,WR,24.0,217.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,12.0,84.0,53.0,0.0,1.0,0.0
Torry Holt,STL,WR,31.0,253.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,7.0,149.0,93.0,0.0,2.0,0.0
Matt Hasselbeck,SEA,QB,32.0,247.54,16.0,16.0,3966.0,28.0,562.0,89.0,0.0,39.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0
Maurice Jones-Drew,JAX,RB,22.0,207.5,15.0,0.0,0.0,0.0,0.0,768.0,9.0,167.0,407.0,0.0,55.0,40.0,0.0,2.0,2.0
Derek Anderson,CLE,QB,24.0,250.48,16.0,15.0,3787.0,29.0,527.0,70.0,3.0,32.0,0.0,0.0,0.0,0.0,19.0,5.0,2.0
Steven Jackson,STL,RB,24.0,201.38,12.0,12.0,2.0,1.0,1.0,1002.0,5.0,237.0,271.0,1.0,52.0,38.0,0.0,5.0,2.0
Roddy White,ATL,WR,26.0,235.0,16.0,15.0,0.0,0.0,0.0,-2.0,0.0,1.0,1202.0,6.0,137.0,83.0,0.0,3.0,2.0
LenDale White,TEN,RB,23.0,174.4,16.0,16.0,0.0,0.0,0.0,1110.0,7.0,303.0,114.0,0.0,31.0,20.0,0.0,5.0,5.0
Brett Favre,GNB,QB,38.0,243.4,16.0,16.0,4155.0,28.0,535.0,12.0,0.0,29.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0
Bobby Engram,SEA,WR,34.0,242.7,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,6.0,134.0,94.0,0.0,1.0,1.0
Willie Parker,PIT,RB,27.0,177.0,15.0,15.0,0.0,0.0,1.0,1316.0,2.0,321.0,164.0,0.0,31.0,23.0,0.0,4.0,3.0
Steve Smith,CAR,WR,28.0,235.8,15.0,15.0,0.0,0.0,0.0,66.0,0.0,9.0,1002.0,7.0,148.0,87.0,0.0,1.0,0.0
Ryan Grant,GNB,RB,25.0,186.1,15.0,7.0,0.0,0.0,0.0,956.0,8.0,188.0,145.0,0.0,37.0,30.0,0.0,1.0,1.0
Kevin Curtis,PHI,WR,29.0,224.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,6.0,135.0,77.0,0.0,0.0,0.0
Santonio Holmes,PIT,WR,23.0,195.9,13.0,13.0,0.0,0.0,0.0,17.0,0.0,5.0,942.0,8.0,85.0,52.0,0.0,2.0,0.0
Fred Taylor,JAX,RB,31.0,163.0,15.0,15.0,0.0,0.0,0.0,1202.0,5.0,223.0,58.0,0.0,14.0,9.0,0.0,2.0,1.0
Kenny Watson,CIN,RB,29.0,203.7,16.0,5.0,0.0,0.0,0.0,763.0,7.0,178.0,374.0,0.0,67.0,52.0,0.0,3.0,2.0
Chester Taylor,MIN,RB,28.0,177.5,14.0,8.0,0.0,0.0,1.0,844.0,7.0,157.0,281.0,0.0,43.0,29.0,0.0,5.0,3.0
Brandon Jacobs,NYG,RB,25.0,169.3,11.0,9.0,0.0,0.0,0.0,1009.0,4.0,202.0,174.0,2.0,38.0,23.0,0.0,5.0,4.0
Heath Miller,PIT,TE,25.0,145.6,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,7.0,61.0,47.0,0.0,0.0,0.0
Reggie Bush,NOR,WR,22.0,200.8,12.0,10.0,0.0,0.0,0.0,581.0,4.0,157.0,417.0,2.0,98.0,73.0,0.0,8.0,4.0
Anquan Boldin,ARI,WR,27.0,209.7,12.0,11.0,0.0,0.0,0.0,14.0,0.0,1.0,853.0,9.0,99.0,71.0,0.0,2.0,1.0
Derrick Mason,BAL,WR,33.0,239.7,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,5.0,164.0,103.0,0.0,1.0,1.0
Owen Daniels,HOU,TE,25.0,151.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,3.0,94.0,63.0,0.0,4.0,3.0
Joey Galloway,TAM,WR,36.0,194.5,15.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,1014.0,6.0,98.0,57.0,0.0,0.0,0.0
Donald Lee,GNB,TE,27.0,139.5,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,6.0,63.0,48.0,0.0,1.0,1.0
Thomas Jones,NYJ,RB,29.0,173.60000000000005,16.0,14.0,0.0,0.0,0.0,1119.0,1.0,310.0,217.0,1.0,34.0,28.0,0.0,2.0,0.0
Carson Palmer,CIN,QB,28.0,228.24,16.0,16.0,4131.0,26.0,575.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,20.0,5.0,1.0
Andre Johnson,HOU,WR,26.0,191.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,8.0,86.0,60.0,0.0,1.0,1.0
Justin Fargas,OAK,RB,27.0,164.7,14.0,7.0,0.0,0.0,0.0,1009.0,4.0,222.0,188.0,0.0,32.0,23.0,0.0,3.0,1.0
Shaun McDonald,DET,WR,26.0,205.5,16.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,943.0,6.0,127.0,79.0,0.0,3.0,2.0
Dwayne Bowe,KAN,WR,23.0,199.5,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,5.0,116.0,70.0,0.0,0.0,0.0
Jerricho Cotchery,NYJ,WR,25.0,208.8,15.0,15.0,0.0,0.0,0.0,38.0,0.0,5.0,1130.0,2.0,127.0,82.0,0.0,1.0,1.0
Tony Scheffler,DEN,TE,24.0,131.9,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,5.0,65.0,49.0,0.0,1.0,1.0
Bernard Berrian,CHI,WR,27.0,194.1,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,5.0,128.0,71.0,0.0,1.0,1.0
Jeremy Shockey,NYG,TE,27.0,137.5,14.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,619.0,3.0,93.0,57.0,0.0,0.0,0.0
Nate Burleson,SEA,WR,26.0,171.8,16.0,12.0,0.0,0.0,0.0,4.0,0.0,2.0,694.0,9.0,96.0,50.0,0.0,3.0,1.0
Reggie Williams,JAX,WR,24.0,157.70000000000005,15.0,6.0,0.0,0.0,0.0,8.0,0.0,1.0,629.0,10.0,60.0,38.0,0.0,3.0,2.0
Reagan Maui'a,MIA,0,23.0,3.0,16.0,9.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0
Donovan McNabb,PHI,QB,31.0,206.56,14.0,14.0,3324.0,19.0,473.0,236.0,0.0,50.0,0.0,0.0,0.0,0.0,7.0,9.0,6.0
Jay Cutler,DEN,QB,24.0,210.38,16.0,16.0,3497.0,20.0,467.0,205.0,1.0,44.0,0.0,0.0,0.0,0.0,14.0,11.0,4.0
Desmond Clark,CHI,TE,30.0,122.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,4.0,67.0,44.0,0.0,1.0,0.0
Fred McCrary,SEA,0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurence Maroney,NWE,RB,22.0,135.1,13.0,6.0,0.0,0.0,0.0,835.0,6.0,185.0,116.0,0.0,8.0,4.0,0.0,0.0,0.0
Kurt Warner,ARI,QB,36.0,204.18,14.0,11.0,3417.0,27.0,451.0,15.0,1.0,17.0,0.0,0.0,0.0,0.0,17.0,12.0,7.0
Jon Kitna,DET,QB,35.0,192.92,16.0,16.0,4068.0,18.0,561.0,63.0,0.0,25.0,9.0,0.0,1.0,1.0,20.0,17.0,5.0
Eli Manning,NYG,QB,26.0,184.34,16.0,16.0,3336.0,23.0,529.0,69.0,1.0,29.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0
David Garrard,JAX,QB,29.0,186.86,12.0,12.0,2509.0,18.0,325.0,185.0,1.0,49.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0
Philip Rivers,SDG,QB,26.0,177.38,16.0,16.0,3152.0,21.0,460.0,33.0,1.0,29.0,0.0,0.0,0.0,0.0,15.0,11.0,6.0
Jason Campbell,WAS,QB,26.0,142.5,13.0,13.0,2700.0,12.0,417.0,185.0,1.0,36.0,0.0,0.0,0.0,0.0,11.0,13.0,8.0
Vince Young,TEN,QB,24.0,153.34,15.0,15.0,2546.0,9.0,382.0,395.0,3.0,93.0,0.0,0.0,0.0,0.0,17.0,10.0,4.0
Jeff Garcia,TAM,QB,37.0,157.2,13.0,13.0,2440.0,13.0,327.0,116.0,1.0,35.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0
Tarvaris Jackson,MIN,QB,24.0,126.44,12.0,12.0,1911.0,9.0,294.0,260.0,3.0,54.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0
Ronnie Brown,MIA,RB,26.0,168.10000000000005,7.0,7.0,0.0,0.0,0.0,602.0,4.0,119.0,389.0,1.0,46.0,39.0,0.0,0.0,0.0
DeShaun Foster,CAR,RB,27.0,144.8,16.0,16.0,0.0,0.0,0.0,876.0,3.0,247.0,182.0,1.0,36.0,25.0,0.0,7.0,5.0
Kevin Jones,DET,RB,25.0,155.8,13.0,10.0,0.0,0.0,0.0,581.0,8.0,153.0,197.0,0.0,44.0,32.0,0.0,2.0,1.0
Ron Dayne,HOU,RB,29.0,141.5,13.0,8.0,0.0,0.0,0.0,773.0,6.0,194.0,112.0,0.0,26.0,17.0,0.0,1.0,0.0
Chris Chambers,2TM,WR,29.0,188.2,16.0,12.0,0.0,0.0,0.0,12.0,0.0,3.0,970.0,4.0,129.0,66.0,0.0,1.0,0.0
Warrick Dunn,ATL,RB,32.0,152.8,16.0,15.0,0.0,0.0,0.0,720.0,4.0,227.0,238.0,0.0,59.0,37.0,0.0,2.0,2.0
DeAngelo Williams,CAR,RB,24.0,140.2,16.0,0.0,0.0,0.0,0.0,717.0,4.0,144.0,175.0,1.0,38.0,23.0,0.0,1.0,1.0
Hines Ward,PIT,WR,31.0,187.3,13.0,13.0,0.0,0.0,0.0,11.0,0.0,3.0,732.0,7.0,113.0,71.0,0.0,0.0,0.0
Donald Driver,GNB,WR,32.0,199.2,15.0,14.0,0.0,0.0,0.0,4.0,0.0,2.0,1048.0,2.0,122.0,82.0,0.0,1.0,0.0
Cleo Lemon,MIA,QB,28.0,111.12,9.0,7.0,1773.0,6.0,309.0,102.0,4.0,31.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0
Sage Rosenfels,HOU,QB,29.0,108.46,9.0,5.0,1684.0,15.0,240.0,51.0,1.0,21.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0
Lee Evans,BUF,WR,26.0,169.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,5.0,113.0,55.0,0.0,0.0,0.0
Adrian Peterson,CHI,RB,28.0,162.36,16.0,5.0,9.0,1.0,1.0,510.0,3.0,151.0,420.0,0.0,65.0,51.0,0.0,3.0,2.0
Maurice Morris,SEA,RB,28.0,135.1,14.0,6.0,0.0,0.0,0.0,628.0,4.0,140.0,213.0,1.0,32.0,23.0,0.0,1.0,1.0
Roy Williams,DET,WR,26.0,175.9,12.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,838.0,5.0,105.0,64.0,0.0,2.0,1.0
Matt Schaub,HOU,QB,26.0,106.84,11.0,11.0,2241.0,9.0,289.0,52.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0
Patrick Crayton,DAL,WR,28.0,159.7,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,7.0,81.0,50.0,0.0,2.0,1.0
Marc Bulger,STL,QB,30.0,104.98,12.0,12.0,2392.0,11.0,378.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,6.0,3.0
Calvin Johnson,DET,WR,22.0,158.79999999999995,15.0,10.0,0.0,0.0,0.0,52.0,1.0,4.0,756.0,4.0,93.0,48.0,0.0,1.0,0.0
Najeh Davenport,PIT,RB,28.0,128.3,15.0,1.0,0.0,0.0,0.0,499.0,5.0,107.0,184.0,2.0,27.0,18.0,0.0,1.0,0.0
Shaun Alexander,SEA,RB,30.0,123.2,13.0,10.0,0.0,0.0,0.0,716.0,4.0,207.0,76.0,1.0,25.0,14.0,0.0,2.0,0.0
Damon Huard,KAN,QB,34.0,102.18,11.0,10.0,2257.0,11.0,332.0,-1.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,5.0,3.0
Jerry Porter,OAK,WR,29.0,150.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,6.0,102.0,44.0,0.0,0.0,0.0
Kevin Walter,HOU,WR,26.0,172.0,16.0,15.0,0.0,0.0,0.0,30.0,0.0,5.0,800.0,4.0,106.0,65.0,0.0,0.0,0.0
Reggie Brown,PHI,WR,26.0,166.6,16.0,14.0,0.0,0.0,0.0,36.0,0.0,5.0,780.0,4.0,111.0,61.0,0.0,1.0,0.0
Cedric Benson,CHI,RB,25.0,116.7,11.0,11.0,0.0,0.0,0.0,674.0,4.0,196.0,123.0,0.0,27.0,17.0,0.0,3.0,2.0
Joey Harrington,ATL,QB,29.0,105.3,12.0,10.0,2215.0,7.0,348.0,33.0,0.0,14.0,4.0,0.0,1.0,1.0,8.0,0.0,0.0
Chad Pennington,NYJ,QB,31.0,99.8,9.0,8.0,1765.0,10.0,260.0,32.0,1.0,20.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0
Derrick Ward,NYG,RB,27.0,126.1,8.0,5.0,0.0,0.0,0.0,602.0,3.0,125.0,179.0,1.0,40.0,26.0,0.0,2.0,1.0
Selvin Young,DEN,RB,24.0,135.0,15.0,8.0,0.0,0.0,0.0,729.0,1.0,140.0,231.0,0.0,43.0,35.0,0.0,2.0,1.0
Laveranues Coles,NYJ,WR,30.0,155.6,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,6.0,89.0,55.0,0.0,0.0,0.0
Ronald Curry,OAK,WR,28.0,150.79999999999995,16.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,717.0,4.0,97.0,55.0,0.0,0.0,0.0
Travis Henry,DEN,RB,29.0,104.6,12.0,7.0,0.0,0.0,0.0,691.0,4.0,167.0,65.0,0.0,14.0,7.0,0.0,3.0,1.0
Santana Moss,WAS,WR,28.0,157.10000000000005,14.0,14.0,0.0,0.0,0.0,13.0,0.0,3.0,808.0,3.0,115.0,61.0,0.0,2.0,2.0
Larry Johnson,KAN,RB,28.0,128.5,8.0,8.0,0.0,0.0,1.0,559.0,3.0,158.0,186.0,1.0,41.0,30.0,0.0,1.0,0.0
LaMont Jordan,OAK,RB,29.0,125.6,12.0,7.0,0.0,0.0,0.0,549.0,3.0,144.0,247.0,0.0,34.0,28.0,0.0,0.0,0.0
Isaac Bruce,STL,WR,35.0,151.9,14.0,12.0,0.0,0.0,0.0,-4.0,0.0,2.0,733.0,4.0,101.0,55.0,0.0,0.0,0.0
David Patten,NOR,WR,33.0,148.7,16.0,5.0,0.0,0.0,0.0,-5.0,0.0,2.0,792.0,3.0,87.0,54.0,0.0,2.0,1.0
Arnaz Battle,SFO,WR,27.0,142.4,16.0,15.0,0.0,0.0,0.0,4.0,1.0,4.0,600.0,5.0,104.0,50.0,0.0,3.0,2.0
Aaron Stecker,NOR,RB,32.0,129.9,16.0,6.0,0.0,0.0,0.0,448.0,5.0,115.0,211.0,0.0,43.0,36.0,0.0,1.0,1.0
Kyle Boller,BAL,QB,26.0,86.62,12.0,8.0,1743.0,9.0,275.0,89.0,0.0,19.0,0.0,0.0,1.0,0.0,10.0,5.0,4.0
Jerious Norwood,ATL,RB,24.0,123.0,15.0,2.0,0.0,0.0,0.0,613.0,1.0,103.0,277.0,0.0,39.0,28.0,0.0,0.0,0.0
Amani Toomer,NYG,WR,33.0,153.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,3.0,104.0,59.0,0.0,0.0,0.0
Roydell Williams,TEN,WR,26.0,149.20000000000005,16.0,14.0,0.0,0.0,0.0,-17.0,0.0,2.0,719.0,4.0,93.0,55.0,0.0,0.0,0.0
Brandon Stokley,DEN,WR,31.0,132.9,13.0,9.0,0.0,0.0,0.0,-6.0,0.0,1.0,635.0,5.0,71.0,40.0,0.0,0.0,0.0
Brian Griese,CHI,QB,32.0,88.92,7.0,6.0,1803.0,10.0,262.0,28.0,0.0,13.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0
Julius Jones,DAL,RB,26.0,114.1,16.0,16.0,0.0,0.0,0.0,588.0,2.0,164.0,203.0,0.0,26.0,23.0,0.0,0.0,0.0
Deion Branch,SEA,WR,28.0,139.1,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,4.0,85.0,49.0,0.0,0.0,0.0
Chris Brown,TEN,RB,26.0,106.0,12.0,1.0,0.0,0.0,0.0,462.0,5.0,102.0,128.0,0.0,21.0,19.0,0.0,1.0,1.0
Donte' Stallworth,NWE,WR,27.0,134.89999999999998,16.0,9.0,0.0,0.0,0.0,12.0,0.0,1.0,697.0,3.0,75.0,46.0,0.0,0.0,0.0
Justin Gage,TEN,WR,26.0,142.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,2.0,85.0,55.0,0.0,1.0,0.0
Rudi Johnson,CIN,RB,28.0,93.7,11.0,9.0,0.0,0.0,0.0,497.0,3.0,170.0,110.0,1.0,15.0,13.0,0.0,3.0,2.0
Dennis Northcutt,JAX,WR,30.0,130.79999999999998,15.0,11.0,0.0,0.0,0.0,27.0,0.0,6.0,601.0,4.0,73.0,44.0,0.0,1.0,0.0
Daunte Culpepper,OAK,QB,30.0,79.24000000000002,7.0,6.0,1331.0,5.0,186.0,40.0,3.0,20.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0
Kenton Keith,IND,RB,27.0,98.0,16.0,1.0,0.0,0.0,0.0,533.0,3.0,121.0,77.0,1.0,23.0,13.0,0.0,1.0,0.0
Trent Edwards,BUF,QB,24.0,82.10000000000002,10.0,9.0,1630.0,7.0,269.0,49.0,0.0,14.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0
Bobby Wade,MIN,WR,26.0,133.79999999999998,16.0,12.0,0.0,0.0,0.0,-9.0,0.0,1.0,647.0,3.0,84.0,54.0,0.0,3.0,1.0
Joe Jurevicius,CLE,WR,33.0,129.4,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,3.0,81.0,50.0,0.0,0.0,0.0
Antwaan Randle El,WAS,WR,28.0,130.26,15.0,13.0,19.0,0.0,2.0,-3.0,0.0,4.0,728.0,1.0,77.0,51.0,0.0,3.0,0.0
Vincent Jackson,SDG,WR,24.0,121.3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,3.0,80.0,41.0,0.0,0.0,0.0
James Jones,GNB,WR,23.0,122.6,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,2.0,80.0,47.0,0.0,3.0,2.0
Josh McCown,OAK,QB,28.0,70.33999999999999,9.0,9.0,1151.0,10.0,190.0,143.0,0.0,29.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0
Ike Hilliard,TAM,WR,31.0,136.79999999999998,15.0,10.0,0.0,0.0,0.0,6.0,0.0,1.0,722.0,1.0,86.0,62.0,0.0,3.0,2.0
Kellen Clemens,NYJ,QB,24.0,76.25999999999998,10.0,8.0,1529.0,5.0,250.0,111.0,1.0,27.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0
Andre' Davis,HOU,WR,28.0,109.3,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,3.0,63.0,33.0,0.0,1.0,0.0
Leon Washington,NYJ,RB,25.0,108.04,16.0,4.0,36.0,0.0,1.0,353.0,3.0,71.0,213.0,0.0,51.0,36.0,0.0,4.0,2.0
Michael Jenkins,ATL,WR,25.0,130.2,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,85.0,53.0,0.0,0.0,0.0
Drew Carter,CAR,WR,26.0,113.7,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,4.0,75.0,38.0,0.0,0.0,0.0
Anthony Gonzalez,IND,WR,23.0,112.6,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,3.0,51.0,37.0,0.0,0.0,0.0
Ben Watson,NWE,TE,27.0,112.0,12.0,8.0,0.0,0.0,0.0,11.0,0.0,1.0,389.0,6.0,49.0,36.0,0.0,1.0,0.0
Vernon Davis,SFO,TE,23.0,124.9,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,4.0,85.0,52.0,0.0,1.0,1.0
Jabar Gaffney,NWE,WR,27.0,110.9,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,5.0,50.0,36.0,0.0,0.0,0.0
Quinn Gray,JAX,QB,28.0,73.14,8.0,4.0,986.0,10.0,144.0,57.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
Muhsin Muhammad,CHI,WR,34.0,115.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,3.0,81.0,40.0,0.0,0.0,0.0
Chris Redman,ATL,QB,30.0,72.75999999999998,7.0,4.0,1079.0,10.0,149.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
Nate Washington,PIT,WR,24.0,104.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,5.0,55.0,29.0,0.0,0.0,0.0
