Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Mark Bavaro,NYG,TE,23.0,184.1,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,4.0,,66.0,0.0,3.0,0.0
Al Toon,NYJ,WR,23.0,244.29999999999998,16.0,16.0,0.0,0.0,0.0,-3.0,0.0,2.0,1176.0,8.0,,85.0,0.0,3.0,0.0
Gerald Riggs,ATL,RB,26.0,212.29999999999998,16.0,15.0,0.0,0.0,1.0,1327.0,9.0,343.0,136.0,0.0,,24.0,0.0,6.0,0.0
Steve Jordan,MIN,TE,25.0,179.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,6.0,,58.0,0.0,0.0,0.0
Lorenzo Hampton,MIA,RB,24.0,252.60000000000002,16.0,16.0,0.0,0.0,0.0,830.0,9.0,186.0,446.0,3.0,,61.0,0.0,4.0,0.0
Steve Largent,SEA,WR,32.0,225.72,16.0,16.0,18.0,0.0,1.0,0.0,0.0,0.0,1070.0,9.0,,70.0,0.0,3.0,0.0
Bill Brooks,IND,WR,22.0,222.6,16.0,12.0,0.0,0.0,0.0,5.0,0.0,4.0,1131.0,8.0,,65.0,0.0,2.0,0.0
John Elway,DEN,QB,26.0,214.4,16.0,16.0,3485.0,19.0,504.0,257.0,1.0,52.0,23.0,1.0,,1.0,13.0,8.0,0.0
Cris Collinsworth,CIN,WR,27.0,220.8,16.0,15.0,0.0,0.0,0.0,-16.0,0.0,2.0,1024.0,10.0,,62.0,0.0,1.0,0.0
Rueben Mayes,NOR,RB,23.0,201.9,16.0,12.0,0.0,0.0,0.0,1353.0,8.0,286.0,96.0,0.0,,17.0,0.0,4.0,0.0
Gary Anderson,SDG,RB,25.0,259.46,16.0,12.0,4.0,1.0,1.0,442.0,1.0,127.0,871.0,8.0,,80.0,0.0,5.0,0.0
Roger Craig,SFO,RB,26.0,260.4,16.0,15.0,0.0,0.0,0.0,830.0,7.0,204.0,624.0,0.0,,81.0,0.0,4.0,0.0
Jay Schroeder,WAS,QB,25.0,201.06,16.0,16.0,4109.0,22.0,541.0,47.0,1.0,36.0,0.0,0.0,,0.0,22.0,9.0,0.0
Jim Kelly,BUF,QB,26.0,203.62,16.0,16.0,3593.0,22.0,480.0,199.0,0.0,41.0,0.0,0.0,,0.0,17.0,7.0,0.0
Stephone Paige,KAN,WR,25.0,200.70000000000002,16.0,15.0,0.0,0.0,0.0,-2.0,0.0,2.0,829.0,11.0,,52.0,0.0,0.0,0.0
Mike Quick,PHI,WR,27.0,205.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,9.0,,60.0,0.0,1.0,0.0
Ernest Givins,HOU,WR,22.0,206.0,15.0,15.0,0.0,0.0,2.0,148.0,1.0,9.0,1062.0,3.0,,61.0,0.0,0.0,0.0
Kellen Winslow,SDG,TE,29.0,166.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,5.0,,64.0,0.0,0.0,0.0
Darrin Nelson,MIN,RB,27.0,227.60000000000002,16.0,16.0,0.0,0.0,0.0,793.0,4.0,191.0,593.0,3.0,,53.0,0.0,3.0,0.0
Ken O'Brien,NYJ,QB,26.0,192.2,15.0,14.0,3690.0,25.0,482.0,46.0,0.0,17.0,0.0,0.0,,0.0,20.0,10.0,0.0
Sammy Winder,DEN,RB,27.0,202.0,16.0,15.0,0.0,0.0,0.0,789.0,9.0,240.0,171.0,5.0,,26.0,0.0,2.0,0.0
James Jones,DET,RB,25.0,219.7,16.0,16.0,0.0,0.0,0.0,903.0,8.0,252.0,334.0,1.0,,54.0,0.0,6.0,0.0
Drew Hill,HOU,WR,30.0,206.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,5.0,,65.0,0.0,0.0,0.0
Walter Abercrombie,PIT,RB,27.0,214.2,16.0,16.0,0.0,0.0,0.0,877.0,6.0,214.0,395.0,2.0,,47.0,0.0,4.0,0.0
Tommy Kramer,MIN,QB,31.0,192.8,13.0,13.0,3000.0,24.0,372.0,48.0,1.0,23.0,0.0,0.0,,0.0,10.0,7.0,0.0
Tony Eason,NWE,QB,27.0,198.12,15.0,14.0,3328.0,19.0,448.0,170.0,0.0,35.0,0.0,0.0,,0.0,10.0,4.0,0.0
J.T. Smith,STL,WR,31.0,215.4,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,6.0,,80.0,0.0,1.0,0.0
Bernie Kosar,CLE,QB,23.0,191.16,16.0,16.0,3854.0,17.0,531.0,19.0,0.0,24.0,1.0,0.0,,1.0,10.0,7.0,0.0
Clint Didier,WAS,TE,27.0,127.1,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,4.0,,34.0,0.0,0.0,0.0
Dokie Williams,RAI,WR,26.0,174.0,15.0,15.0,0.0,0.0,0.0,27.0,0.0,3.0,843.0,8.0,,43.0,0.0,2.0,0.0
Mickey Shuler,NYJ,TE,30.0,160.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,4.0,,69.0,0.0,0.0,0.0
Art Monk,WAS,WR,29.0,202.5,16.0,16.0,0.0,0.0,0.0,27.0,0.0,4.0,1068.0,4.0,,73.0,0.0,2.0,0.0
Jeff Chadwick,DET,WR,26.0,180.5,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,5.0,,53.0,0.0,1.0,0.0
Dave Krieg,SEA,QB,28.0,177.04,15.0,14.0,2921.0,21.0,375.0,122.0,1.0,35.0,0.0,0.0,,0.0,11.0,10.0,0.0
Calvin Magee,TAM,TE,23.0,129.4,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,5.0,,45.0,0.0,1.0,0.0
Marcus Allen,RAI,RB,26.0,195.2,13.0,10.0,0.0,0.0,0.0,759.0,5.0,208.0,453.0,2.0,,46.0,0.0,7.0,0.0
Freeman McNeil,NYJ,RB,27.0,195.6,12.0,11.0,0.0,0.0,0.0,856.0,5.0,214.0,410.0,1.0,,49.0,0.0,8.0,0.0
Phil Simms,NYG,QB,31.0,174.67999999999998,16.0,16.0,3487.0,21.0,468.0,72.0,1.0,43.0,0.0,0.0,,0.0,22.0,9.0,0.0
Eddie Brown,CIN,WR,24.0,181.6,16.0,16.0,0.0,0.0,0.0,32.0,0.0,8.0,964.0,4.0,,58.0,0.0,0.0,0.0
Tony Collins,NWE,RB,27.0,226.60000000000002,16.0,15.0,0.0,0.0,0.0,412.0,3.0,156.0,684.0,5.0,,77.0,0.0,4.0,0.0
Brian Brennan,CLE,WR,24.0,174.2,16.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,838.0,6.0,,55.0,0.0,1.0,0.0
Willie Gault,CHI,WR,26.0,159.70000000000002,16.0,16.0,0.0,0.0,0.0,79.0,0.0,8.0,818.0,5.0,,42.0,0.0,1.0,0.0
Kevin Mack,CLE,RB,24.0,171.7,12.0,12.0,0.0,0.0,0.0,665.0,10.0,174.0,292.0,0.0,,28.0,0.0,6.0,0.0
Irving Fryar,NWE,WR,24.0,152.7,14.0,13.0,0.0,0.0,0.0,80.0,0.0,4.0,737.0,6.0,,43.0,0.0,4.0,0.0
Charlie Brown,ATL,WR,28.0,176.8,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,4.0,,63.0,0.0,1.0,0.0
Andre Reed,BUF,WR,22.0,164.1,15.0,15.0,0.0,0.0,0.0,-8.0,0.0,3.0,739.0,7.0,,53.0,0.0,2.0,0.0
Bruce Hardy,MIA,TE,30.0,123.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,5.0,,54.0,0.0,2.0,0.0
Matt Bouza,IND,WR,27.0,185.2,16.0,14.0,0.0,0.0,0.0,12.0,0.0,1.0,830.0,5.0,,71.0,0.0,0.0,0.0
Anthony Carter,MIN,WR,26.0,147.79999999999998,12.0,10.0,0.0,0.0,0.0,12.0,0.0,1.0,686.0,7.0,,38.0,0.0,1.0,0.0
Wes Chandler,SDG,WR,30.0,163.4,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,4.0,,56.0,0.0,2.0,0.0
Rodney Holman,CIN,TE,26.0,107.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,2.0,,40.0,0.0,1.0,0.0
Pete Metzelaars,BUF,TE,26.0,111.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,3.0,,49.0,0.0,2.0,0.0
James Lofton,GNB,WR,30.0,166.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,840.0,4.0,,64.0,0.0,3.0,0.0
Stump Mitchell,STL,RB,27.0,175.2,15.0,13.0,15.0,1.0,3.0,800.0,5.0,174.0,276.0,0.0,,41.0,0.0,4.0,0.0
Mike Sherrard,DAL,WR,23.0,146.5,16.0,4.0,0.0,0.0,0.0,11.0,0.0,2.0,744.0,5.0,,41.0,0.0,0.0,0.0
Robb Riddick,BUF,RB,29.0,173.0,15.0,8.0,0.0,0.0,0.0,632.0,4.0,150.0,468.0,1.0,,49.0,0.0,8.0,0.0
Jimmie Giles,2TM,TE,32.0,98.6,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,4.0,,37.0,0.0,0.0,0.0
Johnny Hector,NYJ,RB,26.0,167.7,13.0,6.0,0.0,0.0,0.0,605.0,8.0,164.0,302.0,0.0,,33.0,0.0,2.0,0.0
Steve Young,TAM,QB,25.0,147.78,14.0,14.0,2282.0,8.0,363.0,425.0,5.0,74.0,0.0,0.0,,0.0,13.0,11.0,0.0
Earnest Jackson,PIT,RB,27.0,148.9,13.0,13.0,0.0,0.0,0.0,910.0,5.0,216.0,169.0,0.0,,17.0,0.0,3.0,0.0
Earl Cooper,RAI,0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Chris Burkett,BUF,WR,24.0,133.8,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,4.0,,34.0,0.0,1.0,0.0
Warren Moon,HOU,QB,30.0,145.26,15.0,15.0,3489.0,13.0,488.0,157.0,2.0,42.0,0.0,0.0,,0.0,26.0,11.0,0.0
Mark Malone,PIT,QB,28.0,148.45999999999998,14.0,14.0,2444.0,15.0,425.0,107.0,5.0,31.0,0.0,0.0,,0.0,18.0,7.0,0.0
Randy Wright,GNB,QB,25.0,145.98,16.0,16.0,3247.0,17.0,492.0,41.0,1.0,18.0,0.0,0.0,,0.0,23.0,8.0,0.0
Randall Cunningham,PHI,QB,23.0,143.64,15.0,5.0,1391.0,8.0,209.0,540.0,5.0,66.0,0.0,0.0,,0.0,7.0,7.0,0.0
Neil Lomax,STL,QB,27.0,138.12,14.0,14.0,2583.0,13.0,421.0,148.0,1.0,35.0,0.0,0.0,,0.0,12.0,7.0,0.0
Dan Fouts,SDG,QB,35.0,132.94,12.0,12.0,3031.0,16.0,430.0,-3.0,0.0,4.0,0.0,0.0,,0.0,22.0,4.0,0.0
Steve Pelluer,DAL,QB,24.0,120.57999999999998,16.0,9.0,2727.0,8.0,378.0,255.0,1.0,41.0,0.0,0.0,,0.0,17.0,9.0,0.0
Tony Dorsett,DAL,RB,32.0,152.5,13.0,12.0,0.0,0.0,0.0,748.0,5.0,184.0,267.0,1.0,,25.0,0.0,5.0,0.0
Gerald Willhite,DEN,RB,27.0,191.84,16.0,12.0,11.0,0.0,4.0,365.0,5.0,85.0,529.0,3.0,,64.0,0.0,5.0,0.0
David Archer,ATL,QB,24.0,116.08000000000001,11.0,11.0,2007.0,10.0,294.0,298.0,0.0,52.0,0.0,0.0,,0.0,9.0,8.0,0.0
Joe Cribbs,SFO,RB,28.0,148.6,14.0,10.0,0.0,0.0,0.0,590.0,5.0,152.0,346.0,0.0,,35.0,0.0,5.0,0.0
Jim Plunkett,RAI,QB,39.0,114.14,10.0,8.0,1986.0,14.0,252.0,47.0,0.0,12.0,0.0,0.0,,0.0,9.0,4.0,0.0
James Wilder,TAM,RB,28.0,144.0,12.0,12.0,0.0,0.0,0.0,704.0,2.0,190.0,326.0,1.0,,43.0,0.0,10.0,0.0
Larry Kinnebrew,CIN,RB,27.0,120.5,16.0,9.0,0.0,0.0,0.0,519.0,8.0,131.0,136.0,1.0,,13.0,0.0,6.0,0.0
Earl Ferrell,STL,RB,28.0,160.2,16.0,15.0,0.0,0.0,0.0,548.0,0.0,124.0,434.0,3.0,,56.0,0.0,6.0,0.0
Kelvin Bryant,WAS,RB,26.0,151.70000000000002,10.0,0.0,0.0,0.0,0.0,258.0,4.0,69.0,449.0,3.0,,43.0,0.0,2.0,0.0
Garry James,DET,RB,23.0,136.7,16.0,15.0,0.0,0.0,0.0,688.0,3.0,159.0,219.0,0.0,,34.0,0.0,3.0,0.0
Mike Rozier,HOU,RB,25.0,120.72,13.0,13.0,13.0,0.0,1.0,662.0,4.0,199.0,180.0,0.0,,24.0,0.0,6.0,0.0
Randy McMillan,IND,RB,28.0,131.8,16.0,16.0,0.0,0.0,0.0,609.0,3.0,189.0,289.0,0.0,,34.0,0.0,5.0,0.0
Dave Wilson,NOR,QB,27.0,92.02000000000001,14.0,13.0,2353.0,10.0,342.0,19.0,1.0,14.0,0.0,0.0,,0.0,17.0,8.0,0.0
Bill Kenney,KAN,QB,31.0,97.88,15.0,8.0,1922.0,13.0,308.0,0.0,0.0,18.0,0.0,0.0,,1.0,11.0,5.0,0.0
Joe Montana,SFO,QB,30.0,101.24,8.0,8.0,2236.0,8.0,307.0,38.0,0.0,17.0,0.0,0.0,,0.0,9.0,3.0,0.0
Jessie Hester,RAI,WR,23.0,122.2,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,6.0,,23.0,0.0,0.0,0.0
Eric Martin,NOR,WR,25.0,124.5,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,5.0,,37.0,0.0,5.0,0.0
Barry Redden,RAM,RB,26.0,124.4,15.0,14.0,0.0,0.0,0.0,467.0,4.0,110.0,217.0,1.0,,28.0,0.0,1.0,0.0
Curtis Dickey,CLE,RB,30.0,98.1,14.0,10.0,0.0,0.0,0.0,523.0,6.0,135.0,78.0,0.0,,10.0,0.0,4.0,0.0
Tony Hill,DAL,WR,30.0,142.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,3.0,,49.0,0.0,1.0,0.0
Eric Hipple,DET,QB,29.0,81.36,16.0,10.0,1919.0,9.0,305.0,46.0,0.0,16.0,0.0,0.0,,0.0,11.0,7.0,0.0
Jeff Kemp,SFO,QB,27.0,89.06,10.0,6.0,1554.0,11.0,200.0,49.0,0.0,15.0,0.0,0.0,,0.0,8.0,3.0,0.0
Jack Trudeau,IND,QB,24.0,67.1,12.0,11.0,2225.0,8.0,417.0,21.0,1.0,13.0,0.0,0.0,,0.0,18.0,13.0,0.0
Danny White,DAL,QB,34.0,79.88,7.0,6.0,1157.0,12.0,153.0,16.0,1.0,8.0,0.0,0.0,,0.0,5.0,6.0,0.0
Dwight Clark,SFO,WR,29.0,152.4,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,2.0,,61.0,0.0,0.0,0.0
Allen Rice,MIN,RB,24.0,111.1,14.0,8.0,0.0,0.0,1.0,220.0,2.0,73.0,391.0,3.0,,30.0,0.0,5.0,0.0
Marc Wilson,RAI,QB,29.0,79.34,16.0,8.0,1721.0,12.0,240.0,45.0,0.0,14.0,0.0,0.0,,0.0,15.0,6.0,0.0
Stanley Wilson,CIN,RB,25.0,92.4,10.0,3.0,0.0,0.0,0.0,379.0,8.0,68.0,45.0,0.0,,4.0,0.0,1.0,0.0
Greg Bell,BUF,RB,24.0,95.9,6.0,6.0,0.0,0.0,0.0,377.0,4.0,90.0,142.0,2.0,,12.0,0.0,2.0,0.0
Dalton Hilliard,NOR,RB,22.0,99.36,16.0,5.0,29.0,1.0,3.0,425.0,5.0,121.0,107.0,0.0,,17.0,0.0,3.0,0.0
Steve Watson,DEN,WR,29.0,132.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,3.0,,45.0,0.0,0.0,0.0
Phil Epps,GNB,WR,28.0,136.0,12.0,12.0,0.0,0.0,0.0,18.0,0.0,4.0,612.0,4.0,,49.0,0.0,0.0,0.0
Roy Green,STL,WR,29.0,127.29999999999998,11.0,10.0,0.0,0.0,0.0,-4.0,0.0,2.0,517.0,6.0,,42.0,0.0,1.0,0.0
Kenny Jackson,PHI,WR,24.0,117.19999999999999,16.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,506.0,6.0,,30.0,0.0,0.0,0.0
Bobby Johnson,NYG,WR,25.0,115.2,16.0,12.0,0.0,0.0,0.0,28.0,0.0,2.0,534.0,5.0,,31.0,0.0,1.0,0.0
Earnest Byner,CLE,RB,24.0,119.5,7.0,7.0,0.0,0.0,0.0,277.0,2.0,94.0,328.0,2.0,,37.0,0.0,1.0,0.0
Nat Moore,MIA,WR,35.0,123.1,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,7.0,,38.0,0.0,0.0,0.0
Herman Fontenot,CLE,RB,23.0,127.24000000000001,16.0,3.0,46.0,1.0,1.0,105.0,1.0,25.0,559.0,1.0,,47.0,0.0,2.0,0.0
Timmy Newsome,DAL,RB,28.0,127.1,16.0,12.0,0.0,0.0,0.0,110.0,2.0,34.0,421.0,3.0,,48.0,0.0,2.0,0.0
Jeff Smith,KAN,RB,24.0,107.8,15.0,0.0,0.0,0.0,0.0,238.0,3.0,54.0,230.0,3.0,,33.0,0.0,4.0,0.0
Todd Blackledge,KAN,QB,25.0,72.0,10.0,8.0,1200.0,10.0,211.0,60.0,0.0,23.0,0.0,0.0,,0.0,6.0,5.0,0.0
Craig James,NWE,RB,25.0,90.0,13.0,12.0,10.0,1.0,4.0,427.0,4.0,154.0,129.0,0.0,,18.0,1.0,5.0,0.0
Hassan Jones,MIN,WR,22.0,108.4,16.0,6.0,0.0,0.0,0.0,14.0,0.0,1.0,570.0,4.0,,28.0,0.0,1.0,0.0
Webster Slaughter,CLE,WR,22.0,119.8,16.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,577.0,4.0,,40.0,0.0,1.0,0.0
Mike Jones,NOR,WR,26.0,124.5,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,3.0,,48.0,0.0,2.0,0.0
Floyd Dixon,ATL,WR,22.0,116.4,16.0,12.0,0.0,0.0,0.0,67.0,0.0,11.0,617.0,2.0,,42.0,0.0,3.0,0.0
Mark Jackson,DEN,WR,23.0,112.39999999999999,16.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,738.0,1.0,,38.0,0.0,3.0,0.0
Ron Jaworski,PHI,QB,35.0,71.5,10.0,9.0,1405.0,8.0,245.0,33.0,0.0,13.0,0.0,0.0,,0.0,6.0,4.0,0.0
Steve Grogan,NWE,QB,33.0,75.33999999999999,4.0,2.0,976.0,9.0,102.0,23.0,1.0,9.0,0.0,0.0,,0.0,2.0,2.0,0.0
Tony Nathan,MIA,RB,30.0,126.0,16.0,0.0,0.0,0.0,0.0,203.0,0.0,27.0,457.0,2.0,,48.0,0.0,0.0,0.0
Alfred Anderson,MIN,RB,25.0,88.28,16.0,8.0,17.0,0.0,2.0,347.0,2.0,83.0,179.0,2.0,,17.0,0.0,3.0,0.0
Louis Lipps,PIT,WR,24.0,110.7,13.0,12.0,0.0,0.0,0.0,-3.0,0.0,4.0,590.0,3.0,,38.0,0.0,2.0,0.0
Albert Bentley,IND,RB,26.0,97.1,12.0,3.0,0.0,0.0,0.0,351.0,3.0,73.0,230.0,0.0,,25.0,0.0,2.0,0.0
Gerald Carter,TAM,WR,29.0,113.5,15.0,15.0,0.0,0.0,0.0,-5.0,0.0,1.0,640.0,2.0,,42.0,0.0,2.0,0.0
Tim Spencer,SDG,RB,26.0,77.8,14.0,12.0,0.0,0.0,0.0,350.0,6.0,99.0,48.0,0.0,,6.0,0.0,2.0,0.0
John Williams,SEA,RB,22.0,106.69999999999999,16.0,16.0,0.0,0.0,0.0,538.0,0.0,129.0,219.0,0.0,,33.0,0.0,1.0,0.0
Daryl Turner,SEA,WR,25.0,93.4,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,7.0,,18.0,0.0,0.0,0.0
Keith Byars,PHI,RB,23.0,79.30000000000001,16.0,8.0,55.0,1.0,2.0,577.0,1.0,177.0,44.0,0.0,,11.0,0.0,3.0,0.0
Carlos Carson,KAN,WR,28.0,92.7,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,4.0,,21.0,0.0,1.0,0.0
Reggie Langhorne,CLE,WR,23.0,107.7,16.0,15.0,0.0,0.0,0.0,-11.0,0.0,1.0,678.0,1.0,,39.0,0.0,2.0,0.0
Kenneth Davis,GNB,RB,24.0,89.1,16.0,6.0,0.0,0.0,0.0,519.0,0.0,114.0,142.0,1.0,,21.0,0.0,2.0,0.0
Gerry Ellis,GNB,RB,29.0,88.3,16.0,6.0,0.0,0.0,0.0,345.0,2.0,84.0,258.0,0.0,,24.0,0.0,4.0,0.0
Wade Wilson,MIN,QB,27.0,65.5,9.0,3.0,1165.0,7.0,143.0,9.0,1.0,13.0,0.0,0.0,,0.0,5.0,3.0,0.0
Henry Marshall,KAN,WR,32.0,117.2,16.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,652.0,1.0,,46.0,0.0,0.0,0.0
Buford McGee,SDG,RB,26.0,73.24,9.0,3.0,1.0,0.0,1.0,187.0,7.0,63.0,105.0,0.0,,10.0,0.0,4.0,0.0
Leo Lewis,MIN,WR,30.0,96.4,16.0,16.0,0.0,0.0,0.0,-16.0,0.0,3.0,600.0,2.0,,32.0,0.0,3.0,0.0
Napoleon McCallum,RAI,RB,23.0,72.9,15.0,5.0,0.0,0.0,0.0,536.0,1.0,142.0,103.0,0.0,,13.0,0.0,5.0,0.0
Ray Wallace,HOU,RB,23.0,84.5,8.0,4.0,0.0,0.0,0.0,218.0,3.0,52.0,177.0,2.0,,17.0,0.0,1.0,0.0
Paul Ott Carruth,GNB,RB,25.0,90.2,16.0,12.0,0.0,0.0,0.0,308.0,2.0,81.0,134.0,2.0,,24.0,0.0,1.0,0.0
Henry Ellard,RAM,WR,25.0,95.2,9.0,8.0,0.0,0.0,0.0,-15.0,0.0,1.0,447.0,4.0,,34.0,0.0,3.0,0.0
Jim Everett,RAM,QB,23.0,63.31999999999999,6.0,5.0,1018.0,8.0,147.0,46.0,1.0,16.0,0.0,0.0,,0.0,8.0,2.0,0.0
Byron Franklin,SEA,WR,28.0,99.9,14.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,547.0,2.0,,33.0,0.0,0.0,0.0
Gary Hogeboom,IND,QB,28.0,60.16,5.0,5.0,1154.0,6.0,144.0,20.0,1.0,10.0,0.0,0.0,,0.0,6.0,3.0,0.0
Jim McMahon,CHI,QB,27.0,63.0,6.0,6.0,995.0,5.0,150.0,152.0,1.0,22.0,0.0,0.0,,0.0,8.0,1.0,0.0
Allen Pinkett,HOU,RB,22.0,96.3,16.0,3.0,0.0,0.0,0.0,225.0,2.0,77.0,248.0,1.0,,35.0,0.0,2.0,0.0
Curtis Adams,SDG,RB,24.0,61.2,7.0,2.0,0.0,0.0,0.0,366.0,4.0,118.0,26.0,0.0,,4.0,0.0,3.0,0.0
Carl Bland,DET,WR,25.0,105.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,2.0,,44.0,0.0,1.0,0.0
Rich Erenberg,PIT,RB,24.0,87.7,16.0,0.0,0.0,0.0,0.0,170.0,1.0,42.0,217.0,3.0,,27.0,0.0,1.0,0.0
Matt Suhey,CHI,RB,28.0,84.5,16.0,14.0,0.0,0.0,0.0,270.0,2.0,84.0,235.0,0.0,,24.0,0.0,1.0,0.0
Ted Brown,MIN,RB,29.0,77.3,13.0,0.0,0.0,0.0,0.0,251.0,4.0,63.0,132.0,0.0,,15.0,0.0,0.0,0.0
Mike Pruitt,KAN,RB,32.0,70.4,15.0,15.0,0.0,0.0,0.0,448.0,2.0,139.0,56.0,0.0,,8.0,0.0,0.0,0.0
Leonard Thompson,DET,WR,34.0,87.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,5.0,,25.0,0.0,0.0,0.0
Mike Tomczak,CHI,QB,24.0,57.900000000000006,13.0,7.0,1105.0,2.0,151.0,117.0,3.0,23.0,0.0,0.0,,0.0,10.0,2.0,0.0
Boyce Green,KAN,RB,26.0,74.1,16.0,7.0,0.0,0.0,1.0,314.0,3.0,90.0,137.0,0.0,,19.0,1.0,3.0,0.0
Stacy Robinson,NYG,WR,24.0,88.4,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,2.0,,29.0,0.0,1.0,0.0
