Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Lance Rentzel,DAL,WR,27.0,119.02,11.0,11.0,58.0,1.0,1.0,11.0,0.0,1.0,556.0,5.0,,28.0,0.0,1.0,0.0
Ed Podolak,KAN,RB,23.0,145.2,14.0,9.0,40.0,0.0,2.0,749.0,3.0,168.0,307.0,1.0,,26.0,0.0,6.0,0.0
Harold Jackson,PHI,WR,24.0,131.8,14.0,12.0,0.0,0.0,0.0,-5.0,0.0,1.0,613.0,5.0,,41.0,0.0,0.0,0.0
Bob Tucker,NYG,TE,25.0,127.1,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,5.0,,40.0,0.0,0.0,0.0
Ben Hawkins,PHI,WR,26.0,111.5,14.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,612.0,4.0,,30.0,0.0,2.0,0.0
Larry Walton,DET,WR,23.0,115.2,13.0,11.0,0.0,0.0,0.0,20.0,0.0,2.0,532.0,5.0,,30.0,0.0,0.0,0.0
Dave Osborn,MIN,RB,27.0,137.3,14.0,10.0,0.0,0.0,0.0,681.0,5.0,207.0,202.0,1.0,,23.0,0.0,5.0,0.0
Lance Alworth,SDG,WR,30.0,119.8,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,4.0,,35.0,0.0,0.0,0.0
Floyd Little,DEN,RB,28.0,129.2,14.0,14.0,0.0,0.0,2.0,901.0,3.0,209.0,161.0,0.0,,17.0,0.0,6.0,0.0
Haven Moses,BUF,WR,24.0,123.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,2.0,,39.0,0.0,0.0,0.0
Jerry LeVias,HOU,WR,24.0,121.60000000000001,14.0,14.0,0.0,0.0,1.0,37.0,0.0,7.0,529.0,5.0,,41.0,1.0,2.0,0.0
Jack Concannon,CHI,QB,27.0,126.79999999999998,14.0,13.0,2130.0,16.0,385.0,136.0,2.0,42.0,0.0,0.0,,0.0,18.0,6.0,0.0
Paul Robinson,CIN,RB,26.0,138.7,14.0,14.0,0.0,0.0,0.0,622.0,6.0,149.0,175.0,1.0,,17.0,0.0,0.0,0.0
Gary Ballman,PHI,TE,30.0,123.1,14.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,601.0,3.0,,47.0,0.0,1.0,0.0
Otis Taylor,KAN,WR,28.0,113.1,13.0,10.0,0.0,0.0,0.0,13.0,0.0,3.0,618.0,3.0,,34.0,0.0,1.0,0.0
Hewritt Dixon,OAK,RB,30.0,137.8,14.0,14.0,0.0,0.0,0.0,861.0,1.0,197.0,207.0,1.0,,31.0,0.0,6.0,0.0
Ron Sellers,BOS,WR,23.0,117.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,4.0,,38.0,0.0,0.0,0.0
Norm Snead,PHI,QB,31.0,128.42000000000002,14.0,13.0,2323.0,15.0,335.0,35.0,3.0,18.0,0.0,0.0,,0.0,20.0,3.0,0.0
Duane Thomas,DAL,RB,23.0,115.6,14.0,8.0,0.0,0.0,0.0,803.0,5.0,151.0,73.0,0.0,,10.0,0.0,6.0,0.0
Altie Taylor,DET,RB,23.0,131.7,14.0,14.0,0.0,0.0,0.0,666.0,2.0,198.0,261.0,2.0,,27.0,0.0,6.0,0.0
Al Denson,DEN,WR,28.0,123.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,2.0,,47.0,0.0,0.0,0.0
Charlie Smith,OAK,RB,24.0,130.39999999999998,14.0,14.0,0.0,0.0,0.0,681.0,3.0,168.0,173.0,2.0,,23.0,0.0,4.0,0.0
Alvin Reed,HOU,TE,26.0,117.4,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,2.0,,47.0,0.0,1.0,0.0
George Sauer,NYJ,WR,27.0,106.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,4.0,,31.0,0.0,0.0,0.0
Emerson Boozer,NYJ,RB,27.0,137.9,10.0,10.0,0.0,0.0,0.0,581.0,5.0,139.0,258.0,0.0,,28.0,0.0,2.0,0.0
Jim Whalen,DEN,TE,27.0,102.3,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,3.0,,36.0,0.0,1.0,0.0
Milt Morin,CLE,TE,28.0,102.3,14.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,611.0,1.0,,37.0,0.0,1.0,0.0
Jim Nance,BOS,RB,28.0,123.0,13.0,13.0,0.0,0.0,0.0,522.0,7.0,145.0,148.0,0.0,,26.0,0.0,6.0,0.0
Jim Hart,STL,QB,26.0,112.8,14.0,14.0,2575.0,14.0,373.0,18.0,0.0,18.0,0.0,0.0,,0.0,18.0,6.0,0.0
Jess Phillips,CIN,RB,23.0,128.2,14.0,14.0,0.0,0.0,0.0,648.0,4.0,163.0,124.0,1.0,,31.0,0.0,5.0,0.0
Craig Morton,DAL,QB,27.0,120.46,12.0,11.0,1819.0,15.0,207.0,37.0,0.0,16.0,0.0,0.0,,0.0,7.0,1.0,0.0
Dennis Shaw,BUF,QB,23.0,101.28,14.0,12.0,2507.0,10.0,321.0,210.0,0.0,39.0,0.0,0.0,,0.0,20.0,10.0,0.0
John Henderson,MIN,WR,27.0,95.7,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,2.0,,31.0,0.0,0.0,0.0
John Mackey,BAL,TE,29.0,87.5,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,3.0,,28.0,0.0,1.0,0.0
Lee Bouggess,PHI,RB,22.0,142.2,14.0,12.0,0.0,0.0,1.0,401.0,2.0,159.0,401.0,2.0,,50.0,0.0,6.0,0.0
Virgil Carter,CIN,QB,25.0,110.47999999999999,13.0,11.0,1647.0,9.0,278.0,246.0,2.0,34.0,0.0,0.0,,0.0,9.0,5.0,0.0
Bill Nelsen,CLE,QB,29.0,105.84,12.0,12.0,2156.0,16.0,313.0,-4.0,0.0,7.0,0.0,0.0,,0.0,16.0,6.0,0.0
Bob Berry,ATL,QB,28.0,104.24000000000001,12.0,12.0,1806.0,16.0,269.0,60.0,0.0,13.0,0.0,0.0,,0.0,13.0,6.0,0.0
Bob Griese,MIA,QB,25.0,105.66,14.0,14.0,2019.0,12.0,245.0,89.0,2.0,26.0,0.0,0.0,,0.0,17.0,5.0,0.0
Greg Landry,DET,QB,24.0,103.88,12.0,6.0,1072.0,9.0,136.0,350.0,1.0,35.0,0.0,0.0,,0.0,5.0,3.0,0.0
Johnny Unitas,BAL,QB,37.0,106.11999999999998,14.0,13.0,2213.0,14.0,321.0,16.0,0.0,9.0,0.0,0.0,,0.0,18.0,2.0,0.0
Len Dawson,KAN,QB,35.0,93.64,14.0,12.0,1876.0,13.0,262.0,46.0,0.0,11.0,0.0,0.0,,0.0,14.0,5.0,0.0
Clint Jones,MIN,RB,25.0,101.6,14.0,7.0,0.0,0.0,0.0,369.0,9.0,120.0,117.0,0.0,,9.0,0.0,5.0,0.0
Cyril Pinder,PHI,RB,24.0,120.6,14.0,8.0,0.0,0.0,0.0,657.0,2.0,166.0,249.0,0.0,,28.0,0.0,5.0,0.0
Tucker Frederickson,NYG,RB,27.0,126.30000000000001,14.0,12.0,0.0,0.0,0.0,375.0,1.0,120.0,408.0,3.0,,40.0,0.0,8.0,0.0
Walt Garrison,DAL,RB,26.0,118.2,11.0,10.0,0.0,0.0,0.0,507.0,3.0,126.0,205.0,2.0,,21.0,0.0,2.0,0.0
Charlie Harraway,WAS,RB,26.0,123.30000000000001,13.0,13.0,0.0,0.0,0.0,577.0,5.0,146.0,136.0,0.0,,24.0,0.0,1.0,0.0
Mike Richardson,HOU,RB,24.0,122.89999999999999,14.0,7.0,0.0,0.0,0.0,368.0,2.0,103.0,381.0,1.0,,34.0,0.0,2.0,0.0
O.J. Simpson,BUF,RB,23.0,90.69999999999999,8.0,8.0,0.0,0.0,2.0,488.0,5.0,120.0,139.0,0.0,,10.0,0.0,6.0,0.0
Calvin Hill,DAL,RB,23.0,96.68,12.0,9.0,12.0,0.0,4.0,577.0,4.0,153.0,95.0,0.0,,13.0,0.0,4.0,0.0
George Nock,NYJ,RB,24.0,100.80000000000001,14.0,9.0,0.0,0.0,0.0,402.0,5.0,135.0,146.0,1.0,,18.0,0.0,4.0,0.0
Wendell Hayes,KAN,RB,30.0,110.0,14.0,14.0,0.0,0.0,0.0,381.0,5.0,109.0,219.0,0.0,,26.0,0.0,3.0,0.0
Willie Ellison,RAM,RB,25.0,90.5,14.0,4.0,0.0,0.0,0.0,381.0,5.0,90.0,84.0,2.0,,10.0,0.0,4.0,0.0
Cannonball Butler,ATL,RB,27.0,88.7,14.0,12.0,0.0,0.0,0.0,636.0,0.0,166.0,151.0,1.0,,24.0,0.0,10.0,0.0
Bart Starr,GNB,QB,36.0,72.0,14.0,13.0,1645.0,8.0,255.0,62.0,1.0,12.0,0.0,0.0,,0.0,13.0,6.0,0.0
Doug Cunningham,SFO,RB,25.0,110.19999999999999,12.0,12.0,0.0,0.0,0.0,443.0,3.0,128.0,209.0,0.0,,35.0,0.0,4.0,0.0
Gary Cuozzo,MIN,QB,29.0,76.89999999999999,12.0,12.0,1720.0,7.0,257.0,61.0,0.0,17.0,0.0,0.0,,0.0,10.0,3.0,0.0
Al Woodall,NYJ,QB,25.0,75.6,10.0,9.0,1265.0,9.0,188.0,110.0,0.0,28.0,0.0,0.0,,0.0,9.0,2.0,0.0
Bobby Anderson,DEN,RB,23.0,84.16,14.0,0.0,59.0,0.0,7.0,368.0,4.0,83.0,140.0,0.0,,9.0,0.0,1.0,0.0
Harmon Wages,ATL,RB,24.0,94.02000000000001,13.0,11.0,13.0,0.0,1.0,422.0,1.0,119.0,153.0,2.0,,26.0,0.0,4.0,0.0
Norm Bulaich,BAL,RB,24.0,71.9,12.0,12.0,0.0,0.0,0.0,426.0,3.0,139.0,123.0,0.0,,11.0,0.0,6.0,0.0
Joe Dawkins,HOU,RB,22.0,80.1,14.0,7.0,0.0,0.0,0.0,517.0,2.0,124.0,94.0,0.0,,15.0,0.0,4.0,0.0
Carl Garrett,BOS,RB,23.0,96.8,13.0,12.0,0.0,0.0,0.0,272.0,4.0,88.0,216.0,0.0,,26.0,0.0,1.0,0.0
Johnny Roland,STL,RB,27.0,85.80000000000001,14.0,6.0,0.0,0.0,0.0,392.0,3.0,94.0,96.0,1.0,,17.0,0.0,2.0,0.0
Bill Munson,DET,QB,29.0,69.26,8.0,8.0,1049.0,10.0,158.0,33.0,0.0,9.0,0.0,0.0,,0.0,7.0,1.0,0.0
Charley Johnson,HOU,QB,32.0,64.38,10.0,10.0,1652.0,7.0,281.0,3.0,0.0,5.0,0.0,0.0,,0.0,12.0,3.0,0.0
Essex Johnson,CIN,RB,24.0,83.3,13.0,0.0,0.0,0.0,0.0,273.0,2.0,65.0,190.0,2.0,,15.0,0.0,1.0,0.0
Pete Liske,DEN,QB,28.0,63.8,11.0,9.0,1340.0,7.0,238.0,42.0,1.0,7.0,0.0,0.0,,0.0,11.0,3.0,0.0
Preston Pearson,PIT,RB,25.0,63.400000000000006,14.0,14.0,0.0,0.0,0.0,503.0,2.0,173.0,71.0,0.0,,6.0,0.0,6.0,0.0
Willis Crenshaw,DEN,RB,29.0,78.5,12.0,12.0,0.0,0.0,0.0,200.0,5.0,69.0,105.0,1.0,,18.0,0.0,3.0,0.0
Terry Bradshaw,PIT,QB,22.0,55.7,13.0,8.0,1410.0,6.0,218.0,233.0,1.0,32.0,0.0,0.0,,0.0,24.0,3.0,0.0
Cid Edwards,STL,RB,27.0,77.0,11.0,8.0,0.0,0.0,0.0,350.0,1.0,70.0,150.0,1.0,,19.0,0.0,2.0,0.0
George Farmer,CHI,WR,22.0,92.6,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,2.0,,31.0,0.0,0.0,0.0
Robert Holmes,KAN,RB,25.0,76.9,14.0,0.0,0.0,0.0,0.0,206.0,3.0,63.0,173.0,1.0,,23.0,0.0,4.0,0.0
Jeff Queen,SDG,RB,24.0,73.7,14.0,6.0,0.0,0.0,0.0,261.0,1.0,77.0,236.0,1.0,,20.0,0.0,4.0,0.0
Larry Smith,RAM,RB,23.0,78.19999999999999,11.0,9.0,0.0,0.0,2.0,338.0,1.0,77.0,164.0,1.0,,24.0,0.0,4.0,0.0
Fair Hooker,CLE,WR,23.0,89.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,2.0,,28.0,0.0,0.0,0.0
Paul Flatley,ATL,WR,29.0,99.4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,1.0,,39.0,0.0,0.0,0.0
Charlie Joiner,HOU,WR,23.0,87.6,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,3.0,,28.0,0.0,0.0,0.0
Earl Morrall,BAL,QB,36.0,56.28000000000001,14.0,1.0,792.0,9.0,93.0,6.0,0.0,2.0,0.0,0.0,,0.0,4.0,2.0,0.0
Chip Myers,CIN,WR,25.0,92.2,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,1.0,,32.0,0.0,0.0,0.0
Billy Truax,RAM,TE,27.0,96.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,3.0,,36.0,0.0,0.0,0.0
Bob Trumpy,CIN,TE,25.0,87.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2.0,,29.0,0.0,1.0,0.0
Bill Brown,MIN,RB,32.0,68.3,14.0,7.0,0.0,0.0,0.0,324.0,0.0,101.0,149.0,2.0,,15.0,0.0,3.0,0.0
Gary Collins,CLE,WR,30.0,83.1,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,4.0,,26.0,0.0,1.0,0.0
John Hilton,GNB,TE,28.0,82.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,4.0,,25.0,0.0,1.0,0.0
Al Dodd,NOR,WR,25.0,83.5,14.0,14.0,0.0,0.0,1.0,31.0,0.0,5.0,484.0,1.0,,28.0,0.0,1.0,0.0
Dave Smith,PIT,WR,23.0,86.39999999999999,14.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,458.0,2.0,,30.0,0.0,1.0,0.0
Howard Twilley,MIA,WR,27.0,80.1,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,5.0,,22.0,0.0,0.0,0.0
Rich Caster,NYJ,TE,22.0,76.3,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,3.0,,19.0,0.0,0.0,0.0
Dave Parks,NOR,TE,29.0,82.7,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,2.0,,26.0,0.0,0.0,0.0
Jerry Rhome,HOU,QB,28.0,46.64,13.0,4.0,1031.0,5.0,168.0,54.0,1.0,9.0,0.0,0.0,,0.0,8.0,5.0,0.0
Edd Hargett,NOR,QB,23.0,52.019999999999996,10.0,4.0,1133.0,5.0,175.0,7.0,0.0,4.0,0.0,0.0,,0.0,5.0,2.0,0.0
Billy Kilmer,NOR,QB,31.0,48.480000000000004,13.0,10.0,1557.0,6.0,237.0,42.0,0.0,12.0,0.0,0.0,,0.0,17.0,4.0,0.0
Mercury Morris,MIA,RB,23.0,55.8,12.0,1.0,0.0,0.0,0.0,409.0,0.0,60.0,149.0,0.0,,12.0,0.0,6.0,0.0
Bake Turner,BOS,WR,30.0,82.8,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,2.0,,28.0,0.0,0.0,0.0
Paul Gipson,ATL,RB,24.0,66.3,13.0,2.0,0.0,0.0,0.0,177.0,0.0,52.0,186.0,3.0,,16.0,0.0,2.0,0.0
Dave Williams,STL,WR,25.0,77.4,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,3.0,,23.0,0.0,0.0,0.0
Roy Hopkins,HOU,RB,25.0,66.9,12.0,3.0,0.0,0.0,0.0,207.0,3.0,57.0,142.0,0.0,,14.0,0.0,0.0,0.0
Don Maynard,NYJ,WR,35.0,81.5,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,,31.0,0.0,1.0,0.0
Earl McCullouch,DET,WR,24.0,67.5,10.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,278.0,4.0,,15.0,0.0,0.0,0.0
Chip Glass,CLE,TE,23.0,67.3,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,2.0,,19.0,0.0,2.0,0.0
Travis Williams,GNB,RB,24.0,64.3,7.0,5.0,0.0,0.0,0.0,276.0,1.0,74.0,127.0,1.0,,12.0,0.0,0.0,0.0
Dennis Hughes,PIT,TE,22.0,72.4,11.0,8.0,0.0,0.0,0.0,-8.0,0.0,1.0,332.0,3.0,,24.0,0.0,1.0,0.0
Tom Mitchell,BAL,TE,26.0,70.1,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.0,,20.0,0.0,0.0,0.0
Billy Van Heusen,DEN,WR,24.0,64.2,14.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,382.0,2.0,,16.0,0.0,1.0,0.0
Bill Enyart,BUF,RB,23.0,80.1,14.0,5.0,0.0,0.0,0.0,196.0,0.0,58.0,235.0,1.0,,35.0,0.0,2.0,0.0
Walter Roberts,WAS,WR,28.0,69.6,14.0,12.0,0.0,0.0,0.0,15.0,0.0,2.0,411.0,1.0,,27.0,0.0,3.0,0.0
Jimmy Thomas,SFO,RB,23.0,57.0,14.0,1.0,0.0,0.0,0.0,89.0,0.0,31.0,221.0,3.0,,12.0,0.0,2.0,0.0
Tom Barrington,NOR,RB,26.0,63.8,12.0,7.0,0.0,0.0,0.0,228.0,2.0,72.0,130.0,0.0,,22.0,0.0,3.0,0.0
Bob Windsor,SFO,TE,28.0,79.3,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,2.0,,31.0,0.0,0.0,0.0
Sam Wyche,CIN,QB,25.0,42.24,14.0,3.0,411.0,3.0,57.0,118.0,2.0,19.0,0.0,0.0,,0.0,2.0,3.0,0.0
Mike Garrett,2TM,RB,26.0,51.900000000000006,12.0,5.0,0.0,0.0,0.0,208.0,1.0,67.0,131.0,1.0,,14.0,0.0,4.0,0.0
Joe Namath,NYJ,QB,27.0,44.26,5.0,5.0,1259.0,5.0,179.0,-1.0,0.0,1.0,0.0,0.0,,0.0,12.0,1.0,0.0
Wayne Patrick,BUF,RB,24.0,54.099999999999994,9.0,9.0,0.0,0.0,0.0,259.0,1.0,66.0,142.0,0.0,,16.0,0.0,4.0,0.0
Tony Baker,NOR,RB,25.0,54.400000000000006,8.0,7.0,0.0,0.0,0.0,337.0,1.0,82.0,47.0,0.0,,12.0,0.0,1.0,0.0
Pete Lammons,NYJ,TE,27.0,66.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,2.0,,25.0,0.0,1.0,0.0
Don Shy,CHI,RB,25.0,47.599999999999994,8.0,3.0,0.0,0.0,0.0,227.0,1.0,79.0,149.0,0.0,,10.0,0.0,3.0,0.0
Todd Snyder,ATL,WR,22.0,66.1,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,2.0,,23.0,0.0,0.0,0.0
Bob Lee,MIN,QB,24.0,38.4,6.0,2.0,610.0,5.0,79.0,20.0,1.0,10.0,0.0,0.0,,0.0,5.0,2.0,0.0
Don Herrmann,NYG,WR,23.0,65.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,2.0,,24.0,0.0,0.0,0.0
Dick Witcher,SFO,WR,26.0,62.8,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,2.0,,22.0,0.0,0.0,0.0
Jack Maitland,BAL,RB,22.0,42.599999999999994,14.0,2.0,0.0,0.0,0.0,209.0,1.0,74.0,67.0,1.0,,9.0,0.0,3.0,0.0
Tom Nowatzke,BAL,RB,28.0,50.1,11.0,4.0,0.0,0.0,0.0,248.0,1.0,73.0,93.0,0.0,,16.0,0.0,3.0,0.0
Dickie Post,SDG,RB,25.0,50.8,9.0,6.0,0.0,0.0,0.0,225.0,1.0,74.0,113.0,0.0,,13.0,0.0,1.0,0.0
Lee White,NYJ,RB,24.0,46.0,14.0,6.0,0.0,0.0,0.0,215.0,0.0,70.0,125.0,1.0,,12.0,0.0,3.0,0.0
Tom Woodeshick,PHI,RB,29.0,42.2,6.0,6.0,0.0,0.0,0.0,254.0,2.0,52.0,28.0,0.0,,6.0,0.0,2.0,0.0
Jim Seymour,CHI,WR,24.0,44.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,4.0,,6.0,0.0,0.0,0.0
