Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Ron Jessie,DET,WR,26.0,149.79999999999998,12.0,12.0,0.0,0.0,0.0,17.0,1.0,6.0,761.0,3.0,,54.0,0.0,3.0,0.0
Fred Biletnikoff,OAK,WR,31.0,143.3,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,7.0,,42.0,0.0,0.0,0.0
Joe Namath,NYJ,QB,31.0,134.73999999999998,14.0,14.0,2616.0,20.0,361.0,1.0,1.0,8.0,0.0,0.0,,0.0,22.0,6.0,0.0
Calvin Hill,DAL,RB,27.0,141.8,12.0,12.0,0.0,0.0,0.0,844.0,7.0,185.0,134.0,0.0,,12.0,0.0,5.0,0.0
Gene Washington,SFO,WR,27.0,126.9,14.0,14.0,0.0,0.0,0.0,4.0,0.0,2.0,615.0,6.0,,29.0,0.0,0.0,0.0
Charle Young,PHI,TE,23.0,146.4,14.0,14.0,0.0,0.0,0.0,38.0,0.0,6.0,696.0,3.0,,63.0,0.0,4.0,0.0
J.D. Hill,BUF,WR,26.0,125.2,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,6.0,,32.0,0.0,0.0,0.0
Larry Csonka,MIA,RB,28.0,135.4,12.0,11.0,0.0,0.0,0.0,749.0,9.0,197.0,35.0,0.0,,7.0,0.0,2.0,0.0
John Gilliam,MIN,WR,29.0,115.39999999999999,14.0,14.0,0.0,0.0,0.0,16.0,0.0,2.0,578.0,5.0,,26.0,0.0,0.0,0.0
Roy Jefferson,WAS,WR,31.0,130.4,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,4.0,,43.0,0.0,1.0,0.0
James Harris,RAM,QB,27.0,120.95999999999998,11.0,9.0,1544.0,11.0,198.0,112.0,5.0,42.0,0.0,0.0,,0.0,6.0,7.0,0.0
John Riggins,NYJ,RB,25.0,141.0,10.0,10.0,0.0,0.0,0.0,680.0,5.0,169.0,180.0,2.0,,19.0,0.0,3.0,0.0
Larry Brown,WAS,RB,27.0,157.44,11.0,11.0,16.0,0.0,1.0,430.0,3.0,163.0,388.0,4.0,,37.0,0.0,2.0,0.0
David Knight,NYJ,WR,23.0,121.9,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,4.0,,40.0,0.0,0.0,0.0
Harold Jackson,RAM,WR,28.0,111.80000000000001,14.0,14.0,0.0,0.0,0.0,4.0,0.0,1.0,514.0,5.0,,30.0,0.0,0.0,0.0
Earl Thomas,STL,WR,26.0,115.3,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,5.0,,34.0,0.0,0.0,0.0
Billy Joe DuPree,DAL,TE,24.0,101.89999999999999,14.0,13.0,0.0,0.0,0.0,43.0,0.0,4.0,466.0,4.0,,29.0,0.0,1.0,0.0
Jerry Smith,WAS,TE,31.0,115.9,14.0,14.0,0.0,0.0,0.0,5.0,0.0,1.0,554.0,3.0,,44.0,0.0,1.0,0.0
Jim Mandich,MIA,TE,26.0,106.4,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,6.0,,33.0,0.0,0.0,0.0
Marv Hubbard,OAK,RB,28.0,119.0,14.0,13.0,0.0,0.0,0.0,865.0,4.0,188.0,95.0,0.0,,11.0,0.0,6.0,0.0
Joe Dawkins,NYG,RB,26.0,153.3,14.0,13.0,0.0,0.0,0.0,561.0,2.0,156.0,332.0,3.0,,46.0,0.0,6.0,0.0
Bob Griese,MIA,QB,29.0,115.32,13.0,13.0,1968.0,16.0,253.0,66.0,1.0,16.0,0.0,0.0,,0.0,15.0,5.0,0.0
Alvin Maxson,NOR,RB,23.0,152.8,14.0,13.0,0.0,0.0,0.0,714.0,2.0,165.0,294.0,1.0,,42.0,0.0,4.0,0.0
Paul Seal,NOR,TE,22.0,103.3,14.0,11.0,0.0,0.0,0.0,7.0,1.0,2.0,466.0,3.0,,32.0,0.0,0.0,0.0
Charlie Sanders,DET,TE,28.0,111.2,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,3.0,,42.0,0.0,1.0,0.0
Altie Taylor,DET,RB,27.0,144.5,13.0,12.0,0.0,0.0,0.0,532.0,5.0,150.0,293.0,1.0,,30.0,0.0,2.0,0.0
Greg Pruitt,CLE,RB,23.0,119.0,14.0,9.0,115.0,2.0,2.0,540.0,3.0,126.0,274.0,1.0,,21.0,0.0,10.0,0.0
Bert Jones,BAL,QB,23.0,116.30000000000001,11.0,8.0,1610.0,8.0,270.0,279.0,4.0,39.0,0.0,0.0,,0.0,12.0,4.0,0.0
Golden Richards,DAL,WR,24.0,100.2,14.0,13.0,0.0,0.0,0.0,-5.0,0.0,1.0,467.0,5.0,,26.0,0.0,1.0,0.0
Randy Vataha,NWE,WR,26.0,99.19999999999999,12.0,10.0,0.0,0.0,0.0,21.0,0.0,3.0,561.0,3.0,,25.0,0.0,1.0,0.0
Nat Moore,MIA,WR,23.0,110.34,13.0,7.0,31.0,0.0,1.0,16.0,0.0,3.0,605.0,2.0,,37.0,0.0,1.0,0.0
Charlie Wade,CHI,WR,24.0,109.8,14.0,13.0,0.0,0.0,0.0,-15.0,0.0,1.0,683.0,1.0,,39.0,0.0,1.0,0.0
Jerome Barkum,NYJ,WR,24.0,111.60000000000001,14.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,524.0,3.0,,41.0,0.0,0.0,0.0
Joel Parker,NOR,WR,22.0,110.7,14.0,12.0,0.0,0.0,1.0,2.0,0.0,2.0,455.0,4.0,,41.0,0.0,0.0,0.0
Haven Moses,DEN,WR,28.0,101.5,13.0,13.0,0.0,0.0,0.0,16.0,0.0,2.0,559.0,2.0,,34.0,0.0,1.0,0.0
Larry Schreiber,SFO,RB,27.0,135.1,14.0,14.0,0.0,0.0,0.0,634.0,3.0,174.0,217.0,1.0,,30.0,0.0,2.0,0.0
Bob Tucker,NYG,TE,29.0,100.6,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,2.0,,41.0,0.0,1.0,0.0
Billy Van Heusen,DEN,WR,28.0,81.64000000000001,14.0,12.0,41.0,0.0,1.0,-1.0,0.0,1.0,421.0,4.0,,16.0,0.0,1.0,0.0
Reggie Rucker,NWE,WR,27.0,92.6,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,4.0,,27.0,0.0,1.0,0.0
Ahmad Rashad,BUF,WR,25.0,103.3,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,4.0,,36.0,0.0,0.0,0.0
Jon Keyworth,DEN,RB,24.0,118.3,14.0,5.0,0.0,0.0,0.0,374.0,10.0,81.0,109.0,0.0,,12.0,0.0,1.0,0.0
Jackie Smith,STL,TE,34.0,82.3,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,3.0,,25.0,0.0,1.0,0.0
Paul Warfield,MIA,WR,32.0,92.6,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,2.0,,27.0,0.0,0.0,0.0
Charley Johnson,DEN,QB,36.0,104.46,14.0,12.0,1969.0,13.0,244.0,-3.0,0.0,4.0,0.0,0.0,,0.0,9.0,4.0,0.0
Walker Gillette,NYG,WR,27.0,93.6,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,3.0,,29.0,0.0,0.0,0.0
Bob Klein,RAM,TE,27.0,79.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,4.0,,24.0,0.0,1.0,0.0
Steve Holden,CLE,WR,23.0,91.8,10.0,10.0,0.0,0.0,0.0,6.0,0.0,1.0,452.0,3.0,,30.0,0.0,1.0,0.0
Stu Voigt,MIN,TE,26.0,86.8,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,5.0,,32.0,0.0,1.0,0.0
Jim Lash,MIN,WR,23.0,91.1,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,,32.0,0.0,2.0,0.0
Walt Garrison,DAL,RB,30.0,128.2,14.0,14.0,0.0,0.0,0.0,429.0,5.0,113.0,253.0,1.0,,34.0,0.0,5.0,0.0
Joe Ferguson,BUF,QB,24.0,82.62,14.0,14.0,1588.0,12.0,232.0,111.0,2.0,54.0,0.0,0.0,,0.0,12.0,14.0,0.0
MacArthur Lane,GNB,RB,32.0,131.7,14.0,12.0,0.0,0.0,1.0,362.0,3.0,137.0,315.0,3.0,,34.0,0.0,3.0,0.0
Emerson Boozer,NYJ,RB,31.0,110.4,13.0,12.0,0.0,0.0,0.0,563.0,4.0,153.0,161.0,1.0,,14.0,0.0,3.0,0.0
Wilbur Jackson,SFO,RB,23.0,116.5,14.0,13.0,0.0,0.0,0.0,705.0,0.0,174.0,190.0,2.0,,23.0,0.0,4.0,0.0
Bill Munson,DET,QB,33.0,99.36,11.0,11.0,1874.0,8.0,292.0,40.0,1.0,18.0,-6.0,0.0,,1.0,7.0,2.0,0.0
Ken Brown,CLE,RB,29.0,128.2,14.0,13.0,0.0,0.0,0.0,458.0,4.0,125.0,194.0,2.0,,29.0,0.0,1.0,0.0
Woody Green,KAN,RB,23.0,115.6,10.0,7.0,0.0,0.0,0.0,509.0,3.0,135.0,247.0,1.0,,26.0,0.0,5.0,0.0
Billy Kilmer,WAS,QB,35.0,89.98,11.0,10.0,1632.0,10.0,234.0,27.0,0.0,6.0,0.0,0.0,,0.0,6.0,3.0,0.0
Jim Braxton,BUF,RB,25.0,103.4,12.0,11.0,0.0,0.0,0.0,543.0,4.0,146.0,171.0,0.0,,18.0,0.0,5.0,0.0
Dave Osborn,MIN,RB,31.0,122.0,13.0,10.0,0.0,0.0,0.0,514.0,4.0,131.0,196.0,0.0,,29.0,0.0,1.0,0.0
Roman Gabriel,PHI,QB,34.0,82.28,11.0,11.0,1867.0,9.0,338.0,76.0,0.0,14.0,0.0,0.0,,0.0,12.0,6.0,0.0
Mike Phipps,CLE,QB,27.0,83.25999999999999,14.0,9.0,1384.0,9.0,256.0,279.0,1.0,39.0,0.0,0.0,,0.0,17.0,4.0,0.0
Hugh McKinnis,CLE,RB,26.0,119.69999999999999,13.0,5.0,0.0,0.0,0.0,519.0,2.0,124.0,258.0,0.0,,32.0,0.0,1.0,0.0
Clarence Davis,OAK,RB,25.0,98.9,11.0,7.0,0.0,0.0,0.0,554.0,2.0,129.0,145.0,1.0,,11.0,0.0,0.0,0.0
Dan Fouts,SDG,QB,23.0,79.58,11.0,11.0,1732.0,8.0,237.0,63.0,1.0,19.0,0.0,0.0,,0.0,13.0,4.0,0.0
Boobie Clark,CIN,RB,24.0,103.6,8.0,8.0,0.0,0.0,0.0,312.0,5.0,99.0,194.0,1.0,,23.0,0.0,3.0,0.0
Ed Podolak,KAN,RB,27.0,122.19999999999999,9.0,8.0,0.0,0.0,0.0,386.0,2.0,101.0,306.0,1.0,,43.0,0.0,4.0,0.0
Willie Rodgers,HOU,RB,25.0,100.6,14.0,11.0,0.0,0.0,0.0,413.0,5.0,122.0,153.0,0.0,,24.0,0.0,5.0,0.0
Jim Otis,STL,RB,26.0,98.30000000000001,14.0,12.0,0.0,0.0,0.0,664.0,1.0,158.0,109.0,0.0,,19.0,0.0,2.0,0.0
Dan Pastorini,HOU,QB,25.0,66.24000000000001,11.0,10.0,1571.0,10.0,247.0,-6.0,0.0,24.0,0.0,0.0,,0.0,10.0,8.0,0.0
Ken Grandberry,CHI,RB,22.0,94.7,14.0,8.0,0.0,0.0,0.0,475.0,2.0,144.0,212.0,0.0,,30.0,0.0,8.0,0.0
Sonny Jurgensen,WAS,QB,40.0,76.80000000000001,14.0,4.0,1185.0,11.0,167.0,-6.0,0.0,4.0,0.0,0.0,,0.0,5.0,2.0,0.0
Bill Olds,BAL,RB,23.0,95.8,13.0,13.0,0.0,0.0,0.0,475.0,1.0,129.0,153.0,2.0,,21.0,0.0,3.0,0.0
Donny Anderson,STL,RB,31.0,90.2,14.0,1.0,0.0,0.0,0.0,316.0,3.0,90.0,116.0,3.0,,15.0,0.0,2.0,0.0
Don Nottingham,MIA,RB,25.0,78.3,14.0,2.0,0.0,0.0,0.0,273.0,8.0,66.0,40.0,0.0,,3.0,0.0,2.0,0.0
Terry Bradshaw,PIT,QB,26.0,75.8,8.0,7.0,785.0,7.0,148.0,224.0,2.0,34.0,0.0,0.0,,0.0,8.0,1.0,0.0
John Hadl,2TM,QB,34.0,64.58,14.0,11.0,1752.0,8.0,299.0,25.0,0.0,19.0,0.0,0.0,,0.0,14.0,6.0,0.0
Archie Manning,NOR,QB,25.0,67.56,11.0,11.0,1429.0,6.0,261.0,204.0,1.0,28.0,0.0,0.0,,0.0,16.0,4.0,0.0
Ron Johnson,NYG,RB,27.0,90.9,11.0,6.0,0.0,0.0,0.0,218.0,4.0,97.0,171.0,2.0,,24.0,0.0,4.0,0.0
Robert Newhouse,DAL,RB,24.0,81.8,14.0,2.0,0.0,0.0,0.0,501.0,3.0,124.0,67.0,0.0,,9.0,0.0,1.0,0.0
Duane Thomas,WAS,RB,27.0,81.80000000000001,11.0,3.0,0.0,0.0,0.0,347.0,5.0,95.0,31.0,1.0,,10.0,0.0,1.0,0.0
Tom Owen,SFO,QB,22.0,64.67999999999999,10.0,7.0,1327.0,10.0,184.0,36.0,1.0,16.0,0.0,0.0,,0.0,15.0,4.0,0.0
Jess Phillips,NOR,RB,27.0,78.1,14.0,13.0,0.0,0.0,0.0,556.0,2.0,174.0,55.0,0.0,,11.0,0.0,3.0,0.0
Gary Huff,CHI,QB,23.0,44.22,13.0,11.0,1663.0,6.0,283.0,37.0,2.0,23.0,0.0,0.0,,0.0,17.0,14.0,0.0
Floyd Little,DEN,RB,32.0,96.6,14.0,9.0,0.0,0.0,0.0,312.0,1.0,117.0,344.0,0.0,,29.0,0.0,2.0,0.0
Jim Bertelsen,RAM,RB,24.0,83.4,13.0,13.0,0.0,0.0,0.0,419.0,2.0,127.0,175.0,0.0,,20.0,0.0,4.0,0.0
Craig Morton,2TM,QB,31.0,63.379999999999995,14.0,7.0,1522.0,9.0,239.0,5.0,0.0,4.0,0.0,0.0,,0.0,13.0,4.0,0.0
Steve Owens,DET,RB,27.0,91.19999999999999,11.0,8.0,0.0,0.0,0.0,374.0,3.0,97.0,158.0,0.0,,24.0,0.0,2.0,0.0
Dave Hampton,ATL,RB,27.0,72.5,9.0,9.0,0.0,0.0,0.0,464.0,2.0,127.0,111.0,0.0,,13.0,0.0,5.0,0.0
Art Malone,ATL,RB,26.0,95.8,13.0,13.0,0.0,0.0,0.0,410.0,2.0,116.0,168.0,0.0,,28.0,0.0,1.0,0.0
Moses Denson,WAS,RB,30.0,92.5,13.0,8.0,0.0,0.0,0.0,391.0,0.0,103.0,174.0,2.0,,26.0,0.0,1.0,0.0
Doug Kotar,NYG,RB,23.0,71.3,12.0,7.0,0.0,0.0,0.0,396.0,4.0,106.0,57.0,0.0,,10.0,0.0,4.0,0.0
Benny Malone,MIA,RB,22.0,66.5,13.0,3.0,0.0,0.0,0.0,479.0,3.0,117.0,26.0,0.0,,2.0,0.0,2.0,0.0
Len Dawson,KAN,QB,39.0,55.72,14.0,8.0,1573.0,7.0,235.0,28.0,0.0,11.0,0.0,0.0,,0.0,13.0,6.0,0.0
Preston Pearson,PIT,RB,29.0,78.5,9.0,2.0,0.0,0.0,0.0,317.0,4.0,70.0,118.0,0.0,,11.0,0.0,0.0,0.0
Lenvil Elliott,CIN,RB,23.0,77.88,10.0,2.0,17.0,0.0,1.0,345.0,1.0,68.0,187.0,1.0,,18.0,0.0,3.0,0.0
Bo Matthews,SDG,RB,23.0,73.8,14.0,8.0,0.0,0.0,0.0,328.0,4.0,95.0,90.0,0.0,,12.0,0.0,2.0,0.0
Pete Banaszak,OAK,RB,30.0,70.6,14.0,1.0,0.0,0.0,0.0,272.0,5.0,80.0,64.0,0.0,,9.0,0.0,1.0,0.0
Po James,PHI,RB,25.0,91.6,11.0,5.0,0.0,0.0,0.0,276.0,2.0,67.0,230.0,0.0,,33.0,0.0,2.0,0.0
Frank Lewis,PIT,WR,27.0,91.0,12.0,11.0,0.0,0.0,0.0,25.0,0.0,2.0,365.0,4.0,,30.0,0.0,1.0,0.0
Ken Burrough,HOU,WR,26.0,95.2,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,492.0,2.0,,36.0,0.0,1.0,0.0
Ken Burrow,ATL,WR,26.0,94.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,1.0,,34.0,0.0,0.0,0.0
Joe Gilliam,PIT,QB,24.0,51.06000000000001,9.0,6.0,1274.0,4.0,212.0,41.0,1.0,14.0,0.0,0.0,,0.0,8.0,5.0,0.0
Bob Newland,NOR,WR,26.0,88.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,2.0,,27.0,0.0,0.0,0.0
Fred Willis,HOU,RB,27.0,85.9,10.0,5.0,0.0,0.0,0.0,239.0,3.0,74.0,130.0,1.0,,25.0,0.0,0.0,0.0
Carl Garrett,CHI,RB,27.0,71.80000000000001,7.0,6.0,0.0,0.0,0.0,346.0,1.0,96.0,132.0,1.0,,16.0,0.0,2.0,0.0
Larry Walton,DET,WR,27.0,88.86,13.0,13.0,29.0,0.0,2.0,3.0,0.0,2.0,404.0,3.0,,31.0,0.0,1.0,0.0
Bob Grim,NYG,WR,29.0,84.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,2.0,,28.0,0.0,1.0,0.0
Bo Rather,CHI,WR,24.0,88.0,13.0,10.0,0.0,0.0,1.0,10.0,0.0,2.0,400.0,3.0,,29.0,0.0,0.0,0.0
Jack Snow,RAM,WR,31.0,83.0,14.0,14.0,0.0,0.0,0.0,13.0,0.0,1.0,397.0,3.0,,24.0,0.0,0.0,0.0
Rocky Bleier,PIT,RB,28.0,61.0,12.0,7.0,0.0,0.0,0.0,373.0,2.0,88.0,87.0,0.0,,7.0,0.0,2.0,0.0
Steve Davis,PIT,RB,26.0,62.80000000000001,14.0,6.0,0.0,0.0,0.0,246.0,2.0,71.0,152.0,1.0,,11.0,0.0,3.0,0.0
Ed Williams,CIN,RB,24.0,70.6,14.0,3.0,0.0,0.0,0.0,238.0,3.0,58.0,98.0,1.0,,13.0,0.0,0.0,0.0
George Amundson,HOU,RB,23.0,73.0,14.0,3.0,0.0,0.0,1.0,138.0,4.0,59.0,152.0,1.0,,18.0,1.0,1.0,0.0
Doug Dressler,CIN,RB,26.0,76.1,13.0,4.0,0.0,0.0,0.0,255.0,2.0,72.0,196.0,0.0,,29.0,0.0,5.0,0.0
Jim Mitchell,ATL,TE,27.0,84.0,14.0,14.0,0.0,0.0,0.0,21.0,0.0,3.0,479.0,1.0,,30.0,0.0,1.0,0.0
Charlie Davis,CIN,RB,22.0,67.6,14.0,9.0,0.0,0.0,0.0,375.0,0.0,72.0,171.0,0.0,,19.0,0.0,3.0,0.0
Harrison Davis,SDG,WR,22.0,70.5,12.0,7.0,0.0,0.0,0.0,-7.0,0.0,2.0,432.0,2.0,,18.0,0.0,1.0,0.0
Jim Kiick,MIA,RB,28.0,73.41999999999999,14.0,8.0,13.0,0.0,1.0,274.0,1.0,86.0,155.0,1.0,,18.0,0.0,0.0,0.0
Glen Bonner,SDG,RB,22.0,59.0,12.0,3.0,0.0,0.0,0.0,199.0,3.0,66.0,101.0,1.0,,11.0,0.0,3.0,0.0
Raymond Chester,BAL,TE,26.0,83.1,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,1.0,,37.0,0.0,3.0,0.0
Milt Morin,CLE,TE,32.0,78.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,3.0,,27.0,0.0,0.0,0.0
Tony Baker,RAM,RB,29.0,54.0,14.0,0.0,0.0,0.0,0.0,135.0,5.0,53.0,65.0,0.0,,4.0,0.0,0.0,0.0
Otis Taylor,KAN,WR,32.0,74.1,10.0,9.0,0.0,0.0,0.0,6.0,0.0,1.0,375.0,2.0,,24.0,0.0,0.0,0.0
Vic Washington,HOU,RB,28.0,54.3,12.0,5.0,0.0,0.0,0.0,281.0,2.0,74.0,92.0,0.0,,13.0,0.0,4.0,0.0
Don Zimmerman,PHI,WR,25.0,78.8,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,2.0,,30.0,0.0,0.0,0.0
Bob Moore,OAK,TE,25.0,75.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,2.0,,30.0,0.0,1.0,0.0
Glenn Doughty,BAL,WR,27.0,71.1,13.0,12.0,0.0,0.0,0.0,51.0,0.0,7.0,300.0,2.0,,24.0,0.0,0.0,0.0
Charlie Joiner,CIN,WR,27.0,65.0,14.0,10.0,0.0,0.0,0.0,20.0,0.0,4.0,390.0,1.0,,24.0,0.0,3.0,0.0
Larry Brunson,KAN,WR,25.0,62.10000000000001,14.0,5.0,0.0,0.0,0.0,-33.0,0.0,5.0,374.0,2.0,,22.0,0.0,3.0,0.0
Sammy Johnson,SFO,RB,22.0,55.3,14.0,0.0,0.0,0.0,0.0,237.0,2.0,44.0,106.0,0.0,,11.0,0.0,1.0,0.0
Norm Snead,2TM,QB,35.0,46.22,8.0,5.0,983.0,5.0,159.0,29.0,0.0,4.0,0.0,0.0,,0.0,8.0,0.0,0.0
Danny Abramowicz,SFO,WR,29.0,67.53999999999999,14.0,14.0,41.0,0.0,1.0,0.0,0.0,0.0,369.0,1.0,,25.0,0.0,1.0,0.0
Barry Pearson,KAN,WR,24.0,71.8,14.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,387.0,1.0,,27.0,0.0,0.0,0.0
Lance Rentzel,RAM,WR,31.0,62.7,14.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,396.0,1.0,,18.0,0.0,0.0,0.0
Jon Staggers,GNB,WR,26.0,77.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,,32.0,0.0,0.0,0.0
Bob Trumpy,CIN,TE,29.0,66.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,2.0,,21.0,0.0,0.0,0.0
Perry Williams,CHI,RB,28.0,65.5,14.0,10.0,0.0,0.0,0.0,218.0,1.0,74.0,167.0,0.0,,25.0,0.0,2.0,0.0
Bobby Douglass,CHI,QB,27.0,44.379999999999995,7.0,3.0,387.0,2.0,100.0,229.0,1.0,36.0,0.0,0.0,,0.0,4.0,0.0,0.0
Greg Landry,DET,QB,28.0,40.379999999999995,5.0,3.0,572.0,3.0,82.0,95.0,1.0,22.0,0.0,0.0,,0.0,3.0,2.0,0.0
Rich McGeorge,GNB,TE,26.0,74.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,,30.0,0.0,0.0,0.0
Chip Myers,CIN,WR,29.0,76.3,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,1.0,,32.0,0.0,0.0,0.0
Mack Alston,HOU,TE,27.0,57.6,13.0,12.0,0.0,0.0,0.0,-3.0,0.0,1.0,249.0,3.0,,17.0,0.0,1.0,0.0
