Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Victor Cruz,NYG,WR,26.0,255.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,10.0,143.0,86.0,0.0,0.0,0.0
Rob Gronkowski,NWE,TE,23.0,198.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,11.0,79.0,55.0,0.0,1.0,1.0
Matt Forte,CHI,RB,27.0,221.4,15.0,15.0,0.0,0.0,0.0,1094.0,5.0,248.0,340.0,1.0,59.0,44.0,0.0,2.0,1.0
Michael Crabtree,SFO,WR,25.0,250.3,16.0,16.0,0.0,0.0,0.0,8.0,0.0,1.0,1105.0,9.0,127.0,85.0,0.0,0.0,0.0
Tony Gonzalez,ATL,TE,36.0,234.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,8.0,124.0,93.0,0.0,0.0,0.0
Chris Johnson,TEN,RB,27.0,211.5,16.0,15.0,0.0,0.0,0.0,1243.0,6.0,276.0,232.0,0.0,49.0,36.0,0.0,5.0,4.0
Reggie Wayne,IND,WR,34.0,269.0,16.0,15.0,0.0,0.0,0.0,-5.0,0.0,1.0,1355.0,5.0,195.0,106.0,0.0,1.0,1.0
James Jones,GNB,WR,28.0,226.4,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,14.0,98.0,64.0,0.0,0.0,0.0
Reggie Bush,MIA,RB,27.0,206.8,16.0,16.0,0.0,0.0,0.0,986.0,6.0,227.0,292.0,2.0,52.0,35.0,0.0,4.0,2.0
Shonn Greene,NYJ,RB,27.0,186.4,16.0,14.0,0.0,0.0,0.0,1063.0,8.0,276.0,151.0,0.0,30.0,19.0,0.0,4.0,1.0
Mike Williams,TAM,WR,25.0,217.72,16.0,16.0,28.0,0.0,1.0,0.0,0.0,0.0,996.0,9.0,126.0,63.0,0.0,0.0,0.0
Heath Miller,PIT,TE,30.0,200.6,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,8.0,101.0,71.0,0.0,0.0,0.0
Steven Jackson,STL,RB,29.0,198.6,16.0,16.0,0.0,0.0,0.0,1045.0,4.0,258.0,321.0,0.0,53.0,38.0,0.0,0.0,0.0
Tony Romo,DAL,QB,32.0,275.92,16.0,16.0,4903.0,28.0,648.0,49.0,1.0,30.0,-1.0,0.0,1.0,1.0,19.0,6.0,3.0
Russell Wilson,SEA,QB,24.0,275.62,16.0,16.0,3118.0,26.0,393.0,489.0,4.0,94.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0
Michael Turner,ATL,RB,30.0,175.8,16.0,16.0,0.0,0.0,0.0,800.0,10.0,222.0,128.0,1.0,30.0,19.0,0.0,3.0,1.0
Jason Witten,DAL,TE,30.0,231.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,3.0,147.0,110.0,0.0,0.0,0.0
Andrew Luck,IND,QB,23.0,276.46000000000004,16.0,16.0,4374.0,23.0,627.0,255.0,5.0,62.0,0.0,0.0,0.0,0.0,18.0,10.0,5.0
Ahmad Bradshaw,NYG,RB,26.0,179.0,14.0,12.0,0.0,0.0,0.0,1015.0,6.0,221.0,245.0,0.0,31.0,23.0,0.0,3.0,3.0
Matthew Stafford,DET,QB,24.0,274.58000000000004,16.0,16.0,4967.0,20.0,727.0,126.0,4.0,35.0,3.0,0.0,1.0,1.0,17.0,6.0,4.0
Randall Cobb,GNB,RB,22.0,234.6,15.0,8.0,0.0,0.0,0.0,132.0,0.0,10.0,954.0,8.0,104.0,80.0,0.0,4.0,1.0
Steve Smith,CAR,WR,33.0,215.1,16.0,16.0,0.0,0.0,0.0,27.0,0.0,3.0,1174.0,4.0,137.0,73.0,0.0,1.0,1.0
Lance Moore,NOR,WR,29.0,205.1,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,6.0,104.0,65.0,0.0,0.0,0.0
BenJarvus Green-Ellis,CIN,RB,27.0,173.8,15.0,15.0,0.0,0.0,0.0,1094.0,6.0,278.0,104.0,0.0,30.0,22.0,0.0,3.0,2.0
Steve Johnson,BUF,WR,26.0,217.6,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,6.0,148.0,79.0,0.0,1.0,1.0
Cecil Shorts,JAX,WR,25.0,192.5,14.0,9.0,0.0,0.0,0.0,-4.0,0.0,1.0,979.0,7.0,105.0,55.0,0.0,1.0,1.0
Mikel Leshoure,DET,RB,22.0,183.2,14.0,14.0,0.0,0.0,0.0,798.0,9.0,215.0,214.0,0.0,49.0,34.0,0.0,3.0,3.0
Greg Olsen,CAR,TE,27.0,183.3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,5.0,104.0,69.0,0.0,0.0,0.0
Torrey Smith,BAL,WR,23.0,183.4,16.0,16.0,0.0,0.0,0.0,9.0,0.0,3.0,855.0,8.0,110.0,49.0,0.0,0.0,0.0
LeSean McCoy,PHI,RB,24.0,199.3,12.0,12.0,0.0,0.0,0.0,840.0,2.0,200.0,373.0,3.0,67.0,54.0,0.0,4.0,3.0
Dennis Pitta,BAL,TE,27.0,169.9,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,7.0,94.0,61.0,0.0,0.0,0.0
T.Y. Hilton,IND,WR,23.0,181.0,15.0,1.0,0.0,0.0,1.0,29.0,0.0,5.0,861.0,7.0,90.0,50.0,0.0,1.0,0.0
Mike Wallace,PIT,WR,26.0,194.3,15.0,14.0,0.0,0.0,0.0,7.0,0.0,5.0,836.0,8.0,119.0,64.0,0.0,2.0,1.0
Owen Daniels,HOU,TE,30.0,169.6,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,6.0,104.0,62.0,0.0,0.0,0.0
Darren Sproles,NOR,RB,29.0,214.1,13.0,6.0,0.0,0.0,0.0,244.0,1.0,48.0,667.0,7.0,104.0,75.0,0.0,0.0,0.0
Miles Austin,DAL,WR,28.0,194.3,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,6.0,119.0,66.0,0.0,1.0,1.0
Kyle Rudolph,MIN,TE,23.0,156.3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,9.0,93.0,53.0,0.0,0.0,0.0
Brandon Myers,OAK,TE,27.0,183.6,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,4.0,105.0,79.0,0.0,0.0,0.0
Jeremy Maclin,PHI,WR,24.0,194.7,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,7.0,122.0,69.0,0.0,1.0,1.0
Jermaine Gresham,CIN,TE,24.0,165.7,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,5.0,94.0,64.0,0.0,2.0,1.0
Justin Blackmon,JAX,WR,22.0,182.8,16.0,14.0,0.0,0.0,0.0,23.0,0.0,2.0,865.0,5.0,132.0,64.0,0.0,1.0,0.0
Jordy Nelson,GNB,WR,27.0,165.5,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,7.0,73.0,49.0,0.0,0.0,0.0
Andy Dalton,CIN,QB,25.0,250.76,16.0,16.0,3669.0,27.0,528.0,120.0,4.0,47.0,0.0,0.0,0.0,0.0,16.0,4.0,4.0
Tyler Clutts,HOU,0,28.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAngelo Williams,CAR,RB,29.0,143.4,16.0,10.0,0.0,0.0,0.0,737.0,5.0,173.0,187.0,2.0,20.0,13.0,0.0,2.0,2.0
Antonio Gates,SDG,TE,32.0,144.8,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,7.0,80.0,49.0,0.0,0.0,0.0
Richie Brockel,CAR,0,26.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Josh Freeman,TAM,QB,24.0,246.50000000000003,16.0,16.0,4065.0,27.0,558.0,139.0,0.0,39.0,0.0,0.0,0.0,0.0,17.0,10.0,2.0
Joe Flacco,BAL,QB,27.0,232.88,16.0,16.0,3817.0,22.0,531.0,22.0,3.0,32.0,0.0,0.0,0.0,0.0,10.0,9.0,4.0
Eli Manning,NYG,QB,31.0,232.92,16.0,16.0,3948.0,26.0,536.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0
Sam Bradford,STL,QB,25.0,222.48,16.0,16.0,3702.0,21.0,551.0,124.0,1.0,36.0,0.0,0.0,0.0,0.0,13.0,7.0,1.0
Matt Schaub,HOU,QB,31.0,223.82,16.0,16.0,4008.0,22.0,544.0,-9.0,0.0,21.0,-6.0,0.0,1.0,1.0,12.0,4.0,0.0
Carson Palmer,OAK,QB,33.0,220.32,15.0,15.0,4018.0,22.0,565.0,36.0,1.0,18.0,0.0,0.0,0.0,0.0,14.0,7.0,5.0
Ben Roethlisberger,PIT,QB,30.0,221.8,13.0,13.0,3265.0,26.0,449.0,92.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0
Ryan Fitzpatrick,BUF,QB,30.0,213.7,16.0,16.0,3400.0,24.0,505.0,197.0,1.0,48.0,0.0,0.0,0.0,0.0,16.0,8.0,6.0
Philip Rivers,SDG,QB,31.0,208.24,16.0,16.0,3606.0,26.0,527.0,40.0,0.0,27.0,0.0,0.0,1.0,0.0,15.0,15.0,7.0
Christian Ponder,MIN,QB,24.0,192.2,16.0,16.0,2935.0,18.0,483.0,253.0,2.0,60.0,-15.0,0.0,1.0,1.0,12.0,7.0,5.0
Jay Cutler,CHI,QB,29.0,184.62,15.0,15.0,3033.0,19.0,434.0,233.0,0.0,41.0,0.0,0.0,0.0,0.0,14.0,8.0,4.0
Ryan Tannehill,MIA,QB,24.0,178.86,16.0,16.0,3294.0,12.0,484.0,211.0,2.0,49.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0
Colin Kaepernick,SFO,QB,25.0,174.06,13.0,7.0,1814.0,10.0,218.0,415.0,5.0,63.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0
Brandon Weeden,CLE,QB,29.0,165.6,15.0,15.0,3385.0,14.0,517.0,111.0,0.0,27.0,-9.0,0.0,1.0,0.0,17.0,6.0,1.0
Michael Vick,PHI,QB,32.0,151.68,10.0,10.0,2362.0,12.0,351.0,332.0,1.0,62.0,0.0,0.0,0.0,0.0,10.0,11.0,5.0
Jake Locker,TEN,QB,24.0,132.14,11.0,11.0,2176.0,10.0,314.0,291.0,1.0,41.0,0.0,0.0,1.0,0.0,11.0,4.0,4.0
Alex Smith,SFO,QB,28.0,122.68,10.0,9.0,1737.0,13.0,218.0,132.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
Anquan Boldin,BAL,WR,32.0,181.4,15.0,15.0,0.0,0.0,0.0,3.0,0.0,1.0,921.0,4.0,112.0,65.0,0.0,0.0,0.0
Sidney Rice,SEA,WR,26.0,168.4,16.0,16.0,25.0,0.0,2.0,6.0,0.0,2.0,748.0,7.0,82.0,50.0,0.0,0.0,0.0
Mark Sanchez,NYJ,QB,26.0,118.12,15.0,15.0,2883.0,13.0,453.0,28.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,14.0,8.0
Danny Woodhead,NWE,RB,27.0,156.7,16.0,2.0,0.0,0.0,0.0,301.0,4.0,76.0,446.0,3.0,55.0,40.0,0.0,1.0,0.0
Denarius Moore,OAK,WR,24.0,166.6,15.0,15.0,0.0,0.0,0.0,-5.0,0.0,1.0,741.0,7.0,114.0,51.0,0.0,3.0,0.0
Golden Tate,SEA,WR,24.0,160.72,15.0,15.0,23.0,1.0,1.0,20.0,0.0,3.0,688.0,7.0,68.0,45.0,0.0,1.0,1.0
Vick Ballard,IND,RB,22.0,131.60000000000002,16.0,12.0,0.0,0.0,0.0,814.0,2.0,211.0,152.0,1.0,27.0,17.0,0.0,3.0,0.0
Brandon Lloyd,NWE,WR,31.0,189.1,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,4.0,131.0,74.0,0.0,0.0,0.0
Chad Henne,JAX,QB,27.0,114.16,10.0,6.0,2084.0,11.0,308.0,64.0,1.0,19.0,-6.0,0.0,0.0,1.0,11.0,4.0,2.0
Willis McGahee,DEN,RB,31.0,137.2,10.0,9.0,0.0,0.0,0.0,731.0,4.0,167.0,221.0,0.0,33.0,26.0,0.0,5.0,4.0
Brian Hartline,MIA,WR,26.0,186.3,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,1.0,131.0,74.0,0.0,1.0,1.0
Malcom Floyd,SDG,WR,31.0,167.4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,5.0,85.0,56.0,0.0,0.0,0.0
Darren McFadden,OAK,RB,25.0,152.5,12.0,12.0,0.0,0.0,0.0,707.0,2.0,216.0,258.0,1.0,63.0,42.0,0.0,2.0,2.0
DeMarco Murray,DAL,RB,24.0,146.4,10.0,10.0,0.0,0.0,0.0,663.0,4.0,161.0,251.0,0.0,42.0,35.0,0.0,3.0,2.0
Josh Gordon,CLE,WR,21.0,158.5,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,5.0,96.0,50.0,0.0,1.0,1.0
Andre Roberts,ARI,WR,24.0,172.8,15.0,15.0,0.0,0.0,0.0,29.0,0.0,4.0,759.0,5.0,114.0,64.0,0.0,1.0,0.0
Danario Alexander,SDG,WR,26.0,144.8,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,658.0,7.0,62.0,37.0,0.0,0.0,0.0
Antonio Brown,PIT,WR,24.0,171.1,13.0,10.0,0.0,0.0,2.0,24.0,0.0,7.0,787.0,5.0,106.0,66.0,1.0,4.0,2.0
Santana Moss,WAS,WR,33.0,145.70000000000005,16.0,1.0,0.0,0.0,0.0,14.0,0.0,3.0,573.0,8.0,62.0,41.0,0.0,2.0,1.0
Joique Bell,DET,RB,26.0,155.9,16.0,0.0,0.0,0.0,0.0,414.0,3.0,82.0,485.0,0.0,68.0,52.0,0.0,2.0,2.0
Larry Fitzgerald,ARI,WR,29.0,174.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,4.0,156.0,71.0,0.0,0.0,0.0
Brandon Gibson,STL,WR,25.0,150.1,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,5.0,82.0,51.0,0.0,0.0,0.0
Percy Harvin,MIN,WR,24.0,161.29999999999995,9.0,8.0,0.0,0.0,0.0,96.0,1.0,22.0,677.0,3.0,85.0,62.0,0.0,2.0,1.0
Nate Washington,TEN,WR,29.0,144.6,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,4.0,89.0,46.0,0.0,1.0,0.0
Ryan Mathews,SDG,RB,25.0,136.9,12.0,9.0,0.0,0.0,0.0,707.0,1.0,184.0,252.0,0.0,56.0,39.0,0.0,2.0,2.0
Donnie Avery,IND,WR,28.0,157.0,16.0,15.0,0.0,0.0,0.0,9.0,0.0,4.0,781.0,3.0,124.0,60.0,0.0,1.0,0.0
Andre Brown,NYG,RB,26.0,107.1,10.0,2.0,0.0,0.0,0.0,385.0,8.0,73.0,86.0,0.0,17.0,12.0,0.0,0.0,0.0
Dwayne Bowe,KAN,WR,28.0,155.1,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,3.0,114.0,59.0,0.0,1.0,1.0
Brandon LaFell,CAR,WR,26.0,139.2,14.0,12.0,0.0,0.0,0.0,35.0,0.0,3.0,677.0,4.0,76.0,44.0,0.0,1.0,0.0
Pierre Thomas,NOR,RB,28.0,133.7,15.0,4.0,0.0,0.0,0.0,473.0,1.0,105.0,354.0,1.0,53.0,39.0,0.0,0.0,0.0
Blaine Gabbert,JAX,QB,23.0,90.08,10.0,10.0,1662.0,9.0,278.0,56.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0
Martellus Bennett,NYG,TE,25.0,147.6,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,5.0,89.0,55.0,0.0,0.0,0.0
Mark Ingram,NOR,RB,23.0,99.1,16.0,5.0,0.0,0.0,0.0,602.0,5.0,156.0,29.0,0.0,10.0,6.0,0.0,0.0,0.0
Darrius Heyward-Bey,OAK,WR,25.0,133.2,15.0,14.0,0.0,0.0,0.0,16.0,0.0,2.0,606.0,5.0,80.0,41.0,0.0,0.0,0.0
Felix Jones,DAL,RB,25.0,117.4,16.0,7.0,0.0,0.0,0.0,402.0,3.0,111.0,262.0,2.0,36.0,25.0,0.0,2.0,2.0
Scott Chandler,BUF,TE,27.0,134.1,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,6.0,74.0,43.0,0.0,2.0,1.0
Chris Givens,STL,WR,23.0,131.0,15.0,12.0,0.0,0.0,0.0,12.0,0.0,3.0,698.0,3.0,80.0,42.0,0.0,0.0,0.0
Jeremy Kerley,NYJ,WR,24.0,147.18,16.0,7.0,42.0,0.0,1.0,8.0,0.0,5.0,827.0,2.0,95.0,56.0,0.0,4.0,3.0
Knowshon Moreno,DEN,RB,25.0,112.2,8.0,6.0,0.0,0.0,0.0,525.0,4.0,138.0,167.0,0.0,26.0,21.0,0.0,1.0,1.0
Greg Little,CLE,WR,23.0,143.2,16.0,16.0,0.0,0.0,0.0,15.0,0.0,2.0,647.0,4.0,94.0,53.0,0.0,0.0,0.0
Pierre Garcon,WAS,WR,26.0,132.20000000000002,10.0,10.0,0.0,0.0,0.0,9.0,0.0,2.0,633.0,4.0,68.0,44.0,0.0,0.0,0.0
Jacquizz Rodgers,ATL,RB,22.0,141.4,16.0,0.0,0.0,0.0,0.0,362.0,1.0,94.0,402.0,1.0,59.0,53.0,0.0,0.0,0.0
Hakeem Nicks,NYG,WR,24.0,140.2,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,3.0,100.0,53.0,0.0,0.0,0.0
Mike Tolbert,CAR,RB,27.0,114.1,16.0,5.0,0.0,0.0,0.0,183.0,7.0,54.0,268.0,0.0,39.0,27.0,0.0,0.0,0.0
Nick Foles,PHI,QB,23.0,86.16,7.0,6.0,1699.0,6.0,265.0,42.0,1.0,11.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0
Vernon Davis,SFO,TE,28.0,125.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,5.0,61.0,41.0,0.0,0.0,0.0
Kevin Kolb,ARI,QB,28.0,84.75999999999998,6.0,5.0,1169.0,8.0,183.0,100.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0
Kendall Wright,TEN,WR,23.0,149.0,15.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,626.0,4.0,104.0,64.0,0.0,1.0,1.0
Davone Bess,MIA,WR,27.0,144.8,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,1.0,104.0,61.0,0.0,1.0,0.0
Brandon Stokley,DEN,WR,36.0,129.4,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,5.0,58.0,45.0,0.0,0.0,0.0
Danny Amendola,STL,WR,27.0,144.4,11.0,8.0,0.0,0.0,0.0,8.0,0.0,2.0,666.0,3.0,101.0,63.0,0.0,3.0,2.0
Kenny Britt,TEN,WR,24.0,125.9,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,4.0,90.0,45.0,0.0,2.0,1.0
Marcel Reece,OAK,RB,27.0,134.7,16.0,14.0,0.0,0.0,0.0,271.0,0.0,59.0,496.0,1.0,73.0,52.0,0.0,2.0,0.0
Bilal Powell,NYJ,RB,24.0,98.7,14.0,2.0,0.0,0.0,0.0,437.0,4.0,110.0,140.0,0.0,36.0,17.0,0.0,0.0,0.0
Jonathan Dwyer,PIT,RB,23.0,98.9,13.0,6.0,0.0,0.0,0.0,623.0,2.0,156.0,106.0,0.0,25.0,18.0,0.0,2.0,2.0
DeSean Jackson,PHI,WR,26.0,126.3,11.0,11.0,0.0,0.0,0.0,-7.0,0.0,3.0,700.0,2.0,87.0,45.0,0.0,1.0,0.0
Fred Jackson,BUF,RB,31.0,115.4,10.0,8.0,0.0,0.0,0.0,437.0,3.0,115.0,217.0,1.0,42.0,34.0,0.0,5.0,4.0
Bryce Brown,PHI,RB,21.0,93.0,16.0,4.0,0.0,0.0,0.0,564.0,4.0,115.0,56.0,0.0,19.0,13.0,0.0,4.0,3.0
Andrew Hawkins,CIN,WR,26.0,131.3,14.0,2.0,0.0,0.0,0.0,30.0,0.0,6.0,533.0,4.0,80.0,51.0,0.0,1.0,0.0
Aaron Hernandez,NWE,TE,23.0,129.8,10.0,10.0,0.0,0.0,0.0,5.0,0.0,1.0,483.0,5.0,83.0,51.0,0.0,0.0,0.0
Matt Cassel,KAN,QB,30.0,78.34,9.0,8.0,1796.0,6.0,277.0,145.0,1.0,27.0,0.0,0.0,0.0,0.0,12.0,8.0,7.0
Lance Kendricks,STL,TE,24.0,117.9,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,4.0,64.0,42.0,0.0,1.0,0.0
Marcedes Lewis,JAX,TE,28.0,130.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,4.0,77.0,52.0,0.0,0.0,0.0
Michael Bush,CHI,RB,28.0,86.4,13.0,1.0,0.0,0.0,0.0,411.0,5.0,114.0,83.0,0.0,11.0,9.0,0.0,1.0,1.0
Jermichael Finley,GNB,TE,25.0,137.7,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,2.0,87.0,61.0,0.0,1.0,1.0
Matt Hasselbeck,TEN,QB,37.0,74.48,8.0,5.0,1367.0,7.0,221.0,38.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
Rod Streater,OAK,WR,24.0,113.4,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,3.0,74.0,39.0,0.0,1.0,1.0
Jared Cook,TEN,TE,25.0,118.3,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,4.0,73.0,44.0,0.0,1.0,1.0
