Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Bruce Coslet,CIN,TE,25.0,74.6,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,4.0,,21.0,0.0,3.0,0.0
Larry Walton,DET,WR,24.0,106.39999999999999,14.0,14.0,0.0,0.0,0.0,-7.0,0.0,1.0,491.0,5.0,,30.0,0.0,1.0,0.0
Jim Kiick,MIA,RB,25.0,163.6,13.0,11.0,0.0,0.0,0.0,738.0,3.0,162.0,338.0,0.0,,40.0,0.0,1.0,0.0
Fred Willis,CIN,RB,24.0,141.62,14.0,6.0,8.0,0.0,2.0,590.0,7.0,135.0,223.0,0.0,,24.0,0.0,3.0,0.0
Frank Pitts,CLE,WR,28.0,99.7,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,4.0,,27.0,0.0,0.0,0.0
Earl McCullouch,DET,WR,25.0,93.5,13.0,12.0,0.0,0.0,0.0,-7.0,0.0,1.0,552.0,3.0,,21.0,0.0,0.0,0.0
O.J. Simpson,BUF,RB,24.0,131.4,14.0,14.0,0.0,0.0,2.0,742.0,5.0,183.0,162.0,0.0,,21.0,0.0,5.0,0.0
Bob Wallace,CHI,TE,26.0,79.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,400.0,2.0,,27.0,0.0,0.0,0.0
Fair Hooker,CLE,WR,24.0,115.9,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,1.0,,45.0,0.0,0.0,0.0
Matt Snell,NYJ,0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
John Riggins,NYJ,RB,22.0,142.0,14.0,14.0,0.0,0.0,0.0,769.0,1.0,180.0,231.0,2.0,,36.0,0.0,6.0,0.0
Pete Banaszak,OAK,RB,27.0,124.1,14.0,14.0,0.0,0.0,0.0,563.0,8.0,137.0,128.0,0.0,,13.0,0.0,3.0,0.0
Carl Garrett,NWE,RB,24.0,122.9,14.0,14.0,0.0,0.0,0.0,784.0,1.0,181.0,265.0,1.0,,22.0,0.0,8.0,0.0
Bobby Anderson,DEN,RB,24.0,139.51999999999998,13.0,13.0,48.0,0.0,3.0,533.0,3.0,139.0,353.0,1.0,,37.0,0.0,6.0,0.0
Essex Johnson,CIN,RB,25.0,126.0,14.0,0.0,0.0,0.0,0.0,522.0,4.0,85.0,258.0,2.0,,14.0,0.0,1.0,0.0
Emerson Boozer,NYJ,RB,28.0,108.8,14.0,14.0,0.0,0.0,0.0,618.0,5.0,188.0,120.0,1.0,,11.0,0.0,6.0,0.0
MacArthur Lane,STL,RB,29.0,132.0,13.0,11.0,0.0,0.0,0.0,592.0,3.0,150.0,298.0,0.0,,29.0,0.0,2.0,0.0
Larry Smith,RAM,RB,24.0,129.8,14.0,6.0,0.0,0.0,0.0,404.0,5.0,91.0,324.0,0.0,,31.0,0.0,2.0,0.0
Daryle Lamonica,OAK,QB,30.0,96.28,14.0,13.0,1717.0,16.0,242.0,16.0,0.0,4.0,0.0,0.0,,0.0,16.0,3.0,0.0
Clint Jones,MIN,RB,26.0,96.3,14.0,10.0,0.0,0.0,0.0,675.0,4.0,180.0,98.0,0.0,,9.0,0.0,7.0,0.0
Pete Liske,PHI,QB,29.0,91.18,14.0,10.0,1957.0,11.0,269.0,29.0,1.0,13.0,0.0,0.0,,0.0,15.0,5.0,0.0
Jeff Queen,SDG,RB,25.0,115.8,14.0,10.0,0.0,0.0,0.0,318.0,4.0,95.0,270.0,3.0,,23.0,0.0,4.0,0.0
Cannonball Butler,ATL,RB,28.0,98.69999999999999,13.0,13.0,0.0,0.0,0.0,594.0,2.0,186.0,143.0,2.0,,15.0,0.0,7.0,0.0
Les Josephson,RAM,RB,29.0,117.9,14.0,9.0,0.0,0.0,0.0,449.0,3.0,99.0,230.0,2.0,,26.0,0.0,3.0,0.0
Virgil Carter,CIN,QB,26.0,85.16,10.0,10.0,1624.0,10.0,222.0,42.0,0.0,8.0,0.0,0.0,,0.0,7.0,5.0,0.0
Bill Nelsen,CLE,QB,30.0,76.96,14.0,13.0,2319.0,13.0,325.0,-18.0,0.0,13.0,0.0,0.0,,0.0,23.0,10.0,0.0
Preston Pearson,PIT,RB,26.0,103.1,14.0,14.0,0.0,0.0,0.0,605.0,0.0,131.0,246.0,2.0,,20.0,0.0,7.0,0.0
Bob Berry,ATL,QB,29.0,87.3,11.0,10.0,2005.0,11.0,226.0,31.0,0.0,19.0,0.0,0.0,,0.0,16.0,4.0,0.0
Walt Garrison,DAL,RB,27.0,122.5,13.0,11.0,0.0,0.0,0.0,429.0,1.0,127.0,396.0,1.0,,40.0,0.0,6.0,0.0
Bob Gresham,NOR,RB,23.0,105.6,13.0,4.0,0.0,0.0,0.0,383.0,6.0,127.0,203.0,0.0,,17.0,0.0,3.0,0.0
Archie Manning,NOR,QB,22.0,80.06,12.0,10.0,1164.0,6.0,177.0,172.0,4.0,33.0,-7.0,0.0,,1.0,9.0,7.0,0.0
Dave Osborn,MIN,RB,28.0,109.4,11.0,9.0,0.0,0.0,0.0,349.0,5.0,123.0,195.0,1.0,,25.0,0.0,3.0,0.0
Charlie Harraway,WAS,RB,27.0,101.6,14.0,14.0,0.0,0.0,0.0,635.0,2.0,156.0,121.0,0.0,,20.0,0.0,3.0,0.0
Bobby Douglass,CHI,QB,24.0,74.96000000000001,12.0,7.0,1164.0,5.0,225.0,284.0,3.0,39.0,0.0,0.0,,0.0,15.0,4.0,0.0
Jim Nance,NWE,RB,29.0,99.8,13.0,13.0,0.0,0.0,0.0,463.0,5.0,129.0,95.0,0.0,,18.0,0.0,2.0,0.0
Dan Pastorini,HOU,QB,22.0,80.08,14.0,8.0,1702.0,7.0,270.0,140.0,3.0,26.0,0.0,0.0,,0.0,21.0,3.0,0.0
Mike Montgomery,SDG,RB,22.0,103.9,11.0,3.0,80.0,1.0,6.0,226.0,1.0,60.0,361.0,2.0,,28.0,0.0,4.0,0.0
Wendell Hayes,KAN,RB,31.0,94.7,14.0,14.0,0.0,0.0,0.0,537.0,1.0,132.0,150.0,1.0,,16.0,0.0,1.0,0.0
Don Nottingham,BAL,RB,22.0,88.6,14.0,2.0,0.0,0.0,0.0,388.0,5.0,95.0,88.0,0.0,,15.0,0.0,2.0,0.0
Don Shy,CHI,RB,26.0,88.22,11.0,9.0,23.0,1.0,1.0,420.0,2.0,116.0,163.0,0.0,,19.0,0.0,3.0,0.0
Dennis Shaw,BUF,QB,24.0,64.72,13.0,12.0,1813.0,11.0,291.0,82.0,0.0,14.0,0.0,0.0,,0.0,26.0,4.0,0.0
Bob Davis,NYJ,QB,26.0,64.36000000000001,13.0,7.0,624.0,10.0,121.0,154.0,1.0,18.0,0.0,0.0,,0.0,8.0,3.0,0.0
Robert Holmes,2TM,RB,26.0,74.69999999999999,14.0,8.0,0.0,0.0,0.0,323.0,4.0,112.0,154.0,0.0,,19.0,0.0,8.0,0.0
Wayne Patrick,BUF,RB,25.0,97.9,14.0,13.0,0.0,0.0,0.0,332.0,1.0,79.0,327.0,0.0,,36.0,0.0,5.0,0.0
Scott Hunter,GNB,QB,24.0,57.400000000000006,13.0,10.0,1210.0,7.0,163.0,50.0,4.0,21.0,0.0,0.0,,0.0,17.0,7.0,0.0
Edd Hargett,NOR,QB,24.0,68.04,14.0,4.0,1191.0,6.0,210.0,24.0,1.0,9.0,0.0,0.0,,0.0,5.0,1.0,0.0
Jim Hart,STL,QB,27.0,65.94000000000001,11.0,9.0,1626.0,8.0,243.0,9.0,0.0,13.0,0.0,0.0,,0.0,14.0,2.0,0.0
Ray Perkins,BAL,WR,30.0,93.9,14.0,14.0,0.0,0.0,0.0,35.0,0.0,5.0,424.0,4.0,,24.0,0.0,0.0,0.0
Elmo Wright,KAN,WR,22.0,93.8,14.0,14.0,0.0,0.0,0.0,-10.0,0.0,1.0,528.0,3.0,,26.0,0.0,1.0,0.0
Cid Edwards,STL,RB,28.0,63.8,12.0,6.0,0.0,0.0,0.0,316.0,4.0,108.0,122.0,0.0,,12.0,0.0,8.0,0.0
Rich Houston,NYG,WR,26.0,90.8,13.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,426.0,4.0,,24.0,0.0,0.0,0.0
Jim Strong,NOR,RB,25.0,72.2,14.0,7.0,0.0,0.0,0.0,404.0,3.0,95.0,78.0,0.0,,16.0,0.0,5.0,0.0
Bobby Duhon,NYG,RB,25.0,78.0,13.0,11.0,0.0,0.0,1.0,344.0,1.0,93.0,266.0,0.0,,25.0,1.0,6.0,0.0
Craig Morton,DAL,QB,28.0,62.140000000000015,10.0,4.0,1131.0,7.0,143.0,9.0,1.0,4.0,0.0,0.0,,0.0,8.0,1.0,0.0
Harmon Wages,ATL,RB,25.0,78.5,14.0,1.0,0.0,0.0,0.0,266.0,1.0,64.0,249.0,1.0,,19.0,0.0,2.0,0.0
Clifton McNeil,2TM,WR,31.0,91.3,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,3.0,,30.0,0.0,1.0,0.0
Ken Anderson,CIN,QB,22.0,51.58,11.0,4.0,777.0,5.0,131.0,125.0,1.0,22.0,0.0,0.0,,0.0,4.0,5.0,0.0
Charlie Evans,NYG,RB,23.0,70.5,6.0,2.0,0.0,0.0,0.0,171.0,5.0,48.0,144.0,0.0,,13.0,0.0,2.0,0.0
Jim Beirne,HOU,WR,25.0,99.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,1.0,,38.0,0.0,0.0,0.0
Lee Bouggess,PHI,RB,23.0,83.2,10.0,7.0,0.0,0.0,0.0,262.0,2.0,97.0,170.0,1.0,,24.0,0.0,1.0,0.0
Eddie Hinton,BAL,WR,24.0,86.19999999999999,14.0,11.0,0.0,0.0,0.0,56.0,0.0,4.0,436.0,2.0,,25.0,0.0,0.0,0.0
Jess Phillips,CIN,RB,24.0,76.5,14.0,10.0,0.0,0.0,0.0,420.0,0.0,94.0,125.0,1.0,,22.0,0.0,3.0,0.0
Charley Taylor,WAS,WR,30.0,85.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,4.0,,24.0,0.0,0.0,0.0
Lance Alworth,DAL,WR,31.0,93.7,12.0,11.0,0.0,0.0,0.0,-10.0,0.0,2.0,487.0,2.0,,34.0,0.0,0.0,0.0
Woody Campbell,HOU,RB,27.0,79.16,12.0,11.0,34.0,2.0,2.0,259.0,1.0,96.0,179.0,0.0,,20.0,0.0,0.0,0.0
Haven Moses,BUF,WR,25.0,82.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,2.0,,23.0,0.0,0.0,0.0
Howard Twilley,MIA,WR,28.0,81.9,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,4.0,,23.0,0.0,0.0,0.0
Dave Hampton,GNB,RB,24.0,47.4,13.0,1.0,0.0,0.0,0.0,307.0,3.0,67.0,37.0,1.0,,3.0,0.0,7.0,0.0
James Ford,NOR,RB,22.0,58.3,9.0,7.0,0.0,0.0,0.0,379.0,2.0,93.0,54.0,0.0,,7.0,0.0,2.0,0.0
Clarence Davis,OAK,RB,22.0,64.8,14.0,0.0,0.0,0.0,0.0,321.0,2.0,54.0,97.0,0.0,,15.0,0.0,2.0,0.0
Earl Morrall,BAL,QB,37.0,47.7,14.0,9.0,1210.0,7.0,167.0,13.0,0.0,6.0,0.0,0.0,,0.0,12.0,3.0,0.0
Don Maynard,NYJ,WR,36.0,74.0,14.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,408.0,2.0,,21.0,0.0,0.0,0.0
Billy Masters,DEN,TE,27.0,76.3,14.0,12.0,0.0,0.0,0.0,71.0,0.0,7.0,382.0,1.0,,27.0,0.0,1.0,0.0
Morris Stroud,KAN,TE,25.0,73.4,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,1.0,,22.0,0.0,0.0,0.0
Ronnie Bull,PHI,RB,31.0,54.2,13.0,9.0,15.0,0.0,1.0,351.0,0.0,94.0,75.0,1.0,,9.0,0.0,2.0,0.0
Don Highsmith,OAK,RB,23.0,49.599999999999994,14.0,3.0,0.0,0.0,0.0,307.0,1.0,76.0,109.0,0.0,,10.0,0.0,4.0,0.0
George Nock,NYJ,RB,25.0,46.099999999999994,14.0,0.0,0.0,0.0,0.0,137.0,3.0,48.0,44.0,2.0,,6.0,0.0,4.0,0.0
Warren McVea,KAN,RB,25.0,49.5,12.0,3.0,0.0,0.0,0.0,288.0,3.0,68.0,-3.0,0.0,,5.0,0.0,1.0,0.0
Alvin Reed,HOU,TE,27.0,69.8,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,1.0,,25.0,0.0,1.0,0.0
Jerry Simmons,DEN,WR,29.0,72.0,14.0,12.0,0.0,0.0,0.0,7.0,0.0,1.0,403.0,1.0,,25.0,0.0,0.0,0.0
Speedy Thomas,CIN,WR,24.0,64.60000000000001,12.0,8.0,0.0,0.0,0.0,-1.0,0.0,2.0,327.0,2.0,,22.0,0.0,1.0,0.0
Pete Beathard,STL,QB,29.0,40.1,9.0,5.0,1030.0,6.0,141.0,29.0,0.0,4.0,0.0,0.0,,0.0,12.0,2.0,0.0
Gary Cuozzo,MIN,QB,30.0,40.08,8.0,8.0,842.0,6.0,168.0,24.0,0.0,15.0,0.0,0.0,,0.0,8.0,2.0,0.0
Ken Burrough,HOU,WR,23.0,68.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,1.0,,25.0,0.0,0.0,0.0
Dick Witcher,SFO,WR,27.0,61.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,3.0,,18.0,0.0,0.0,0.0
Warren Bankston,PIT,RB,24.0,49.2,14.0,2.0,0.0,0.0,0.0,274.0,0.0,70.0,148.0,0.0,,17.0,0.0,5.0,0.0
Mike Ditka,DAL,TE,32.0,72.2,14.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,360.0,1.0,,30.0,0.0,0.0,0.0
Tucker Frederickson,NYG,RB,28.0,60.599999999999994,10.0,8.0,0.0,0.0,0.0,242.0,0.0,64.0,114.0,1.0,,21.0,0.0,1.0,0.0
Dwight Harrison,DEN,WR,23.0,59.1,10.0,4.0,0.0,0.0,0.0,36.0,0.0,5.0,265.0,2.0,,19.0,0.0,1.0,0.0
Bob Klein,RAM,TE,24.0,56.1,14.0,14.0,0.0,0.0,0.0,21.0,0.0,3.0,160.0,4.0,,14.0,0.0,0.0,0.0
Pettis Norman,SDG,TE,32.0,68.89999999999999,14.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,358.0,1.0,,27.0,0.0,0.0,0.0
Cyril Pinder,CHI,RB,25.0,52.2,12.0,3.0,0.0,0.0,0.0,311.0,1.0,63.0,51.0,0.0,,10.0,0.0,0.0,0.0
Gary Collins,CLE,WR,31.0,56.1,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,3.0,,15.0,0.0,0.0,0.0
Eric Crabtree,2TM,WR,27.0,64.4,13.0,11.0,0.0,0.0,0.0,12.0,0.0,3.0,222.0,3.0,,23.0,0.0,0.0,0.0
Doug Dressler,CIN,RB,23.0,57.9,14.0,4.0,0.0,0.0,0.0,204.0,1.0,54.0,145.0,0.0,,19.0,0.0,1.0,0.0
Tom Mitchell,BAL,TE,27.0,74.10000000000001,14.0,9.0,0.0,0.0,0.0,9.0,0.0,2.0,402.0,0.0,,33.0,0.0,0.0,0.0
Jerry LeVias,SDG,WR,25.0,54.8,14.0,4.0,0.0,0.0,0.0,73.0,0.0,4.0,265.0,1.0,,21.0,0.0,3.0,0.0
Ron Sellers,NWE,WR,24.0,54.2,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,3.0,,14.0,0.0,0.0,0.0
Mercury Morris,MIA,RB,24.0,42.1,14.0,3.0,0.0,0.0,0.0,315.0,1.0,57.0,16.0,0.0,,5.0,0.0,1.0,0.0
Jim Otis,KAN,RB,23.0,49.5,13.0,0.0,0.0,0.0,0.0,184.0,0.0,49.0,81.0,2.0,,13.0,0.0,1.0,0.0
Steve Ramsey,DEN,QB,23.0,35.4,9.0,5.0,1120.0,5.0,178.0,6.0,0.0,3.0,0.0,0.0,,0.0,13.0,2.0,0.0
Johnny Roland,STL,RB,28.0,45.6,13.0,5.0,0.0,0.0,0.0,278.0,0.0,78.0,108.0,0.0,,15.0,0.0,4.0,0.0
