Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Todd Christensen,RAI,TE,28.0,220.7,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,7.0,,80.0,0.0,1.0,0.0
Joe Theismann,WAS,QB,35.0,229.04,16.0,16.0,3391.0,24.0,477.0,314.0,1.0,62.0,0.0,0.0,,0.0,13.0,7.0,0.0
Greg Bell,BUF,RB,22.0,209.7,16.0,15.0,0.0,0.0,0.0,1100.0,7.0,262.0,277.0,1.0,,34.0,0.0,5.0,0.0
Steve Watson,DEN,WR,27.0,228.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,7.0,,69.0,0.0,0.0,0.0
Mike Quick,PHI,WR,25.0,219.7,14.0,14.0,0.0,0.0,0.0,-5.0,0.0,1.0,1052.0,9.0,,61.0,0.0,0.0,0.0
Sammy Winder,DEN,RB,25.0,214.1,16.0,15.0,0.0,0.0,0.0,1153.0,4.0,296.0,288.0,2.0,,44.0,0.0,5.0,0.0
Ozzie Newsome,CLE,TE,28.0,219.1,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,5.0,,89.0,0.0,0.0,0.0
Louis Lipps,PIT,WR,22.0,182.1,14.0,8.0,0.0,0.0,0.0,71.0,1.0,3.0,860.0,9.0,,45.0,0.0,8.0,0.0
Phil Simms,NYG,QB,29.0,216.26,16.0,16.0,4044.0,22.0,533.0,162.0,0.0,42.0,13.0,0.0,,1.0,18.0,8.0,0.0
James Jones,DET,RB,23.0,238.88,16.0,16.0,62.0,1.0,5.0,532.0,3.0,137.0,662.0,5.0,,77.0,0.0,6.0,0.0
Stacey Bailey,ATL,WR,24.0,214.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,6.0,,67.0,0.0,1.0,0.0
Freeman McNeil,NYJ,RB,25.0,189.4,12.0,12.0,0.0,0.0,0.0,1070.0,5.0,229.0,294.0,1.0,,25.0,0.0,4.0,0.0
Freddie Solomon,SFO,WR,31.0,186.89999999999998,14.0,13.0,0.0,0.0,0.0,72.0,1.0,6.0,737.0,10.0,,40.0,0.0,0.0,0.0
Derrick Ramsey,NWE,TE,28.0,187.2,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,7.0,,66.0,0.0,0.0,0.0
Mickey Shuler,NYJ,TE,28.0,180.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,6.0,,68.0,0.0,1.0,0.0
Tim Smith,HOU,WR,27.0,207.1,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,4.0,,69.0,0.0,0.0,0.0
Cris Collinsworth,CIN,WR,25.0,199.6,15.0,14.0,0.0,0.0,0.0,7.0,0.0,1.0,989.0,6.0,,64.0,0.0,0.0,0.0
Paul Coffman,GNB,TE,28.0,151.2,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,9.0,,43.0,0.0,1.0,0.0
Daryl Turner,SEA,WR,23.0,166.5,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,10.0,,35.0,0.0,0.0,0.0
Carlos Carson,KAN,WR,26.0,188.0,16.0,16.0,0.0,0.0,0.0,-8.0,0.0,1.0,1078.0,4.0,,57.0,0.0,0.0,0.0
Gary Danielson,DET,QB,33.0,196.04000000000002,15.0,14.0,3076.0,17.0,410.0,218.0,3.0,41.0,22.0,1.0,,1.0,15.0,7.0,0.0
Kevin House,TAM,WR,27.0,206.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,5.0,,76.0,0.0,0.0,0.0
Lynn Dickey,GNB,QB,35.0,202.4,15.0,15.0,3195.0,25.0,401.0,6.0,3.0,18.0,0.0,0.0,,0.0,19.0,3.0,0.0
Zeke Mowatt,NYG,TE,23.0,153.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,6.0,,48.0,0.0,0.0,0.0
Doug Cosbie,DAL,TE,28.0,160.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,4.0,,60.0,0.0,1.0,0.0
Rob Carpenter,NYG,RB,29.0,170.4,16.0,16.0,0.0,0.0,0.0,795.0,7.0,250.0,209.0,1.0,,26.0,0.0,2.0,0.0
Dwight Clark,SFO,WR,27.0,176.0,16.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,880.0,6.0,,52.0,0.0,0.0,0.0
Steve DeBerg,TAM,QB,30.0,170.06,16.0,13.0,3554.0,19.0,509.0,59.0,2.0,28.0,0.0,0.0,,0.0,18.0,15.0,0.0
Bobby Johnson,NYG,WR,23.0,169.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,7.0,,48.0,0.0,0.0,0.0
Stump Mitchell,STL,RB,25.0,156.0,16.0,1.0,20.0,0.0,1.0,434.0,9.0,81.0,318.0,2.0,,26.0,0.0,6.0,0.0
Larry Moriarty,HOU,RB,26.0,162.74,14.0,9.0,16.0,0.0,1.0,785.0,6.0,189.0,206.0,1.0,,31.0,0.0,5.0,0.0
Wilbert Montgomery,PHI,RB,30.0,191.0,16.0,15.0,0.0,0.0,2.0,789.0,2.0,201.0,501.0,0.0,,60.0,0.0,5.0,0.0
Tony Hill,DAL,WR,28.0,175.1,11.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,864.0,5.0,,58.0,0.0,0.0,0.0
Frank Pollard,PIT,RB,27.0,142.7,15.0,15.0,0.0,0.0,0.0,851.0,6.0,213.0,186.0,0.0,,21.0,0.0,9.0,0.0
Hoby Brenner,NOR,TE,25.0,119.4,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,6.0,,28.0,0.0,0.0,0.0
Charlie Joiner,SDG,WR,37.0,176.3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,6.0,,61.0,0.0,0.0,0.0
Henry Marshall,KAN,WR,30.0,173.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,4.0,,62.0,0.0,2.0,0.0
Larry Kinnebrew,CIN,RB,25.0,149.2,16.0,4.0,0.0,0.0,0.0,623.0,9.0,154.0,159.0,1.0,,19.0,0.0,4.0,0.0
Doug Marsh,STL,TE,26.0,129.3,16.0,16.0,0.0,0.0,0.0,-5.0,0.0,1.0,608.0,5.0,,39.0,0.0,0.0,0.0
Hokie Gajan,NOR,RB,25.0,172.66,14.0,14.0,34.0,1.0,1.0,615.0,5.0,102.0,288.0,2.0,,35.0,0.0,0.0,0.0
Gerald Carter,TAM,WR,27.0,171.2,16.0,9.0,0.0,0.0,0.0,16.0,0.0,1.0,816.0,5.0,,60.0,0.0,1.0,0.0
Leonard Thompson,DET,WR,32.0,160.60000000000002,16.0,15.0,0.0,0.0,0.0,-7.0,0.0,3.0,773.0,6.0,,50.0,0.0,1.0,0.0
M.L. Harris,CIN,TE,30.0,131.70000000000002,16.0,16.0,0.0,0.0,0.0,-2.0,0.0,1.0,759.0,2.0,,48.0,0.0,2.0,0.0
Dan Fouts,SDG,QB,33.0,173.7,13.0,13.0,3740.0,19.0,507.0,-29.0,0.0,12.0,0.0,0.0,,1.0,17.0,8.0,0.0
Byron Franklin,BUF,WR,26.0,170.5,16.0,16.0,0.0,0.0,0.0,-7.0,0.0,1.0,862.0,4.0,,69.0,0.0,4.0,0.0
Pete Holohan,SDG,TE,25.0,140.4,15.0,4.0,25.0,1.0,2.0,0.0,0.0,0.0,734.0,1.0,,56.0,0.0,0.0,0.0
Tony Nathan,MIA,RB,28.0,186.7,16.0,12.0,0.0,0.0,0.0,558.0,1.0,118.0,579.0,2.0,,61.0,0.0,3.0,0.0
Leo Lewis,MIN,WR,28.0,153.1,16.0,5.0,0.0,0.0,0.0,11.0,0.0,2.0,830.0,4.0,,47.0,0.0,1.0,0.0
Wes Chandler,SDG,WR,28.0,158.8,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,6.0,,52.0,0.0,0.0,0.0
Pat Tilley,STL,WR,31.0,155.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,5.0,,52.0,0.0,1.0,0.0
Wesley Walker,NYJ,WR,29.0,145.4,12.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,623.0,7.0,,41.0,0.0,0.0,0.0
Gerry Ellis,GNB,RB,27.0,157.98,16.0,16.0,17.0,0.0,4.0,581.0,4.0,123.0,312.0,2.0,,36.0,0.0,2.0,0.0
Kellen Winslow,SDG,TE,27.0,131.3,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,2.0,,55.0,0.0,1.0,0.0
Ray Butler,IND,WR,28.0,145.4,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,6.0,,43.0,0.0,0.0,0.0
Warren Moon,HOU,QB,28.0,146.62,16.0,16.0,3338.0,12.0,450.0,211.0,1.0,58.0,0.0,0.0,,0.0,14.0,17.0,0.0
John Elway,DEN,QB,24.0,147.62,15.0,14.0,2598.0,18.0,380.0,237.0,1.0,56.0,0.0,0.0,,0.0,15.0,14.0,0.0
Paul McDonald,CLE,QB,26.0,123.88,16.0,16.0,3472.0,14.0,493.0,4.0,1.0,22.0,-4.0,0.0,,1.0,23.0,16.0,0.0
Ron Jaworski,PHI,QB,33.0,143.96,13.0,13.0,2754.0,16.0,427.0,18.0,1.0,5.0,0.0,0.0,,0.0,14.0,5.0,0.0
Jeff Kemp,RAM,QB,25.0,124.14000000000001,14.0,13.0,2021.0,13.0,284.0,153.0,1.0,34.0,0.0,0.0,,0.0,7.0,8.0,0.0
Mark Malone,PIT,QB,26.0,129.68,13.0,9.0,2137.0,16.0,272.0,42.0,3.0,25.0,0.0,0.0,,0.0,17.0,4.0,0.0
Marc Wilson,RAI,QB,27.0,101.64000000000001,16.0,10.0,2151.0,15.0,282.0,56.0,1.0,30.0,0.0,0.0,,0.0,17.0,11.0,0.0
Bill Kenney,KAN,QB,29.0,107.12000000000002,9.0,8.0,2098.0,15.0,282.0,-8.0,0.0,9.0,0.0,0.0,,0.0,10.0,8.0,0.0
Billy Sims,DET,RB,29.0,141.6,8.0,8.0,0.0,0.0,0.0,687.0,5.0,130.0,239.0,0.0,,31.0,0.0,6.0,0.0
Randy McMillan,IND,RB,26.0,137.6,16.0,16.0,0.0,0.0,0.0,705.0,5.0,163.0,201.0,0.0,,19.0,0.0,1.0,0.0
Jim McMahon,CHI,QB,25.0,116.64000000000001,9.0,9.0,1146.0,8.0,143.0,276.0,2.0,39.0,42.0,0.0,,1.0,2.0,1.0,0.0
Pat Ryan,NYJ,QB,29.0,106.76,16.0,11.0,1939.0,14.0,285.0,92.0,0.0,23.0,0.0,0.0,,0.0,14.0,4.0,0.0
Alfred Anderson,MIN,RB,23.0,116.30000000000001,16.0,14.0,95.0,2.0,7.0,773.0,2.0,201.0,102.0,1.0,,17.0,1.0,8.0,0.0
Ted Brown,MIN,RB,27.0,157.10000000000002,13.0,9.0,0.0,0.0,0.0,442.0,3.0,98.0,349.0,3.0,,46.0,0.0,2.0,0.0
Herman Heard,KAN,RB,23.0,129.7,16.0,9.0,0.0,0.0,0.0,684.0,4.0,165.0,223.0,0.0,,25.0,0.0,5.0,0.0
Steve Bartkowski,ATL,QB,32.0,99.72,11.0,11.0,2158.0,11.0,269.0,34.0,0.0,15.0,0.0,0.0,,0.0,10.0,7.0,0.0
Woody Bennett,MIA,RB,29.0,111.0,16.0,9.0,0.0,0.0,0.0,606.0,7.0,144.0,44.0,1.0,,6.0,0.0,4.0,0.0
Eddie Lee Ivery,GNB,RB,27.0,128.3,10.0,5.0,0.0,0.0,0.0,552.0,6.0,99.0,141.0,1.0,,19.0,0.0,1.0,0.0
George Rogers,NOR,RB,26.0,119.0,16.0,16.0,0.0,0.0,0.0,914.0,2.0,239.0,76.0,0.0,,12.0,0.0,2.0,0.0
Matt Suhey,CHI,RB,26.0,139.6,16.0,16.0,0.0,0.0,1.0,424.0,4.0,124.0,312.0,2.0,,42.0,0.0,6.0,0.0
Ken Anderson,CIN,QB,35.0,104.68,11.0,9.0,2107.0,10.0,275.0,64.0,0.0,11.0,0.0,0.0,,0.0,12.0,1.0,0.0
Joe Ferguson,BUF,QB,34.0,87.84,12.0,11.0,1991.0,12.0,344.0,102.0,0.0,19.0,0.0,0.0,,0.0,17.0,8.0,0.0
Richard Todd,NOR,QB,31.0,86.22,15.0,14.0,2178.0,11.0,312.0,111.0,0.0,28.0,0.0,0.0,,0.0,19.0,9.0,0.0
Stanford Jennings,CIN,RB,22.0,131.5,15.0,4.0,0.0,0.0,0.0,379.0,2.0,79.0,346.0,3.0,,35.0,0.0,3.0,0.0
Craig James,NWE,RB,23.0,114.9,15.0,7.0,0.0,0.0,0.0,790.0,1.0,160.0,159.0,0.0,,22.0,0.0,4.0,0.0
Stanley Morgan,NWE,WR,29.0,138.9,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,5.0,,38.0,0.0,0.0,0.0
Henry Ellard,RAM,WR,23.0,123.69999999999999,16.0,16.0,0.0,0.0,0.0,-5.0,0.0,3.0,622.0,6.0,,34.0,0.0,4.0,0.0
Malcolm Barnwell,RAI,WR,26.0,140.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,2.0,,45.0,0.0,1.0,0.0
Jessie Clark,GNB,RB,24.0,121.9,11.0,10.0,0.0,0.0,0.0,375.0,4.0,87.0,234.0,2.0,,29.0,0.0,2.0,0.0
Gary Hogeboom,DAL,QB,26.0,80.54,16.0,10.0,2366.0,7.0,367.0,19.0,0.0,15.0,0.0,0.0,,0.0,14.0,8.0,0.0
Calvin Muhammad,WAS,WR,26.0,136.9,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,4.0,,42.0,0.0,1.0,0.0
Bobby Duckworth,SDG,WR,26.0,118.5,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,4.0,,25.0,0.0,1.0,0.0
Tony Collins,NWE,RB,25.0,105.0,16.0,5.0,0.0,0.0,0.0,550.0,5.0,138.0,100.0,0.0,,16.0,0.0,3.0,0.0
Willie Gault,CHI,WR,24.0,126.69999999999999,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,6.0,,34.0,0.0,1.0,0.0
Butch Johnson,DEN,WR,30.0,135.0,16.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0,587.0,6.0,,42.0,0.0,1.0,0.0
Mosi Tatupu,NWE,RB,29.0,103.19999999999999,16.0,4.0,0.0,0.0,0.0,553.0,4.0,133.0,159.0,0.0,,16.0,0.0,4.0,0.0
Rich Erenberg,PIT,RB,22.0,126.30000000000001,16.0,9.0,0.0,0.0,0.0,405.0,2.0,115.0,358.0,1.0,,38.0,0.0,3.0,0.0
Nat Moore,MIA,WR,33.0,132.60000000000002,16.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,573.0,6.0,,43.0,0.0,2.0,0.0
Mike Pagel,IND,QB,24.0,85.94,11.0,9.0,1426.0,8.0,212.0,149.0,1.0,26.0,0.0,0.0,,0.0,8.0,4.0,0.0
Pete Johnson,2TM,RB,30.0,93.2,16.0,0.0,0.0,0.0,0.0,205.0,12.0,87.0,7.0,0.0,,2.0,0.0,1.0,0.0
Tommy Kramer,MIN,QB,29.0,73.02000000000001,9.0,9.0,1678.0,9.0,236.0,9.0,0.0,15.0,20.0,1.0,,1.0,10.0,10.0,0.0
James Brooks,CIN,RB,26.0,116.4,15.0,11.0,0.0,0.0,0.0,396.0,2.0,103.0,268.0,2.0,,34.0,0.0,4.0,0.0
Curtis Dickey,IND,RB,28.0,92.32,10.0,9.0,63.0,1.0,1.0,523.0,3.0,131.0,135.0,0.0,,14.0,0.0,6.0,0.0
Mike Pruitt,CLE,RB,30.0,92.5,10.0,7.0,0.0,0.0,0.0,506.0,6.0,163.0,29.0,0.0,,5.0,0.0,1.0,0.0
Ron Springs,DAL,RB,28.0,133.1,16.0,12.0,0.0,0.0,1.0,197.0,1.0,68.0,454.0,3.0,,46.0,0.0,1.0,0.0
Stephen Starring,NWE,WR,23.0,132.1,16.0,16.0,0.0,0.0,0.0,-16.0,0.0,2.0,657.0,4.0,,46.0,0.0,1.0,0.0
Joe Morris,NYG,RB,24.0,97.4,16.0,8.0,0.0,0.0,0.0,510.0,4.0,133.0,124.0,0.0,,12.0,0.0,1.0,0.0
Danny White,DAL,QB,32.0,83.3,14.0,6.0,1580.0,11.0,233.0,21.0,0.0,6.0,0.0,0.0,,0.0,11.0,2.0,0.0
Todd Blackledge,KAN,QB,23.0,70.48,11.0,8.0,1707.0,6.0,294.0,102.0,1.0,18.0,0.0,0.0,,0.0,11.0,8.0,0.0
Boyce Green,CLE,RB,24.0,91.69999999999999,16.0,10.0,0.0,0.0,0.0,673.0,0.0,202.0,124.0,1.0,,12.0,0.0,3.0,0.0
Lionel Manuel,NYG,WR,22.0,115.10000000000001,16.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,619.0,4.0,,33.0,0.0,2.0,0.0
Alfred Jackson,ATL,WR,29.0,137.1,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,2.0,,52.0,0.0,0.0,0.0
Preston Dennard,BUF,WR,29.0,111.7,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,7.0,,30.0,0.0,1.0,0.0
Timmy Newsome,DAL,RB,26.0,103.1,15.0,4.0,0.0,0.0,0.0,268.0,5.0,66.0,263.0,0.0,,26.0,0.0,3.0,0.0
Mark Nichols,DET,WR,25.0,117.10000000000001,15.0,9.0,0.0,0.0,0.0,27.0,0.0,3.0,744.0,1.0,,34.0,0.0,0.0,0.0
Wayne Wilson,NOR,RB,27.0,110.5,14.0,2.0,0.0,0.0,0.0,261.0,1.0,74.0,314.0,3.0,,33.0,0.0,2.0,0.0
Walter Abercrombie,PIT,RB,25.0,96.5,14.0,7.0,0.0,0.0,0.0,610.0,1.0,145.0,135.0,0.0,,16.0,0.0,0.0,0.0
Theotis Brown,KAN,RB,27.0,115.30000000000001,14.0,7.0,0.0,0.0,0.0,337.0,4.0,97.0,236.0,0.0,,38.0,0.0,2.0,0.0
Darrin Nelson,MIN,RB,25.0,99.80000000000001,15.0,8.0,0.0,0.0,0.0,406.0,3.0,80.0,162.0,1.0,,27.0,0.0,4.0,0.0
Charles Alexander,CIN,RB,27.0,105.19999999999999,16.0,12.0,0.0,0.0,0.0,479.0,2.0,132.0,203.0,0.0,,29.0,0.0,2.0,0.0
Stephone Paige,KAN,WR,23.0,110.0,16.0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,541.0,4.0,,30.0,0.0,0.0,0.0
Gerald Willhite,DEN,RB,25.0,100.7,16.0,1.0,20.0,0.0,2.0,371.0,2.0,77.0,298.0,0.0,,27.0,0.0,3.0,0.0
Tyrone Young,NOR,WR,24.0,104.7,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,3.0,,29.0,0.0,1.0,0.0
Johnny Hector,NYJ,RB,24.0,93.30000000000001,13.0,2.0,0.0,0.0,0.0,531.0,1.0,124.0,182.0,0.0,,20.0,0.0,2.0,0.0
Mike Renfro,DAL,WR,29.0,111.25999999999999,16.0,11.0,49.0,1.0,2.0,0.0,0.0,0.0,583.0,2.0,,35.0,0.0,0.0,0.0
John Spagnola,PHI,TE,27.0,137.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,1.0,,65.0,0.0,2.0,0.0
Dokie Williams,RAI,WR,24.0,96.9,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,4.0,,22.0,0.0,0.0,0.0
Ron Brown,RAM,WR,23.0,97.3,16.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,478.0,4.0,,23.0,0.0,0.0,0.0
Earl Campbell,2TM,RB,29.0,72.5,14.0,6.0,0.0,0.0,0.0,468.0,4.0,146.0,27.0,0.0,,3.0,0.0,2.0,0.0
Jeff Chadwick,DET,WR,24.0,110.2,16.0,3.0,0.0,0.0,0.0,12.0,1.0,1.0,540.0,2.0,,37.0,0.0,0.0,0.0
Jamie Williams,HOU,TE,24.0,109.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,3.0,,41.0,0.0,2.0,0.0
Earl Cooper,SFO,TE,27.0,112.2,16.0,8.0,0.0,0.0,0.0,13.0,0.0,3.0,459.0,4.0,,41.0,0.0,0.0,0.0
Tracy Porter,IND,WR,25.0,106.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,2.0,,39.0,0.0,2.0,0.0
Dan Doornink,SEA,RB,28.0,101.0,16.0,3.0,0.0,0.0,0.0,215.0,0.0,57.0,365.0,2.0,,31.0,0.0,0.0,0.0
Mike Jones,MIN,WR,24.0,105.6,16.0,14.0,0.0,0.0,0.0,45.0,0.0,4.0,591.0,1.0,,38.0,0.0,1.0,0.0
Eric Lane,SEA,RB,25.0,79.0,15.0,7.0,0.0,0.0,0.0,299.0,4.0,80.0,101.0,1.0,,11.0,0.0,1.0,0.0
Jim Plunkett,RAI,QB,37.0,66.32000000000001,8.0,6.0,1473.0,6.0,198.0,14.0,1.0,16.0,0.0,0.0,,0.0,10.0,2.0,0.0
David Woodley,PIT,QB,26.0,60.32000000000001,7.0,7.0,1273.0,8.0,156.0,14.0,0.0,11.0,0.0,0.0,,0.0,7.0,5.0,0.0
Ken O'Brien,NYJ,QB,24.0,60.980000000000004,10.0,5.0,1402.0,6.0,203.0,29.0,0.0,16.0,0.0,0.0,,0.0,7.0,4.0,0.0
Lin Dawson,NWE,TE,25.0,105.7,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,4.0,,39.0,0.0,0.0,0.0
Earnest Byner,CLE,RB,22.0,71.4,16.0,3.0,0.0,0.0,0.0,426.0,2.0,72.0,118.0,0.0,,11.0,0.0,3.0,0.0
Ken Jenkins,DET,RB,25.0,87.4,14.0,3.0,0.0,0.0,1.0,358.0,1.0,78.0,246.0,0.0,,21.0,0.0,0.0,0.0
Buford McGee,SDG,RB,24.0,73.2,16.0,0.0,0.0,0.0,0.0,226.0,4.0,67.0,76.0,2.0,,9.0,0.0,1.0,0.0
Tony Woodruff,PHI,WR,26.0,96.4,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,3.0,,30.0,0.0,0.0,0.0
Clint Didier,WAS,TE,25.0,95.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,5.0,,30.0,0.0,0.0,0.0
Earnest Gray,NYG,WR,27.0,102.9,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,2.0,,38.0,0.0,0.0,0.0
Jerry Bell,TAM,TE,25.0,92.7,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,4.0,,29.0,0.0,0.0,0.0
Brian Brennan,CLE,WR,22.0,96.5,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,,35.0,0.0,1.0,0.0
Duriel Harris,2TM,WR,30.0,97.1,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,2.0,,33.0,0.0,0.0,0.0
Tony Paige,NYJ,RB,22.0,68.1,16.0,3.0,0.0,0.0,0.0,130.0,7.0,35.0,31.0,1.0,,6.0,0.0,1.0,0.0
Drew Hill,RAM,WR,28.0,77.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,4.0,,14.0,0.0,0.0,0.0
Phil Epps,GNB,WR,26.0,85.5,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,3.0,,26.0,0.0,1.0,0.0
