Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Tony Nathan,MIA,RB,25.0,217.4,13.0,11.0,0.0,0.0,1.0,782.0,5.0,147.0,452.0,3.0,,50.0,0.0,2.0,0.0
Pat Tilley,STL,WR,28.0,186.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,3.0,,66.0,0.0,1.0,0.0
Johnny Perkins,NYG,WR,28.0,168.70000000000002,16.0,14.0,0.0,0.0,0.0,-1.0,0.0,2.0,858.0,6.0,,51.0,0.0,2.0,0.0
Richard Todd,NYJ,QB,28.0,207.44,16.0,16.0,3231.0,25.0,497.0,131.0,0.0,32.0,1.0,0.0,,1.0,13.0,5.0,0.0
Ron Springs,DAL,RB,25.0,208.4,16.0,13.0,0.0,0.0,1.0,625.0,10.0,172.0,359.0,2.0,,46.0,1.0,3.0,0.0
Tony Hill,DAL,WR,25.0,163.0,16.0,9.0,0.0,0.0,0.0,-3.0,0.0,1.0,953.0,4.0,,46.0,0.0,1.0,0.0
Joe Montana,SFO,QB,25.0,212.1,16.0,16.0,3565.0,19.0,488.0,95.0,2.0,25.0,0.0,0.0,,0.0,12.0,2.0,0.0
Sammy White,MIN,WR,27.0,182.0,16.0,16.0,0.0,0.0,0.0,-1.0,0.0,2.0,1001.0,3.0,,66.0,0.0,1.0,0.0
Tommy Kramer,MIN,QB,26.0,197.78000000000003,14.0,14.0,3912.0,26.0,593.0,13.0,0.0,10.0,0.0,0.0,,0.0,24.0,8.0,0.0
Paul Coffman,GNB,TE,25.0,145.7,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,4.0,,55.0,0.0,1.0,0.0
Joe Ferguson,BUF,QB,31.0,206.98000000000002,16.0,16.0,3652.0,24.0,498.0,29.0,1.0,20.0,0.0,0.0,,0.0,20.0,2.0,0.0
Jerome Barkum,NYJ,TE,31.0,130.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,7.0,,39.0,0.0,0.0,0.0
Derrick Ramsey,OAK,TE,25.0,139.4,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,,52.0,0.0,2.0,0.0
Joe Theismann,WAS,QB,32.0,194.42,16.0,16.0,3568.0,19.0,496.0,177.0,2.0,36.0,0.0,0.0,,0.0,20.0,7.0,0.0
Preston Dennard,RAM,WR,26.0,156.0,15.0,15.0,0.0,0.0,0.0,29.0,0.0,6.0,821.0,4.0,,49.0,0.0,1.0,0.0
Ken Burrough,HOU,WR,33.0,146.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,7.0,,40.0,0.0,1.0,0.0
Roy Green,STL,WR,24.0,135.8,16.0,2.0,0.0,0.0,0.0,60.0,1.0,3.0,708.0,4.0,,33.0,0.0,2.0,0.0
Terry Bradshaw,PIT,QB,33.0,189.68,14.0,14.0,2887.0,22.0,370.0,162.0,2.0,38.0,0.0,0.0,,0.0,14.0,7.0,0.0
John Riggins,WAS,RB,32.0,159.3,15.0,4.0,0.0,0.0,0.0,714.0,13.0,195.0,59.0,0.0,,6.0,0.0,1.0,0.0
Joe Delaney,KAN,RB,23.0,158.7,15.0,10.0,0.0,0.0,0.0,1121.0,3.0,234.0,246.0,0.0,,22.0,0.0,9.0,0.0
Riley Odoms,DEN,TE,31.0,117.6,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,5.0,,38.0,0.0,1.0,0.0
Tony Collins,NWE,RB,22.0,162.5,16.0,11.0,0.0,0.0,1.0,873.0,7.0,204.0,232.0,0.0,,26.0,0.0,8.0,0.0
Duriel Harris,MIA,WR,27.0,156.1,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,2.0,,53.0,0.0,0.0,0.0
Jim Smith,PIT,WR,26.0,127.6,15.0,3.0,0.0,0.0,0.0,15.0,0.0,1.0,571.0,7.0,,29.0,0.0,1.0,0.0
Danny White,DAL,QB,29.0,168.32000000000002,16.0,15.0,3098.0,22.0,391.0,104.0,0.0,38.0,0.0,0.0,,0.0,13.0,14.0,0.0
Bennie Cunningham,PIT,TE,27.0,116.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,3.0,,41.0,0.0,0.0,0.0
Rob Carpenter,2TM,RB,26.0,177.3,14.0,13.0,0.0,0.0,0.0,822.0,5.0,208.0,281.0,1.0,,37.0,0.0,3.0,0.0
Marvin Sims,BAL,0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
J.T. Smith,KAN,WR,26.0,156.2,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,2.0,,63.0,0.0,2.0,0.0
Brian Sipe,CLE,QB,32.0,174.34,16.0,16.0,3876.0,17.0,567.0,153.0,1.0,38.0,0.0,0.0,,0.0,25.0,10.0,0.0
Ron Jaworski,PHI,QB,30.0,182.60000000000002,16.0,16.0,3095.0,23.0,461.0,128.0,0.0,22.0,0.0,0.0,,0.0,20.0,3.0,0.0
Craig Morton,DEN,QB,38.0,181.60000000000002,15.0,15.0,3195.0,21.0,376.0,18.0,0.0,8.0,0.0,0.0,,0.0,14.0,2.0,0.0
Eric Hipple,DET,QB,24.0,151.12,16.0,10.0,2358.0,14.0,279.0,168.0,7.0,41.0,0.0,0.0,,0.0,15.0,14.0,0.0
Bert Jones,BAL,QB,30.0,170.26,15.0,15.0,3094.0,21.0,426.0,85.0,0.0,20.0,0.0,0.0,,0.0,20.0,3.0,0.0
David Woodley,MIA,QB,23.0,154.0,15.0,15.0,2470.0,12.0,366.0,272.0,4.0,63.0,0.0,0.0,,0.0,13.0,9.0,0.0
Jim Zorn,SEA,QB,28.0,161.51999999999998,13.0,13.0,2788.0,13.0,397.0,140.0,1.0,30.0,0.0,0.0,,0.0,9.0,2.0,0.0
Lynn Dickey,GNB,QB,32.0,126.32,13.0,13.0,2593.0,17.0,354.0,6.0,0.0,19.0,0.0,0.0,,0.0,15.0,8.0,0.0
Theotis Brown,2TM,RB,24.0,152.1,14.0,10.0,0.0,0.0,0.0,583.0,8.0,156.0,328.0,0.0,,29.0,0.0,8.0,0.0
Vince Evans,CHI,QB,26.0,111.95999999999998,16.0,16.0,2354.0,11.0,436.0,218.0,3.0,43.0,0.0,0.0,,0.0,20.0,13.0,0.0
Marc Wilson,OAK,QB,24.0,121.13999999999999,13.0,9.0,2311.0,14.0,366.0,147.0,2.0,30.0,0.0,0.0,,0.0,19.0,8.0,0.0
Dave Preston,DEN,RB,26.0,176.7,16.0,14.0,0.0,0.0,0.0,640.0,3.0,183.0,507.0,0.0,,52.0,0.0,4.0,0.0
Lynn Cain,ATL,RB,26.0,181.3,16.0,16.0,0.0,0.0,0.0,542.0,4.0,156.0,421.0,2.0,,55.0,0.0,3.0,0.0
Randy McMillan,BAL,RB,23.0,178.3,16.0,16.0,0.0,0.0,0.0,597.0,3.0,149.0,466.0,1.0,,50.0,0.0,1.0,0.0
James Brooks,SDG,RB,23.0,153.4,14.0,2.0,0.0,0.0,0.0,525.0,3.0,109.0,329.0,3.0,,46.0,0.0,7.0,0.0
Andra Franklin,MIA,RB,22.0,112.69999999999999,16.0,11.0,0.0,0.0,0.0,711.0,7.0,201.0,6.0,1.0,,3.0,0.0,5.0,0.0
James Wilder,TAM,RB,23.0,159.7,16.0,16.0,0.0,0.0,0.0,370.0,4.0,107.0,507.0,1.0,,48.0,0.0,3.0,0.0
Bruce Harper,NYJ,RB,26.0,153.2,16.0,7.0,0.0,0.0,0.0,393.0,4.0,81.0,459.0,1.0,,52.0,0.0,7.0,0.0
Rick Parros,DEN,RB,23.0,127.5,16.0,16.0,0.0,0.0,0.0,749.0,2.0,176.0,216.0,1.0,,25.0,0.0,6.0,0.0
Phil Simms,NYG,QB,26.0,97.44,10.0,10.0,2031.0,11.0,316.0,42.0,0.0,19.0,0.0,0.0,,0.0,9.0,7.0,0.0
Billy Jackson,KAN,RB,22.0,112.9,16.0,1.0,0.0,0.0,0.0,398.0,10.0,111.0,31.0,1.0,,6.0,0.0,1.0,0.0
Harlan Huckleby,GNB,RB,24.0,129.2,16.0,12.0,0.0,0.0,0.0,381.0,5.0,139.0,221.0,3.0,,27.0,0.0,3.0,0.0
Kenny King,OAK,RB,24.0,111.4,14.0,14.0,0.0,0.0,0.0,828.0,0.0,170.0,216.0,0.0,,27.0,0.0,10.0,0.0
Ricky Patton,SFO,RB,27.0,124.80000000000001,16.0,15.0,0.0,0.0,0.0,543.0,4.0,152.0,195.0,1.0,,27.0,0.0,3.0,0.0
Greg Pruitt,CLE,RB,30.0,159.0,15.0,6.0,0.0,0.0,0.0,124.0,0.0,31.0,636.0,4.0,,65.0,0.0,3.0,0.0
Ken Stabler,HOU,QB,36.0,85.21999999999998,13.0,12.0,1988.0,14.0,285.0,-3.0,0.0,10.0,0.0,0.0,,0.0,18.0,7.0,0.0
Jerry Eckwood,TAM,RB,27.0,116.39999999999999,16.0,12.0,0.0,0.0,0.0,651.0,2.0,172.0,213.0,0.0,,24.0,0.0,3.0,0.0
James Hadnot,KAN,RB,24.0,112.8,16.0,15.0,0.0,0.0,1.0,603.0,3.0,140.0,215.0,0.0,,23.0,1.0,4.0,0.0
Bill Kenney,KAN,QB,26.0,90.22,13.0,13.0,1983.0,9.0,274.0,89.0,1.0,24.0,0.0,0.0,,0.0,16.0,4.0,0.0
Alfred Jackson,ATL,WR,26.0,133.9,16.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,604.0,6.0,,37.0,0.0,0.0,0.0
Derrick Jensen,OAK,RB,25.0,124.7,16.0,13.0,0.0,0.0,0.0,456.0,4.0,117.0,271.0,0.0,,28.0,0.0,0.0,0.0
Freeman McNeil,NYJ,RB,22.0,105.4,11.0,6.0,0.0,0.0,0.0,623.0,2.0,137.0,171.0,1.0,,18.0,0.0,5.0,0.0
Pat Haden,RAM,QB,28.0,83.0,13.0,11.0,1815.0,9.0,267.0,104.0,0.0,18.0,0.0,0.0,,0.0,13.0,5.0,0.0
Henry Marshall,KAN,WR,27.0,124.9,12.0,12.0,0.0,0.0,1.0,69.0,0.0,3.0,620.0,4.0,,38.0,1.0,2.0,0.0
Steve Grogan,NWE,QB,28.0,81.96000000000001,8.0,7.0,1859.0,7.0,216.0,49.0,2.0,12.0,27.0,0.0,,2.0,16.0,5.0,0.0
Drew Pearson,DAL,WR,30.0,119.74,16.0,15.0,81.0,1.0,2.0,31.0,0.0,3.0,614.0,3.0,,38.0,0.0,4.0,0.0
Sherman Smith,SEA,RB,27.0,127.89999999999998,16.0,8.0,0.0,0.0,0.0,253.0,3.0,83.0,406.0,1.0,,44.0,0.0,3.0,0.0
John Jefferson,GNB,WR,25.0,128.4,13.0,13.0,0.0,0.0,0.0,22.0,0.0,2.0,632.0,4.0,,39.0,0.0,0.0,0.0
Wayne Morris,STL,RB,27.0,107.2,16.0,13.0,0.0,0.0,0.0,417.0,5.0,109.0,165.0,0.0,,19.0,0.0,0.0,0.0
Matt Cavanaugh,NWE,QB,25.0,84.41999999999999,16.0,8.0,1633.0,5.0,219.0,92.0,3.0,17.0,9.0,0.0,,1.0,13.0,2.0,0.0
Earl Cooper,SFO,RB,24.0,131.7,16.0,11.0,0.0,0.0,0.0,330.0,1.0,98.0,477.0,0.0,,51.0,0.0,3.0,0.0
Matt Suhey,CHI,RB,23.0,113.9,15.0,14.0,0.0,0.0,0.0,521.0,3.0,150.0,168.0,0.0,,33.0,0.0,3.0,0.0
Leonard Thompson,DET,WR,29.0,114.5,16.0,16.0,0.0,0.0,0.0,75.0,1.0,10.0,550.0,3.0,,30.0,0.0,1.0,0.0
Mike Guman,RAM,RB,23.0,98.58,16.0,4.0,7.0,1.0,1.0,433.0,4.0,115.0,130.0,0.0,,18.0,0.0,2.0,0.0
Butch Johnson,DAL,WR,27.0,110.2,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,5.0,,25.0,0.0,0.0,0.0
Steve Kreider,CIN,WR,23.0,117.62,16.0,1.0,13.0,0.0,3.0,21.0,0.0,1.0,520.0,5.0,,37.0,0.0,2.0,0.0
Frank Pollard,PIT,RB,24.0,93.6,14.0,10.0,0.0,0.0,0.0,570.0,2.0,123.0,156.0,0.0,,19.0,0.0,5.0,0.0
Dan Doornink,SEA,RB,25.0,105.4,15.0,8.0,0.0,0.0,0.0,194.0,1.0,65.0,350.0,4.0,,27.0,0.0,3.0,0.0
Jim Hart,STL,QB,37.0,75.96000000000001,10.0,9.0,1694.0,11.0,241.0,2.0,0.0,3.0,0.0,0.0,,0.0,14.0,4.0,0.0
Ricky Feacher,CLE,WR,27.0,112.30000000000001,16.0,7.0,0.0,0.0,0.0,-1.0,0.0,1.0,654.0,3.0,,29.0,0.0,0.0,0.0
Wayne Wilson,NOR,RB,24.0,111.10000000000001,16.0,0.0,0.0,0.0,0.0,137.0,1.0,44.0,384.0,4.0,,31.0,0.0,1.0,0.0
Jimmy Cefalo,MIA,WR,25.0,110.1,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,3.0,,29.0,0.0,0.0,0.0
Neil Lomax,STL,QB,22.0,69.4,14.0,7.0,1575.0,4.0,236.0,104.0,2.0,19.0,0.0,0.0,,0.0,10.0,6.0,0.0
Charlie Smith,PHI,WR,31.0,114.9,16.0,14.0,0.0,0.0,0.0,5.0,0.0,2.0,564.0,4.0,,38.0,0.0,2.0,0.0
Lynn Swann,PIT,WR,29.0,112.5,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,5.0,,34.0,0.0,1.0,0.0
Rick Upchurch,DEN,WR,29.0,110.6,13.0,10.0,0.0,0.0,0.0,56.0,0.0,5.0,550.0,3.0,,32.0,0.0,0.0,0.0
Roosevelt Leaks,BUF,RB,28.0,81.80000000000001,16.0,5.0,0.0,0.0,1.0,357.0,6.0,91.0,51.0,0.0,,7.0,0.0,1.0,0.0
Roger Carr,BAL,WR,29.0,114.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,3.0,,38.0,0.0,0.0,0.0
Brian Baschnagel,CHI,WR,27.0,105.12,16.0,15.0,18.0,0.0,1.0,10.0,0.0,1.0,554.0,3.0,,34.0,0.0,2.0,0.0
Wallace Francis,ATL,WR,30.0,102.89999999999999,16.0,16.0,0.0,0.0,0.0,8.0,1.0,1.0,441.0,4.0,,30.0,0.0,1.0,0.0
Sam McCullum,SEA,WR,29.0,118.7,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,3.0,,46.0,0.0,1.0,0.0
Dave Logan,CLE,WR,27.0,104.7,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,4.0,,31.0,0.0,0.0,0.0
Charles Alexander,CIN,RB,24.0,101.4,15.0,14.0,0.0,0.0,0.0,292.0,2.0,98.0,262.0,1.0,,28.0,0.0,0.0,0.0
Isaac Curtis,CIN,WR,31.0,107.9,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,2.0,,37.0,0.0,1.0,0.0
James Owens,TAM,RB,26.0,83.1,16.0,1.0,0.0,0.0,0.0,406.0,3.0,91.0,145.0,0.0,,12.0,0.0,1.0,0.0
Johnny Davis,SFO,RB,25.0,72.6,16.0,5.0,0.0,0.0,0.0,297.0,7.0,94.0,-1.0,0.0,,3.0,0.0,1.0,0.0
Andy Johnson,NWE,RB,29.0,107.75999999999999,16.0,0.0,194.0,4.0,9.0,1.0,0.0,2.0,429.0,1.0,,39.0,1.0,1.0,0.0
Cliff Branch,OAK,WR,33.0,110.5,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,1.0,,41.0,0.0,0.0,0.0
Bob Chandler,OAK,WR,32.0,91.8,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,4.0,,26.0,0.0,2.0,0.0
David Hill,DET,TE,27.0,101.2,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,4.0,,33.0,0.0,1.0,0.0
Charle Young,SFO,TE,30.0,107.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,5.0,,37.0,0.0,0.0,0.0
Roland Hooks,BUF,RB,28.0,77.0,16.0,1.0,0.0,0.0,0.0,250.0,3.0,51.0,140.0,2.0,,10.0,0.0,1.0,0.0
Rick Kane,DET,RB,27.0,82.30000000000001,16.0,2.0,0.0,0.0,0.0,332.0,2.0,77.0,181.0,1.0,,17.0,0.0,2.0,0.0
Billy Campfield,PHI,RB,25.0,98.1,16.0,0.0,0.0,0.0,0.0,115.0,1.0,31.0,326.0,3.0,,36.0,0.0,3.0,0.0
John Cappelletti,SDG,RB,29.0,72.0,16.0,6.0,0.0,0.0,0.0,254.0,4.0,68.0,126.0,1.0,,10.0,0.0,3.0,0.0
Scott Dierking,NYJ,RB,26.0,89.6,16.0,4.0,0.0,0.0,0.0,328.0,1.0,74.0,228.0,1.0,,26.0,0.0,2.0,0.0
Cullen Bryant,RAM,RB,30.0,85.6,13.0,12.0,0.0,0.0,0.0,436.0,1.0,109.0,160.0,0.0,,22.0,0.0,1.0,0.0
Harold Jackson,NWE,WR,35.0,102.5,16.0,15.0,0.0,0.0,1.0,-14.0,0.0,2.0,669.0,0.0,,39.0,0.0,1.0,0.0
Ken Margerum,CHI,WR,23.0,104.5,16.0,7.0,0.0,0.0,0.0,11.0,0.0,1.0,584.0,1.0,,39.0,0.0,0.0,0.0
Terry Metcalf,WAS,RB,30.0,101.5,16.0,2.0,0.0,0.0,0.0,60.0,0.0,18.0,595.0,0.0,,48.0,0.0,6.0,0.0
Ricky Thompson,WAS,WR,27.0,94.3,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,4.0,,28.0,0.0,0.0,0.0
Virgil Seay,WAS,WR,23.0,91.2,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,3.0,,26.0,0.0,0.0,0.0
Rickey Watts,CHI,WR,24.0,85.5,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,3.0,,27.0,0.0,3.0,0.0
Kevin Long,NYJ,RB,26.0,72.5,16.0,0.0,0.0,0.0,0.0,269.0,2.0,73.0,66.0,3.0,,13.0,0.0,2.0,0.0
Dave Krieg,SEA,QB,23.0,55.32,7.0,3.0,843.0,7.0,112.0,56.0,1.0,11.0,0.0,0.0,,0.0,5.0,4.0,0.0
Gary Shirk,NYG,TE,31.0,102.5,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,3.0,,42.0,0.0,1.0,0.0
Charles White,CLE,RB,23.0,73.1,16.0,9.0,0.0,0.0,0.0,342.0,1.0,97.0,219.0,0.0,,27.0,0.0,8.0,0.0
Arthur Whittington,OAK,RB,26.0,76.3,16.0,2.0,0.0,0.0,0.0,220.0,1.0,69.0,213.0,2.0,,23.0,0.0,4.0,0.0
David Whitehurst,GNB,QB,26.0,52.78,9.0,3.0,792.0,7.0,128.0,51.0,1.0,15.0,0.0,0.0,,0.0,5.0,4.0,0.0
Sam Cunningham,NWE,RB,31.0,68.1,11.0,8.0,0.0,0.0,0.0,269.0,4.0,86.0,92.0,0.0,,12.0,0.0,2.0,0.0
Terry LeCount,MIN,WR,25.0,83.6,16.0,2.0,0.0,0.0,0.0,51.0,0.0,3.0,425.0,2.0,,24.0,0.0,0.0,0.0
