Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Ricky Bell,TAM,RB,24.0,218.1,16.0,16.0,0.0,0.0,0.0,1263.0,7.0,283.0,248.0,2.0,,25.0,0.0,6.0,0.0
John Riggins,WAS,RB,30.0,221.6,16.0,15.0,0.0,0.0,0.0,1153.0,9.0,260.0,163.0,3.0,,28.0,0.0,5.0,0.0
Joe Washington,BAL,RB,26.0,269.4,15.0,15.0,0.0,0.0,1.0,884.0,4.0,242.0,750.0,3.0,,82.0,1.0,8.0,0.0
Wendell Tyler,RAM,RB,24.0,215.7,16.0,12.0,0.0,0.0,0.0,1109.0,9.0,218.0,308.0,1.0,,32.0,0.0,9.0,0.0
Drew Pearson,DAL,WR,28.0,208.29999999999998,15.0,15.0,0.0,0.0,0.0,27.0,0.0,3.0,1026.0,8.0,,55.0,0.0,0.0,0.0
Harold Carmichael,PHI,WR,30.0,205.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,872.0,11.0,,52.0,0.0,0.0,0.0
Jim Zorn,SEA,QB,26.0,218.34,16.0,16.0,3661.0,20.0,505.0,279.0,2.0,46.0,0.0,0.0,,0.0,18.0,6.0,0.0
Dan Fouts,SDG,QB,28.0,202.17999999999998,16.0,16.0,4082.0,24.0,530.0,49.0,2.0,26.0,0.0,0.0,,0.0,24.0,13.0,0.0
Wallace Francis,ATL,WR,28.0,217.3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,8.0,,74.0,0.0,3.0,0.0
Raymond Chester,OAK,TE,31.0,177.2,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,8.0,,58.0,0.0,0.0,0.0
Pete Johnson,CIN,RB,25.0,203.9,16.0,13.0,0.0,0.0,0.0,865.0,14.0,243.0,154.0,1.0,,24.0,0.0,6.0,0.0
Harold Jackson,NWE,WR,33.0,189.5,16.0,16.0,0.0,0.0,1.0,12.0,0.0,3.0,1013.0,7.0,,45.0,0.0,0.0,0.0
Tony Dorsett,DAL,RB,25.0,217.2,14.0,14.0,0.0,0.0,0.0,1107.0,6.0,250.0,375.0,1.0,,45.0,0.0,9.0,0.0
Wes Chandler,NOR,WR,23.0,207.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,6.0,,65.0,0.0,0.0,0.0
Henry Childs,NOR,TE,28.0,163.6,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,5.0,,51.0,0.0,1.0,0.0
Dave Logan,CLE,WR,25.0,197.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,7.0,,59.0,0.0,1.0,0.0
Freddie Solomon,SFO,WR,26.0,188.68,15.0,11.0,12.0,0.0,1.0,85.0,1.0,6.0,807.0,7.0,,57.0,0.0,3.0,0.0
Rick Upchurch,DEN,WR,27.0,191.39999999999998,16.0,16.0,0.0,0.0,1.0,17.0,0.0,3.0,937.0,7.0,,64.0,0.0,5.0,0.0
Mark van Eeghen,OAK,RB,27.0,228.2,16.0,16.0,0.0,0.0,0.0,818.0,7.0,223.0,474.0,2.0,,51.0,0.0,3.0,0.0
Clarence Williams,SDG,RB,24.0,231.4,16.0,16.0,0.0,0.0,0.0,752.0,12.0,200.0,352.0,0.0,,51.0,0.0,1.0,0.0
Paul Hofer,SFO,RB,27.0,233.7,15.0,7.0,0.0,0.0,0.0,615.0,7.0,123.0,662.0,2.0,,58.0,0.0,3.0,0.0
Tony Galbreath,NOR,RB,25.0,228.0,15.0,15.0,70.0,0.0,3.0,708.0,9.0,189.0,484.0,1.0,,58.0,1.0,5.0,0.0
Terry Bradshaw,PIT,QB,31.0,191.26000000000002,16.0,16.0,3724.0,26.0,472.0,83.0,0.0,21.0,0.0,0.0,,0.0,25.0,10.0,0.0
Joe Theismann,WAS,QB,30.0,201.98,16.0,16.0,2797.0,20.0,395.0,181.0,4.0,46.0,0.0,0.0,,0.0,13.0,3.0,0.0
Haven Moses,DEN,WR,33.0,184.3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,6.0,,54.0,0.0,0.0,0.0
Pat Tilley,STL,WR,26.0,186.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,6.0,,57.0,0.0,0.0,0.0
Jimmie Giles,TAM,TE,25.0,140.6,16.0,16.0,0.0,0.0,0.0,7.0,0.0,2.0,579.0,7.0,,40.0,0.0,0.0,0.0
Ken Stabler,OAK,QB,34.0,184.2,16.0,16.0,3615.0,26.0,498.0,-4.0,0.0,16.0,0.0,0.0,,0.0,22.0,10.0,0.0
Freddie Scott,DET,WR,27.0,183.0,14.0,14.0,0.0,0.0,0.0,21.0,0.0,6.0,929.0,5.0,,62.0,0.0,2.0,0.0
Charlie Joiner,SDG,WR,32.0,193.60000000000002,16.0,16.0,0.0,0.0,0.0,-12.0,0.0,1.0,1008.0,4.0,,72.0,0.0,1.0,0.0
Larry Csonka,MIA,RB,33.0,177.2,16.0,16.0,0.0,0.0,0.0,837.0,12.0,220.0,75.0,1.0,,16.0,0.0,4.0,0.0
Dave Casper,OAK,TE,27.0,150.1,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,3.0,,57.0,0.0,1.0,0.0
Paul Coffman,GNB,TE,23.0,143.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,4.0,,56.0,0.0,4.0,0.0
Tommy Kramer,MIN,QB,24.0,181.98000000000002,16.0,16.0,3397.0,23.0,566.0,138.0,1.0,32.0,3.0,0.0,,0.0,24.0,9.0,0.0
Nat Moore,MIA,WR,28.0,168.2,16.0,14.0,0.0,0.0,0.0,22.0,0.0,3.0,840.0,6.0,,48.0,0.0,1.0,0.0
Keith Krepfle,PHI,TE,27.0,133.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,3.0,,41.0,0.0,1.0,0.0
Cliff Branch,OAK,WR,31.0,177.8,14.0,13.0,0.0,0.0,0.0,4.0,0.0,1.0,844.0,6.0,,59.0,0.0,1.0,0.0
James Lofton,GNB,WR,23.0,164.70000000000002,16.0,16.0,0.0,0.0,1.0,-1.0,0.0,1.0,968.0,4.0,,54.0,0.0,5.0,0.0
Frank Lewis,BUF,WR,32.0,171.6,15.0,15.0,0.0,0.0,0.0,-6.0,0.0,2.0,1082.0,2.0,,54.0,0.0,1.0,0.0
Rickey Young,MIN,RB,26.0,232.7,16.0,16.0,0.0,0.0,0.0,708.0,3.0,188.0,519.0,4.0,,72.0,0.0,2.0,0.0
Lynn Swann,PIT,WR,27.0,158.70000000000002,13.0,11.0,0.0,0.0,0.0,9.0,1.0,1.0,808.0,5.0,,41.0,0.0,0.0,0.0
William Andrews,ATL,RB,24.0,192.2,15.0,15.0,0.0,0.0,0.0,1023.0,3.0,239.0,309.0,2.0,,39.0,0.0,5.0,0.0
Billy Taylor,NYG,RB,23.0,181.3,16.0,9.0,0.0,0.0,0.0,700.0,7.0,198.0,253.0,4.0,,28.0,0.0,4.0,0.0
Russ Francis,NWE,TE,26.0,124.7,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,5.0,,39.0,0.0,0.0,0.0
Ken Burrough,HOU,WR,31.0,149.2,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,752.0,6.0,,40.0,0.0,1.0,0.0
Reggie Rucker,CLE,WR,32.0,153.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,6.0,,43.0,0.0,0.0,0.0
Jerry Butler,BUF,WR,22.0,154.70000000000002,13.0,13.0,0.0,0.0,0.0,13.0,0.0,2.0,834.0,4.0,,48.0,0.0,1.0,0.0
Isaac Curtis,CIN,WR,29.0,137.4,16.0,14.0,0.0,0.0,0.0,-11.0,0.0,2.0,605.0,8.0,,32.0,0.0,1.0,0.0
Reese McCall,BAL,TE,23.0,112.6,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,4.0,,37.0,0.0,1.0,0.0
Joe Ferguson,BUF,QB,29.0,171.68,16.0,16.0,3572.0,14.0,458.0,68.0,1.0,22.0,0.0,0.0,,0.0,15.0,5.0,0.0
Preston Dennard,RAM,WR,24.0,144.79999999999998,15.0,11.0,0.0,0.0,0.0,32.0,0.0,4.0,766.0,4.0,,43.0,0.0,1.0,0.0
Alfred Jenkins,ATL,WR,27.0,151.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,3.0,,50.0,0.0,1.0,0.0
David Hill,DET,TE,25.0,121.4,16.0,15.0,0.0,0.0,0.0,15.0,0.0,1.0,569.0,3.0,,47.0,0.0,1.0,0.0
Bennie Cunningham,PIT,TE,25.0,111.2,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,4.0,,36.0,0.0,0.0,0.0
Ron Jaworski,PHI,QB,28.0,154.66,16.0,16.0,2669.0,18.0,374.0,119.0,2.0,43.0,0.0,0.0,,0.0,12.0,12.0,0.0
Dan Doornink,SEA,RB,23.0,189.2,16.0,12.0,0.0,0.0,0.0,500.0,8.0,152.0,432.0,1.0,,54.0,0.0,6.0,0.0
Ted McKnight,KAN,RB,25.0,174.1,15.0,14.0,0.0,0.0,0.0,755.0,8.0,153.0,226.0,0.0,,38.0,0.0,5.0,0.0
Bob Klein,SDG,TE,32.0,109.4,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,5.0,,37.0,0.0,0.0,0.0
Duriel Harris,MIA,WR,25.0,141.8,15.0,14.0,0.0,0.0,0.0,20.0,0.0,1.0,798.0,3.0,,42.0,0.0,0.0,0.0
Archie Manning,NOR,QB,30.0,169.35999999999999,16.0,16.0,3169.0,15.0,420.0,186.0,2.0,35.0,0.0,0.0,,0.0,20.0,4.0,0.0
Ken Anderson,CIN,QB,30.0,171.1,15.0,15.0,2340.0,16.0,339.0,235.0,2.0,28.0,0.0,0.0,,0.0,10.0,1.0,0.0
Steve DeBerg,SFO,QB,25.0,161.08,16.0,15.0,3652.0,17.0,578.0,10.0,0.0,17.0,0.0,0.0,,0.0,21.0,6.0,0.0
Richard Todd,NYJ,QB,26.0,151.70000000000002,15.0,15.0,2660.0,16.0,334.0,93.0,5.0,36.0,0.0,0.0,,0.0,22.0,7.0,0.0
Greg Landry,BAL,QB,33.0,142.78,16.0,12.0,2932.0,15.0,457.0,115.0,0.0,31.0,0.0,0.0,,0.0,15.0,8.0,0.0
Doug Williams,TAM,QB,24.0,141.82000000000002,16.0,16.0,2448.0,18.0,397.0,119.0,2.0,35.0,0.0,0.0,,0.0,24.0,2.0,0.0
Steve Bartkowski,ATL,QB,27.0,135.79999999999998,14.0,14.0,2505.0,17.0,380.0,36.0,2.0,14.0,0.0,0.0,,0.0,20.0,4.0,0.0
Sidney Thornton,PIT,RB,25.0,143.6,13.0,10.0,0.0,0.0,0.0,585.0,6.0,118.0,231.0,4.0,,16.0,0.0,7.0,0.0
Craig Morton,DEN,QB,36.0,120.34000000000003,14.0,10.0,2626.0,16.0,370.0,13.0,1.0,23.0,0.0,0.0,,0.0,19.0,9.0,0.0
David Whitehurst,GNB,QB,24.0,119.17999999999999,13.0,13.0,2247.0,10.0,322.0,73.0,4.0,18.0,0.0,0.0,,0.0,18.0,3.0,0.0
Archie Griffin,CIN,RB,25.0,159.5,16.0,15.0,0.0,0.0,0.0,688.0,0.0,140.0,417.0,2.0,,43.0,0.0,3.0,0.0
Curtis Brown,BUF,RB,25.0,140.5,15.0,15.0,0.0,0.0,0.0,574.0,1.0,172.0,401.0,3.0,,39.0,0.0,10.0,0.0
Wayne Morris,STL,RB,25.0,147.4,15.0,15.0,0.0,0.0,0.0,387.0,8.0,106.0,237.0,1.0,,35.0,0.0,2.0,0.0
Phil Simms,NYG,QB,24.0,98.32,12.0,11.0,1743.0,13.0,265.0,166.0,1.0,29.0,0.0,0.0,,0.0,14.0,9.0,0.0
Cullen Bryant,RAM,RB,28.0,141.6,16.0,16.0,0.0,0.0,0.0,619.0,5.0,177.0,227.0,0.0,,31.0,0.0,2.0,0.0
Bob Griese,MIA,QB,34.0,105.4,14.0,12.0,2160.0,14.0,310.0,30.0,0.0,11.0,0.0,0.0,,0.0,16.0,4.0,0.0
Clark Gaines,NYJ,RB,25.0,139.4,16.0,9.0,0.0,0.0,0.0,905.0,0.0,186.0,219.0,0.0,,29.0,0.0,1.0,0.0
Dave Williams,CHI,RB,25.0,145.5,14.0,12.0,0.0,0.0,0.0,401.0,1.0,127.0,354.0,5.0,,42.0,0.0,4.0,0.0
Delvin Williams,MIA,RB,28.0,124.80000000000001,14.0,13.0,0.0,0.0,1.0,703.0,3.0,184.0,175.0,1.0,,21.0,0.0,4.0,0.0
Sam Cunningham,NWE,RB,29.0,130.9,12.0,12.0,0.0,0.0,0.0,563.0,5.0,159.0,236.0,0.0,,29.0,0.0,4.0,0.0
Jeff Komlo,DET,QB,23.0,88.21999999999998,16.0,14.0,2238.0,11.0,368.0,107.0,2.0,30.0,0.0,0.0,,0.0,23.0,11.0,0.0
Don McCauley,BAL,RB,30.0,159.3,15.0,1.0,0.0,0.0,0.0,168.0,3.0,59.0,575.0,3.0,,55.0,0.0,3.0,0.0
Jerry Eckwood,TAM,RB,25.0,111.80000000000001,16.0,10.0,0.0,0.0,1.0,690.0,2.0,194.0,268.0,0.0,,22.0,0.0,9.0,0.0
Scott Dierking,NYJ,RB,24.0,114.80000000000001,16.0,14.0,0.0,0.0,0.0,767.0,3.0,186.0,121.0,0.0,,10.0,0.0,1.0,0.0
Dan Pastorini,HOU,QB,30.0,93.89999999999999,15.0,15.0,2090.0,14.0,324.0,23.0,0.0,15.0,0.0,0.0,,0.0,18.0,6.0,0.0
Doug Kotar,NYG,RB,28.0,121.6,16.0,14.0,0.0,0.0,0.0,616.0,3.0,160.0,230.0,0.0,,25.0,0.0,3.0,0.0
Pat Haden,RAM,QB,26.0,91.86,10.0,10.0,1854.0,11.0,290.0,97.0,0.0,16.0,0.0,0.0,,0.0,14.0,4.0,0.0
Clarence Harmon,WAS,RB,24.0,126.1,16.0,1.0,0.0,0.0,0.0,267.0,0.0,65.0,434.0,5.0,,32.0,0.0,3.0,0.0
Kevin Long,NYJ,RB,24.0,101.7,12.0,6.0,0.0,0.0,0.0,442.0,7.0,116.0,115.0,0.0,,10.0,0.0,3.0,0.0
Sam McCullum,SEA,WR,27.0,139.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,4.0,,46.0,0.0,2.0,0.0
Sammy White,MIN,WR,25.0,136.1,15.0,15.0,0.0,0.0,0.0,6.0,0.0,1.0,715.0,4.0,,42.0,0.0,1.0,0.0
Rocky Bleier,PIT,RB,33.0,118.1,16.0,7.0,0.0,0.0,0.0,434.0,4.0,92.0,277.0,0.0,,31.0,0.0,4.0,0.0
Don Bass,CIN,WR,23.0,151.9,16.0,13.0,0.0,0.0,0.0,35.0,0.0,4.0,724.0,3.0,,58.0,0.0,0.0,0.0
Theotis Brown,STL,RB,22.0,111.9,16.0,1.0,0.0,0.0,0.0,318.0,7.0,73.0,191.0,0.0,,25.0,0.0,3.0,0.0
Roland Hooks,BUF,RB,26.0,111.4,16.0,0.0,0.0,0.0,0.0,320.0,6.0,89.0,254.0,0.0,,26.0,0.0,4.0,0.0
Horace Ivory,NWE,RB,25.0,106.80000000000001,11.0,9.0,0.0,0.0,0.0,522.0,1.0,143.0,216.0,2.0,,23.0,0.0,4.0,0.0
Wilbur Jackson,SFO,RB,28.0,132.7,16.0,14.0,0.0,0.0,0.0,375.0,2.0,114.0,422.0,0.0,,53.0,0.0,6.0,0.0
Don Calhoun,NWE,RB,27.0,99.2,16.0,6.0,0.0,0.0,0.0,456.0,5.0,137.0,66.0,1.0,,15.0,0.0,2.0,0.0
Steve Fuller,KAN,QB,22.0,75.75999999999999,16.0,12.0,1484.0,6.0,270.0,264.0,1.0,50.0,0.0,0.0,,0.0,14.0,6.0,0.0
Isaac Hagins,TAM,WR,25.0,124.2,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,3.0,,39.0,0.0,1.0,0.0
Mike Phipps,CHI,QB,32.0,82.5,12.0,10.0,1535.0,9.0,255.0,51.0,0.0,27.0,0.0,0.0,,0.0,8.0,2.0,0.0
Wesley Walker,NYJ,WR,24.0,109.9,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,5.0,,23.0,0.0,0.0,0.0
Tony Reed,KAN,RB,24.0,111.80000000000001,11.0,11.0,0.0,0.0,0.0,446.0,1.0,113.0,352.0,0.0,,34.0,0.0,4.0,0.0
Jim Hart,STL,QB,35.0,76.41999999999999,14.0,13.0,2218.0,9.0,378.0,11.0,0.0,6.0,-4.0,0.0,,1.0,20.0,5.0,0.0
Benny Malone,WAS,RB,27.0,95.9,16.0,16.0,0.0,0.0,0.0,472.0,3.0,176.0,137.0,1.0,,13.0,0.0,1.0,0.0
Terdell Middleton,GNB,RB,24.0,95.0,14.0,12.0,0.0,0.0,0.0,495.0,2.0,131.0,155.0,1.0,,18.0,0.0,3.0,0.0
Ted Brown,MIN,RB,22.0,99.80000000000001,14.0,9.0,0.0,0.0,0.0,551.0,1.0,130.0,197.0,0.0,,31.0,0.0,6.0,0.0
Mike Thomas,SDG,RB,26.0,104.82,14.0,9.0,18.0,0.0,1.0,353.0,1.0,91.0,388.0,0.0,,32.0,0.0,4.0,0.0
Dexter Bussey,DET,RB,27.0,87.7,16.0,10.0,0.0,0.0,0.0,625.0,1.0,144.0,102.0,0.0,,15.0,0.0,3.0,0.0
Earnest Gray,NYG,WR,22.0,103.9,16.0,14.0,0.0,0.0,0.0,2.0,0.0,2.0,537.0,4.0,,28.0,0.0,1.0,0.0
Otis Armstrong,DEN,RB,29.0,87.1,15.0,1.0,0.0,0.0,0.0,453.0,2.0,108.0,138.0,1.0,,14.0,0.0,2.0,0.0
Arthur Whittington,OAK,RB,24.0,88.7,9.0,7.0,0.0,0.0,0.0,397.0,2.0,109.0,240.0,0.0,,19.0,0.0,3.0,0.0
Calvin Hill,CLE,RB,32.0,111.39999999999999,14.0,7.0,0.0,0.0,0.0,193.0,1.0,53.0,381.0,2.0,,38.0,0.0,1.0,0.0
Rick Kane,DET,RB,25.0,74.6,16.0,6.0,0.0,0.0,0.0,332.0,4.0,94.0,104.0,1.0,,9.0,0.0,4.0,0.0
Robert Newhouse,DAL,RB,29.0,77.4,14.0,11.0,0.0,0.0,0.0,449.0,3.0,124.0,55.0,1.0,,7.0,0.0,2.0,0.0
Leroy Harris,PHI,RB,25.0,89.1,15.0,13.0,0.0,0.0,0.0,504.0,2.0,107.0,107.0,0.0,,22.0,0.0,3.0,0.0
Ron Springs,DAL,RB,23.0,94.1,16.0,3.0,30.0,1.0,3.0,248.0,2.0,67.0,251.0,1.0,,25.0,0.0,2.0,0.0
Lynn Cain,ATL,RB,24.0,82.6,10.0,2.0,0.0,0.0,0.0,295.0,2.0,63.0,181.0,2.0,,15.0,0.0,2.0,0.0
Eric Torkelson,GNB,RB,27.0,85.0,14.0,8.0,0.0,0.0,0.0,401.0,3.0,98.0,139.0,0.0,,19.0,0.0,3.0,0.0
Rob Carpenter,HOU,RB,24.0,81.1,16.0,0.0,0.0,0.0,0.0,355.0,3.0,92.0,116.0,1.0,,16.0,0.0,3.0,0.0
Mike Shumann,SFO,WR,24.0,110.10000000000001,16.0,16.0,0.0,0.0,0.0,19.0,0.0,1.0,452.0,4.0,,39.0,0.0,0.0,0.0
Tim Wilson,HOU,RB,25.0,95.69999999999999,16.0,16.0,0.0,0.0,0.0,319.0,2.0,84.0,208.0,1.0,,29.0,0.0,2.0,0.0
Rob Lytle,DEN,RB,25.0,81.4,15.0,12.0,0.0,0.0,0.0,371.0,4.0,102.0,93.0,0.0,,13.0,0.0,1.0,0.0
Danny Buggs,WAS,WR,26.0,115.1,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,1.0,,46.0,0.0,0.0,0.0
Riley Odoms,DEN,TE,29.0,109.1,13.0,12.0,0.0,0.0,0.0,-7.0,0.0,1.0,638.0,1.0,,40.0,0.0,0.0,0.0
O.J. Simpson,SFO,RB,32.0,69.6,13.0,8.0,0.0,0.0,0.0,460.0,3.0,120.0,46.0,0.0,,7.0,0.0,3.0,0.0
Lou Piccone,BUF,WR,30.0,98.6,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,2.0,,33.0,0.0,1.0,0.0
Gary Davis,MIA,RB,25.0,95.8,16.0,3.0,0.0,0.0,0.0,383.0,1.0,98.0,215.0,0.0,,34.0,0.0,2.0,0.0
Jim Jensen,DEN,RB,26.0,81.4,16.0,7.0,0.0,0.0,0.0,400.0,1.0,106.0,144.0,1.0,,19.0,0.0,2.0,0.0
Terry Miller,BUF,RB,23.0,71.5,16.0,16.0,0.0,0.0,0.0,484.0,1.0,139.0,111.0,0.0,,10.0,0.0,2.0,0.0
Don Hardeman,BAL,RB,26.0,81.7,13.0,11.0,0.0,0.0,0.0,292.0,3.0,109.0,115.0,1.0,,25.0,0.0,4.0,0.0
Mike Strachan,NOR,RB,26.0,65.5,10.0,1.0,0.0,0.0,0.0,276.0,6.0,62.0,9.0,0.0,,3.0,0.0,1.0,0.0
Jerome Barkum,NYJ,TE,29.0,89.1,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,4.0,,27.0,0.0,1.0,0.0
Billy Joe DuPree,DAL,TE,29.0,91.30000000000001,16.0,16.0,0.0,0.0,0.0,19.0,0.0,2.0,324.0,5.0,,29.0,0.0,1.0,0.0
Glenn Doughty,BAL,WR,32.0,98.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,2.0,,35.0,0.0,0.0,0.0
J.T. Smith,KAN,WR,24.0,89.4,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,3.0,,33.0,0.0,3.0,0.0
Ricky Thompson,WAS,WR,25.0,82.8,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,4.0,,22.0,0.0,0.0,0.0
Barty Smith,GNB,RB,27.0,76.6,6.0,6.0,0.0,0.0,0.0,201.0,3.0,57.0,155.0,1.0,,19.0,0.0,1.0,0.0
Leonard Thompson,DET,WR,27.0,77.5,15.0,1.0,0.0,0.0,0.0,24.0,0.0,5.0,451.0,2.0,,24.0,0.0,3.0,0.0
Rickey Watts,CHI,WR,22.0,81.5,16.0,6.0,0.0,0.0,0.0,-6.0,0.0,1.0,421.0,3.0,,24.0,0.0,1.0,0.0
Bubba Bean,ATL,RB,25.0,71.0,11.0,11.0,0.0,0.0,0.0,393.0,1.0,88.0,137.0,0.0,,12.0,0.0,0.0,0.0
Derrick Gaffney,NYJ,WR,24.0,91.4,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,1.0,,32.0,0.0,0.0,0.0
Gary Shirk,NYG,TE,29.0,86.1,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,2.0,,31.0,0.0,2.0,0.0
Haskel Stanback,ATL,RB,27.0,68.1,13.0,3.0,0.0,0.0,0.0,202.0,5.0,36.0,89.0,0.0,,13.0,0.0,2.0,0.0
Larry Mucker,TAM,WR,25.0,70.39999999999999,16.0,4.0,0.0,0.0,0.0,16.0,0.0,4.0,268.0,5.0,,14.0,0.0,1.0,0.0
Johnny Perkins,NYG,WR,26.0,75.7,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,4.0,,20.0,0.0,1.0,0.0
Dan Ross,CIN,TE,22.0,98.6,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,1.0,,41.0,0.0,0.0,0.0
Brian Baschnagel,CHI,WR,25.0,87.2,16.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,452.0,2.0,,30.0,0.0,0.0,0.0
Bruce Hardy,MIA,TE,23.0,86.6,16.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,386.0,3.0,,30.0,0.0,0.0,0.0
Jon Keyworth,DEN,RB,29.0,66.78,16.0,9.0,32.0,1.0,1.0,323.0,1.0,81.0,132.0,0.0,,18.0,0.0,4.0,0.0
Norris Weese,DEN,QB,28.0,48.839999999999996,16.0,6.0,731.0,1.0,97.0,116.0,3.0,18.0,0.0,0.0,,0.0,3.0,4.0,0.0
Mike Williams,KAN,TE,22.0,69.0,14.0,3.0,0.0,0.0,0.0,261.0,1.0,69.0,129.0,2.0,,16.0,0.0,2.0,0.0
