Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Lynn Swann,PIT,WR,25.0,169.5,14.0,14.0,0.0,0.0,0.0,6.0,0.0,2.0,789.0,7.0,,50.0,0.0,1.0,0.0
Sam Cunningham,NWE,RB,27.0,190.5,14.0,14.0,0.0,0.0,0.0,1015.0,4.0,270.0,370.0,1.0,,42.0,0.0,10.0,0.0
Terry Bradshaw,PIT,QB,29.0,146.02,14.0,14.0,2523.0,17.0,314.0,171.0,3.0,31.0,0.0,0.0,,0.0,19.0,10.0,0.0
Henry Childs,NOR,TE,26.0,138.8,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,9.0,,33.0,0.0,0.0,0.0
Delvin Williams,SFO,RB,26.0,177.0,14.0,14.0,0.0,0.0,1.0,931.0,7.0,268.0,179.0,2.0,,20.0,1.0,3.0,0.0
Ron Jaworski,PHI,QB,26.0,148.01999999999998,14.0,14.0,2183.0,18.0,346.0,127.0,5.0,40.0,0.0,0.0,,0.0,21.0,6.0,0.0
Harold Carmichael,PHI,WR,28.0,154.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,7.0,,46.0,0.0,0.0,0.0
Walter White,KAN,TE,26.0,143.1,13.0,12.0,0.0,0.0,0.0,-3.0,0.0,2.0,674.0,5.0,,48.0,0.0,1.0,0.0
Mel Gray,STL,WR,29.0,146.1,14.0,14.0,0.0,0.0,0.0,-1.0,0.0,1.0,782.0,5.0,,38.0,0.0,0.0,0.0
Bob Griese,MIA,QB,32.0,143.07999999999998,14.0,14.0,2252.0,22.0,307.0,30.0,0.0,16.0,0.0,0.0,,0.0,13.0,6.0,0.0
Craig Morton,DEN,QB,34.0,139.66,14.0,14.0,1929.0,14.0,254.0,125.0,4.0,31.0,0.0,0.0,,0.0,8.0,7.0,0.0
Dave Casper,OAK,TE,25.0,140.4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,6.0,,48.0,0.0,1.0,0.0
Darryl Stingley,NWE,WR,26.0,144.0,14.0,14.0,0.0,0.0,0.0,33.0,1.0,3.0,657.0,5.0,,39.0,0.0,0.0,0.0
Sherman Smith,SEA,RB,23.0,172.2,14.0,14.0,0.0,0.0,1.0,763.0,4.0,163.0,419.0,2.0,,30.0,0.0,6.0,0.0
Jean Fugett,WAS,TE,26.0,127.1,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,5.0,,36.0,0.0,1.0,0.0
Joe Ferguson,BUF,QB,27.0,128.02,14.0,14.0,2803.0,12.0,457.0,279.0,2.0,41.0,0.0,0.0,,0.0,24.0,12.0,0.0
Terry Metcalf,STL,RB,26.0,167.28,14.0,11.0,27.0,1.0,5.0,739.0,4.0,149.0,403.0,2.0,,34.0,1.0,10.0,0.0
Harold Jackson,RAM,WR,31.0,151.2,14.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,666.0,6.0,,48.0,0.0,0.0,0.0
Steve Grogan,NWE,QB,24.0,136.88000000000002,14.0,14.0,2162.0,17.0,305.0,324.0,1.0,61.0,0.0,0.0,,0.0,21.0,7.0,0.0
Drew Pearson,DAL,WR,26.0,149.2,14.0,14.0,0.0,0.0,0.0,22.0,0.0,2.0,870.0,2.0,,48.0,0.0,0.0,0.0
Billy Brooks,CIN,WR,24.0,133.79999999999998,14.0,9.0,0.0,0.0,0.0,-4.0,0.0,2.0,772.0,4.0,,39.0,0.0,3.0,0.0
Haskel Stanback,ATL,RB,25.0,163.4,14.0,14.0,0.0,0.0,0.0,873.0,6.0,247.0,261.0,0.0,,30.0,0.0,8.0,0.0
James Scott,CHI,WR,25.0,146.9,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,3.0,,50.0,0.0,1.0,0.0
Bob Chandler,BUF,WR,28.0,158.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,4.0,,60.0,0.0,0.0,0.0
Chuck Muncie,NOR,RB,24.0,162.89999999999998,14.0,11.0,0.0,0.0,0.0,811.0,6.0,201.0,248.0,1.0,,21.0,0.0,3.0,0.0
Wesley Walker,NYJ,WR,22.0,125.5,14.0,14.0,0.0,0.0,0.0,25.0,0.0,3.0,740.0,3.0,,35.0,0.0,2.0,0.0
Gene Washington,SFO,WR,30.0,125.8,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,5.0,,32.0,0.0,0.0,0.0
Alfred Jenkins,ATL,WR,25.0,127.39999999999998,14.0,14.0,0.0,0.0,0.0,7.0,0.0,2.0,677.0,4.0,,39.0,0.0,2.0,0.0
Wayne Morris,STL,RB,23.0,156.3,12.0,7.0,0.0,0.0,0.0,661.0,8.0,165.0,222.0,1.0,,24.0,0.0,5.0,0.0
Jerome Barkum,NYJ,TE,27.0,107.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,6.0,,26.0,0.0,0.0,0.0
Charlie Joiner,SDG,WR,30.0,123.2,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,6.0,,35.0,0.0,1.0,0.0
Duriel Harris,MIA,WR,23.0,124.1,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,5.0,,34.0,0.0,0.0,0.0
Cliff Branch,OAK,WR,29.0,123.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,6.0,,33.0,0.0,0.0,0.0
Reuben Gant,BUF,TE,25.0,117.6,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,2.0,,41.0,0.0,0.0,0.0
Wilbur Jackson,SFO,RB,26.0,152.9,14.0,14.0,0.0,0.0,0.0,780.0,7.0,179.0,169.0,0.0,,22.0,0.0,3.0,0.0
Mike Thomas,WAS,RB,24.0,143.1,13.0,13.0,0.0,0.0,0.0,806.0,3.0,228.0,245.0,2.0,,28.0,0.0,10.0,0.0
Raymond Chester,BAL,TE,29.0,102.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,3.0,,31.0,0.0,1.0,0.0
Cleo Miller,CLE,RB,25.0,165.7,14.0,14.0,0.0,0.0,0.0,756.0,4.0,163.0,291.0,1.0,,41.0,0.0,5.0,0.0
Ken Anderson,CIN,QB,28.0,122.60000000000002,14.0,13.0,2145.0,11.0,323.0,128.0,2.0,26.0,0.0,0.0,,0.0,11.0,5.0,0.0
Morris Owens,TAM,WR,24.0,115.3,14.0,14.0,0.0,0.0,0.0,-2.0,0.0,2.0,655.0,3.0,,34.0,0.0,1.0,0.0
Keith Krepfle,PHI,TE,25.0,96.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,3.0,,27.0,0.0,1.0,0.0
Clark Gaines,NYJ,RB,23.0,179.4,14.0,13.0,0.0,0.0,0.0,595.0,3.0,158.0,469.0,1.0,,55.0,0.0,3.0,0.0
Ahmad Rashad,MIN,WR,28.0,127.1,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,2.0,,51.0,0.0,2.0,0.0
Ken Stabler,OAK,QB,32.0,120.74000000000002,13.0,13.0,2176.0,20.0,294.0,-3.0,0.0,3.0,0.0,0.0,,0.0,20.0,3.0,0.0
Haven Moses,DEN,WR,31.0,102.80000000000001,14.0,14.0,0.0,0.0,0.0,-1.0,0.0,5.0,539.0,4.0,,27.0,0.0,1.0,0.0
Fred Biletnikoff,OAK,WR,34.0,105.6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,5.0,,33.0,0.0,1.0,0.0
Archie Manning,NOR,QB,28.0,112.36,10.0,9.0,1284.0,8.0,205.0,270.0,5.0,39.0,0.0,0.0,,0.0,9.0,5.0,0.0
Steve Odom,GNB,WR,25.0,100.5,14.0,10.0,0.0,0.0,0.0,6.0,0.0,1.0,549.0,3.0,,27.0,0.0,0.0,0.0
Ike Harris,STL,WR,25.0,112.7,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,3.0,,40.0,0.0,0.0,0.0
Terry Nelson,RAM,TE,26.0,88.19999999999999,14.0,14.0,0.0,0.0,0.0,31.0,0.0,3.0,401.0,3.0,,31.0,0.0,2.0,0.0
Riley Odoms,DEN,TE,27.0,95.9,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,3.0,,37.0,0.0,1.0,0.0
Charlie Smith,PHI,WR,27.0,102.7,14.0,14.0,0.0,0.0,0.0,13.0,0.0,2.0,464.0,4.0,,33.0,0.0,1.0,0.0
Clarence Davis,OAK,RB,28.0,137.1,14.0,14.0,0.0,0.0,0.0,787.0,5.0,194.0,124.0,0.0,,16.0,0.0,0.0,0.0
Don McCauley,BAL,RB,28.0,167.9,14.0,0.0,0.0,0.0,0.0,234.0,6.0,83.0,495.0,2.0,,51.0,0.0,2.0,0.0
Rickey Young,SDG,RB,24.0,160.6,14.0,14.0,0.0,0.0,0.0,543.0,4.0,157.0,423.0,0.0,,48.0,0.0,4.0,0.0
David Hill,DET,TE,23.0,89.5,14.0,11.0,0.0,0.0,1.0,10.0,0.0,4.0,465.0,2.0,,32.0,0.0,1.0,0.0
Henry Marshall,KAN,WR,23.0,88.6,14.0,13.0,0.0,0.0,0.0,11.0,0.0,7.0,445.0,4.0,,23.0,0.0,2.0,0.0
Ronnie Coleman,HOU,RB,26.0,127.25999999999999,14.0,13.0,44.0,1.0,3.0,660.0,5.0,185.0,115.0,1.0,,22.0,0.0,7.0,0.0
Reggie Rucker,CLE,WR,30.0,101.1,14.0,14.0,0.0,0.0,0.0,6.0,0.0,2.0,565.0,2.0,,36.0,0.0,2.0,0.0
Glenn Doughty,BAL,WR,30.0,96.6,13.0,13.0,0.0,0.0,0.0,11.0,0.0,2.0,435.0,4.0,,28.0,0.0,0.0,0.0
Pat Haden,RAM,QB,24.0,108.63999999999999,12.0,10.0,1551.0,11.0,216.0,106.0,2.0,29.0,0.0,0.0,,0.0,6.0,4.0,0.0
Greg Latta,CHI,TE,25.0,83.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,4.0,,26.0,0.0,0.0,0.0
John Cappelletti,RAM,RB,25.0,136.6,14.0,14.0,0.0,0.0,0.0,598.0,5.0,178.0,228.0,1.0,,28.0,0.0,5.0,0.0
Preston Pearson,DAL,RB,32.0,161.6,14.0,10.0,0.0,0.0,0.0,341.0,1.0,89.0,535.0,4.0,,46.0,0.0,1.0,0.0
Ed Podolak,KAN,RB,30.0,144.3,13.0,6.0,0.0,0.0,0.0,550.0,5.0,133.0,313.0,0.0,,32.0,0.0,2.0,0.0
Jim Hart,STL,QB,33.0,105.48,14.0,14.0,2542.0,13.0,355.0,18.0,0.0,11.0,0.0,0.0,,0.0,20.0,5.0,0.0
Jim Zorn,SEA,QB,24.0,111.58000000000001,10.0,10.0,1687.0,16.0,251.0,141.0,1.0,25.0,0.0,0.0,,0.0,19.0,1.0,0.0
Don Calhoun,NWE,RB,25.0,118.9,14.0,14.0,0.0,0.0,0.0,727.0,4.0,198.0,152.0,0.0,,13.0,0.0,3.0,0.0
Dan Pastorini,HOU,QB,28.0,97.38000000000002,14.0,12.0,1987.0,13.0,319.0,39.0,2.0,18.0,0.0,0.0,,0.0,18.0,7.0,0.0
Tony Galbreath,NOR,RB,23.0,143.9,14.0,14.0,0.0,0.0,0.0,644.0,3.0,168.0,265.0,0.0,,41.0,0.0,3.0,0.0
Robert Newhouse,DAL,RB,27.0,118.69999999999999,14.0,14.0,0.0,0.0,0.0,721.0,3.0,180.0,106.0,1.0,,16.0,0.0,2.0,0.0
Barty Smith,GNB,RB,25.0,142.4,14.0,14.0,0.0,0.0,0.0,554.0,2.0,166.0,340.0,1.0,,37.0,0.0,1.0,0.0
David Sims,SEA,RB,22.0,106.22,14.0,1.0,43.0,1.0,4.0,369.0,5.0,99.0,176.0,3.0,,12.0,1.0,6.0,0.0
Bob Avellini,CHI,QB,24.0,89.06,14.0,14.0,2004.0,11.0,293.0,109.0,1.0,37.0,0.0,0.0,,0.0,18.0,8.0,0.0
Richard Todd,NYJ,QB,24.0,93.11999999999999,12.0,11.0,1863.0,11.0,265.0,46.0,2.0,24.0,0.0,0.0,,0.0,17.0,4.0,0.0
Don Testerman,SEA,RB,25.0,122.80000000000001,14.0,13.0,0.0,0.0,0.0,459.0,1.0,119.0,219.0,4.0,,31.0,0.0,3.0,0.0
Benny Malone,MIA,RB,25.0,93.3,14.0,8.0,0.0,0.0,0.0,615.0,5.0,129.0,58.0,0.0,,4.0,0.0,4.0,0.0
Jim Braxton,BUF,RB,28.0,124.30000000000001,14.0,14.0,0.0,0.0,0.0,372.0,1.0,113.0,461.0,1.0,,43.0,0.0,7.0,0.0
Mike Livingston,KAN,QB,32.0,78.72,13.0,11.0,1823.0,9.0,282.0,78.0,1.0,19.0,0.0,0.0,,0.0,15.0,7.0,0.0
Bobby Hammond,NYG,RB,25.0,102.30000000000001,14.0,4.0,0.0,0.0,0.0,577.0,3.0,154.0,136.0,0.0,,19.0,0.0,3.0,0.0
Jim Plunkett,SFO,QB,30.0,84.82,14.0,14.0,1693.0,9.0,248.0,71.0,1.0,28.0,0.0,0.0,,0.0,14.0,2.0,0.0
Rocky Bleier,PIT,RB,31.0,92.6,13.0,13.0,0.0,0.0,0.0,465.0,4.0,135.0,161.0,0.0,,18.0,0.0,6.0,0.0
Rob Carpenter,HOU,RB,22.0,103.80000000000001,11.0,7.0,0.0,0.0,0.0,652.0,1.0,144.0,156.0,0.0,,23.0,0.0,3.0,0.0
Pete Johnson,CIN,RB,23.0,90.4,14.0,9.0,0.0,0.0,0.0,585.0,4.0,153.0,49.0,0.0,,5.0,0.0,1.0,0.0
Otis Armstrong,DEN,RB,27.0,99.7,10.0,10.0,0.0,0.0,0.0,489.0,4.0,130.0,128.0,0.0,,18.0,0.0,2.0,0.0
Gary Davis,MIA,RB,23.0,98.4,14.0,6.0,0.0,0.0,0.0,533.0,2.0,126.0,151.0,1.0,,14.0,0.0,1.0,0.0
Rick Kane,DET,RB,23.0,82.7,14.0,6.0,0.0,0.0,0.0,421.0,4.0,124.0,186.0,0.0,,18.0,0.0,10.0,0.0
Norm Bulaich,MIA,RB,31.0,102.6,14.0,7.0,0.0,0.0,0.0,416.0,4.0,91.0,180.0,0.0,,25.0,0.0,3.0,0.0
Archie Griffin,CIN,RB,23.0,105.62,12.0,11.0,18.0,1.0,1.0,549.0,0.0,137.0,240.0,0.0,,28.0,0.0,3.0,0.0
Horace King,DET,RB,24.0,117.9,14.0,13.0,0.0,0.0,0.0,521.0,1.0,155.0,238.0,0.0,,40.0,0.0,2.0,0.0
Lonnie Perrin,DEN,RB,25.0,82.2,14.0,5.0,0.0,0.0,0.0,456.0,3.0,110.0,106.0,1.0,,6.0,0.0,2.0,0.0
Brent McClanahan,MIN,RB,26.0,98.0,14.0,14.0,0.0,0.0,0.0,324.0,1.0,95.0,276.0,2.0,,34.0,0.0,7.0,0.0
Fran Tarkenton,MIN,QB,37.0,71.96,9.0,9.0,1734.0,9.0,258.0,6.0,0.0,15.0,0.0,0.0,,0.0,14.0,3.0,0.0
Dexter Bussey,DET,RB,25.0,82.4,8.0,4.0,0.0,0.0,0.0,338.0,4.0,85.0,116.0,1.0,,11.0,0.0,2.0,0.0
Tony Reed,KAN,RB,22.0,73.0,14.0,8.0,0.0,0.0,0.0,505.0,2.0,126.0,125.0,0.0,,12.0,0.0,7.0,0.0
Joe Theismann,WAS,QB,28.0,74.78,14.0,6.0,1097.0,7.0,182.0,149.0,1.0,29.0,0.0,0.0,,0.0,9.0,0.0,0.0
Greg Landry,DET,QB,31.0,70.26,11.0,11.0,1359.0,6.0,240.0,99.0,0.0,25.0,0.0,0.0,,0.0,7.0,2.0,0.0
Don Woods,SDG,RB,26.0,88.3,14.0,14.0,0.0,0.0,1.0,405.0,1.0,118.0,218.0,1.0,,18.0,0.0,2.0,0.0
Rob Lytle,DEN,RB,23.0,85.6,14.0,4.0,0.0,0.0,0.0,408.0,1.0,104.0,198.0,1.0,,17.0,0.0,2.0,0.0
Mike Hogan,PHI,RB,23.0,79.4,12.0,12.0,0.0,0.0,0.0,546.0,0.0,155.0,118.0,1.0,,19.0,0.0,6.0,0.0
Tom Sullivan,PHI,RB,27.0,92.6,14.0,13.0,0.0,0.0,0.0,363.0,0.0,125.0,223.0,2.0,,26.0,0.0,2.0,0.0
O.J. Simpson,BUF,RB,30.0,81.5,7.0,7.0,0.0,0.0,1.0,557.0,0.0,126.0,138.0,0.0,,16.0,0.0,2.0,0.0
Leroy Harris,MIA,RB,23.0,69.6,11.0,5.0,0.0,0.0,0.0,417.0,4.0,91.0,29.0,0.0,,7.0,0.0,3.0,0.0
Roland Hooks,BUF,RB,24.0,69.2,14.0,7.0,0.0,0.0,0.0,497.0,0.0,128.0,195.0,0.0,,16.0,0.0,8.0,0.0
Billy Kilmer,WAS,QB,38.0,59.47999999999999,8.0,8.0,1187.0,8.0,201.0,20.0,0.0,10.0,0.0,0.0,,0.0,7.0,4.0,0.0
Doug Kotar,NYG,RB,26.0,80.3,12.0,11.0,0.0,0.0,0.0,480.0,2.0,132.0,73.0,0.0,,15.0,0.0,1.0,0.0
Frank Grant,WAS,WR,27.0,100.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,3.0,,34.0,0.0,0.0,0.0
Mark Bailey,KAN,RB,23.0,74.2,14.0,4.0,0.0,0.0,0.0,266.0,2.0,66.0,206.0,1.0,,17.0,0.0,4.0,0.0
Jack Dolbin,DEN,WR,29.0,89.5,14.0,13.0,0.0,0.0,0.0,12.0,0.0,2.0,443.0,3.0,,26.0,0.0,0.0,0.0
Stanley Morgan,NWE,WR,22.0,84.3,14.0,14.0,0.0,0.0,0.0,10.0,0.0,1.0,443.0,3.0,,21.0,0.0,0.0,0.0
Tim Wilson,HOU,RB,23.0,81.0,10.0,5.0,0.0,0.0,0.0,343.0,3.0,99.0,107.0,0.0,,20.0,0.0,1.0,0.0
James Harris,SDG,QB,30.0,52.89999999999999,9.0,9.0,1240.0,5.0,211.0,13.0,2.0,10.0,0.0,0.0,,0.0,11.0,4.0,0.0
Roland Harper,CHI,RB,24.0,76.9,11.0,10.0,0.0,0.0,2.0,457.0,0.0,120.0,142.0,0.0,,19.0,0.0,1.0,0.0
Joe Pisarcik,NYG,QB,25.0,47.540000000000006,13.0,11.0,1346.0,4.0,241.0,57.0,2.0,27.0,0.0,0.0,,0.0,14.0,6.0,0.0
Jim Robinson,NYG,WR,24.0,82.2,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,3.0,,22.0,0.0,0.0,0.0
Ron Lee,BAL,RB,24.0,66.6,13.0,4.0,0.0,0.0,0.0,346.0,3.0,84.0,60.0,0.0,,10.0,0.0,1.0,0.0
Brian Sipe,CLE,QB,28.0,50.71999999999999,9.0,9.0,1233.0,9.0,195.0,14.0,0.0,10.0,0.0,0.0,,0.0,14.0,4.0,0.0
Woody Thompson,ATL,RB,25.0,63.400000000000006,14.0,7.0,0.0,0.0,0.0,478.0,1.0,132.0,56.0,0.0,,12.0,0.0,4.0,0.0
Ricky Bell,TAM,RB,22.0,61.400000000000006,11.0,10.0,0.0,0.0,0.0,436.0,1.0,148.0,88.0,0.0,,11.0,0.0,4.0,0.0
Lenvil Elliott,CIN,RB,26.0,83.69999999999999,14.0,3.0,0.0,0.0,0.0,269.0,0.0,65.0,238.0,1.0,,29.0,0.0,1.0,0.0
Larry Csonka,NYG,RB,31.0,56.4,14.0,13.0,0.0,0.0,0.0,464.0,1.0,134.0,20.0,0.0,,2.0,0.0,0.0,0.0
Billy Joe DuPree,DAL,TE,27.0,79.60000000000001,14.0,14.0,0.0,0.0,0.0,9.0,0.0,3.0,347.0,3.0,,28.0,0.0,1.0,0.0
Pete Banaszak,OAK,RB,33.0,50.8,14.0,0.0,0.0,0.0,0.0,214.0,5.0,67.0,14.0,0.0,,2.0,0.0,2.0,0.0
John Brockington,2TM,RB,29.0,73.9,11.0,7.0,0.0,0.0,0.0,186.0,1.0,65.0,223.0,1.0,,21.0,0.0,0.0,0.0
Roosevelt Leaks,BAL,RB,24.0,48.6,11.0,10.0,0.0,0.0,0.0,237.0,3.0,59.0,39.0,1.0,,3.0,0.0,3.0,0.0
Scott Hunter,ATL,QB,30.0,44.92,7.0,7.0,898.0,2.0,151.0,70.0,1.0,28.0,0.0,0.0,,0.0,3.0,3.0,0.0
Herb Lusk,PHI,RB,24.0,54.099999999999994,11.0,0.0,0.0,0.0,0.0,229.0,2.0,52.0,102.0,1.0,,5.0,0.0,1.0,0.0
Gary Parris,CLE,TE,27.0,70.3,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,5.0,,21.0,0.0,1.0,0.0
Joe Washington,SDG,RB,24.0,80.38,13.0,0.0,32.0,1.0,1.0,217.0,0.0,62.0,244.0,0.0,,31.0,0.0,1.0,0.0
Larry Poole,CLE,RB,25.0,64.5,13.0,0.0,0.0,0.0,0.0,118.0,1.0,38.0,137.0,3.0,,17.0,0.0,1.0,0.0
Wendell Tyler,RAM,RB,22.0,43.0,14.0,0.0,0.0,0.0,0.0,317.0,3.0,61.0,3.0,0.0,,1.0,0.0,4.0,0.0
Duke Fergerson,SEA,WR,23.0,66.4,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,2.0,,19.0,0.0,1.0,0.0
Clarence Harmon,WAS,RB,22.0,60.9,12.0,9.0,0.0,0.0,0.0,310.0,0.0,94.0,119.0,1.0,,14.0,0.0,1.0,0.0
Lynn Dickey,GNB,QB,28.0,46.24,9.0,9.0,1346.0,5.0,220.0,24.0,0.0,5.0,0.0,0.0,,0.0,14.0,1.0,0.0
Eric Torkelson,GNB,RB,25.0,50.599999999999994,14.0,7.0,0.0,0.0,0.0,309.0,1.0,103.0,107.0,0.0,,11.0,0.0,4.0,0.0
Bennie Cunningham,PIT,TE,23.0,66.7,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,2.0,,20.0,0.0,0.0,0.0
Russ Francis,NWE,TE,24.0,62.9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,4.0,,16.0,0.0,0.0,0.0
Calvin Hill,WAS,RB,30.0,59.099999999999994,14.0,1.0,0.0,0.0,0.0,257.0,0.0,69.0,154.0,1.0,,18.0,0.0,3.0,0.0
Jim Otis,STL,RB,29.0,45.199999999999996,13.0,7.0,0.0,0.0,0.0,334.0,2.0,99.0,18.0,0.0,,2.0,0.0,2.0,0.0
Isaac Curtis,CIN,WR,27.0,65.8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,2.0,,20.0,0.0,0.0,0.0
Wallace Francis,ATL,WR,26.0,71.6,14.0,14.0,0.0,0.0,0.0,6.0,0.0,4.0,390.0,1.0,,26.0,0.0,0.0,0.0
Mike Siani,OAK,WR,27.0,70.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,2.0,,24.0,0.0,0.0,0.0
J.V. Cain,STL,TE,26.0,69.8,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,2.0,,25.0,0.0,0.0,0.0
Anthony Davis,TAM,RB,25.0,42.8,11.0,6.0,0.0,0.0,0.0,297.0,1.0,95.0,91.0,0.0,,8.0,0.0,5.0,0.0
Billy Waddy,RAM,WR,23.0,51.900000000000006,14.0,8.0,0.0,0.0,0.0,34.0,0.0,2.0,355.0,1.0,,23.0,0.0,8.0,0.0
Carl Garrett,OAK,RB,30.0,45.6,14.0,0.0,0.0,0.0,0.0,175.0,1.0,53.0,61.0,2.0,,8.0,0.0,2.0,0.0
Jon Keyworth,DEN,RB,27.0,48.900000000000006,11.0,9.0,0.0,0.0,0.0,311.0,1.0,83.0,48.0,0.0,,11.0,0.0,2.0,0.0
Jerry Latin,STL,RB,24.0,38.7,14.0,3.0,0.0,0.0,0.0,208.0,2.0,56.0,89.0,0.0,,9.0,0.0,6.0,0.0
Bo Rather,CHI,WR,27.0,57.199999999999996,13.0,9.0,0.0,0.0,0.0,8.0,0.0,2.0,294.0,2.0,,17.0,0.0,1.0,0.0
John Riggins,WAS,RB,28.0,48.8,5.0,5.0,0.0,0.0,0.0,203.0,0.0,68.0,95.0,2.0,,7.0,0.0,0.0,0.0
Willard Harrell,GNB,RB,25.0,53.72,13.0,4.0,33.0,0.0,1.0,140.0,1.0,60.0,194.0,0.0,,19.0,0.0,3.0,0.0
Ray Jarvis,DET,WR,28.0,69.3,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,1.0,,28.0,0.0,0.0,0.0
Golden Richards,DAL,WR,27.0,57.5,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,3.0,,17.0,0.0,0.0,0.0
Danny Buggs,WAS,WR,24.0,66.1,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,1.0,,26.0,0.0,0.0,0.0
Scott Dierking,NYJ,RB,22.0,42.4,14.0,5.0,0.0,0.0,0.0,315.0,0.0,79.0,29.0,1.0,,4.0,0.0,1.0,0.0
