Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Alfred Anderson,MIN,RB,27.0,119.2,16.0,13.0,0.0,0.0,0.0,300.0,7.0,87.0,242.0,1.0,,23.0,0.0,3.0,0.0
Jim Jensen,MIA,WR,30.0,156.0,16.0,4.0,0.0,0.0,0.0,68.0,0.0,10.0,652.0,5.0,,58.0,0.0,2.0,0.0
Mark Malone,SDG,QB,30.0,90.1,12.0,8.0,1580.0,6.0,272.0,169.0,4.0,37.0,0.0,0.0,,0.0,13.0,6.0,0.0
Steve Sewell,DEN,RB,25.0,134.2,16.0,3.0,0.0,0.0,1.0,135.0,1.0,32.0,507.0,5.0,,38.0,0.0,2.0,0.0
Steve Smith,RAI,RB,24.0,124.10000000000001,16.0,6.0,0.0,0.0,0.0,162.0,3.0,38.0,299.0,6.0,,26.0,0.0,1.0,0.0
Jim McMahon,CHI,QB,29.0,86.24000000000001,9.0,9.0,1346.0,6.0,192.0,104.0,4.0,26.0,0.0,0.0,,0.0,7.0,6.0,0.0
Wesley Walker,NYJ,WR,33.0,122.3,16.0,10.0,0.0,0.0,0.0,12.0,0.0,1.0,551.0,7.0,,26.0,0.0,1.0,0.0
Dennis McKinnon,CHI,WR,27.0,135.9,15.0,15.0,0.0,0.0,0.0,25.0,1.0,3.0,704.0,3.0,,45.0,0.0,3.0,0.0
Lars Tate,TAM,RB,22.0,98.0,15.0,5.0,0.0,0.0,0.0,467.0,7.0,122.0,23.0,1.0,,5.0,0.0,2.0,0.0
Michael Irvin,DAL,WR,22.0,127.60000000000001,14.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,654.0,5.0,,32.0,0.0,0.0,0.0
Pete Mandley,DET,WR,27.0,134.1,15.0,14.0,0.0,0.0,0.0,44.0,1.0,6.0,617.0,4.0,,44.0,0.0,3.0,0.0
Allen Rice,MIN,RB,26.0,124.1,16.0,4.0,0.0,0.0,0.0,322.0,6.0,110.0,279.0,0.0,,30.0,0.0,1.0,0.0
Sammy Winder,DEN,RB,29.0,109.6,16.0,12.0,0.0,0.0,0.0,543.0,4.0,149.0,103.0,1.0,,17.0,0.0,1.0,0.0
Bob Perryman,NWE,RB,24.0,103.19999999999999,16.0,16.0,0.0,0.0,0.0,448.0,6.0,146.0,134.0,0.0,,17.0,0.0,4.0,0.0
Troy Stradford,MIA,RB,24.0,146.1,15.0,6.0,0.0,0.0,1.0,335.0,2.0,95.0,426.0,1.0,,56.0,0.0,2.0,0.0
Tom Rathman,SFO,RB,26.0,134.9,16.0,16.0,0.0,0.0,0.0,427.0,2.0,102.0,382.0,0.0,,42.0,0.0,0.0,0.0
Rueben Mayes,NOR,RB,25.0,100.1,16.0,9.0,0.0,0.0,0.0,628.0,3.0,170.0,103.0,0.0,,11.0,0.0,1.0,0.0
Rodney Carter,PIT,RB,24.0,122.13999999999999,14.0,1.0,56.0,0.0,3.0,216.0,3.0,36.0,363.0,2.0,,32.0,0.0,0.0,0.0
Steve Beuerlein,RAI,QB,23.0,78.32,10.0,8.0,1643.0,8.0,238.0,35.0,0.0,30.0,21.0,0.0,,1.0,7.0,6.0,0.0
Carlos Carson,KAN,WR,30.0,135.2,14.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,711.0,3.0,,46.0,0.0,0.0,0.0
Aaron Cox,RAM,WR,23.0,117.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,5.0,,28.0,0.0,0.0,0.0
Ronnie Harmon,BUF,RB,24.0,120.9,16.0,1.0,0.0,0.0,0.0,212.0,1.0,57.0,427.0,3.0,,37.0,0.0,2.0,0.0
Sterling Sharpe,GNB,WR,23.0,133.9,16.0,16.0,0.0,0.0,0.0,-2.0,0.0,4.0,791.0,1.0,,55.0,0.0,3.0,0.0
Keith Woodside,GNB,RB,24.0,117.7,16.0,9.0,0.0,0.0,0.0,195.0,3.0,83.0,352.0,2.0,,39.0,0.0,3.0,0.0
Bo Jackson,RAI,RB,26.0,82.9,10.0,9.0,0.0,0.0,0.0,580.0,3.0,136.0,79.0,0.0,,9.0,0.0,5.0,0.0
Roger Vick,NYJ,RB,24.0,93.0,16.0,12.0,0.0,0.0,0.0,540.0,3.0,128.0,120.0,0.0,,19.0,0.0,5.0,0.0
Doug Flutie,NWE,QB,26.0,75.9,11.0,9.0,1150.0,8.0,179.0,179.0,1.0,38.0,0.0,0.0,,0.0,10.0,3.0,0.0
Dennis Gentry,CHI,WR,29.0,110.19999999999999,16.0,16.0,0.0,0.0,0.0,86.0,1.0,7.0,486.0,3.0,,33.0,0.0,2.0,0.0
Irving Fryar,NWE,WR,26.0,109.2,15.0,14.0,0.0,0.0,0.0,12.0,0.0,6.0,490.0,5.0,,33.0,0.0,2.0,0.0
Kelvin Martin,DAL,WR,23.0,124.79999999999998,16.0,7.0,0.0,0.0,0.0,-4.0,0.0,4.0,622.0,3.0,,49.0,0.0,2.0,0.0
Ron Morris,CHI,WR,24.0,105.8,16.0,1.0,0.0,0.0,0.0,40.0,0.0,3.0,498.0,4.0,,28.0,0.0,0.0,0.0
Mike Tomczak,CHI,QB,26.0,76.4,14.0,5.0,1310.0,7.0,170.0,40.0,1.0,13.0,0.0,0.0,,0.0,6.0,1.0,0.0
Steve Largent,SEA,WR,34.0,109.2,15.0,15.0,0.0,0.0,0.0,-3.0,0.0,1.0,645.0,2.0,,39.0,0.0,3.0,0.0
Ottis Anderson,NYG,RB,31.0,83.5,16.0,0.0,0.0,0.0,0.0,208.0,8.0,65.0,57.0,0.0,,9.0,0.0,0.0,0.0
Kevin Mack,CLE,RB,26.0,76.2,11.0,11.0,0.0,0.0,0.0,485.0,3.0,123.0,87.0,0.0,,11.0,0.0,5.0,0.0
Anthony Miller,SDG,WR,23.0,109.1,16.0,15.0,0.0,0.0,0.0,45.0,0.0,7.0,526.0,3.0,,36.0,0.0,1.0,0.0
Mike Quick,PHI,WR,29.0,96.8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,4.0,,22.0,0.0,0.0,0.0
Clarence Verdin,IND,WR,25.0,95.4,16.0,11.0,0.0,0.0,0.0,77.0,0.0,8.0,437.0,4.0,,20.0,0.0,0.0,0.0
Stanley Morgan,NWE,WR,33.0,102.60000000000001,16.0,14.0,0.0,0.0,0.0,-6.0,0.0,1.0,502.0,4.0,,31.0,0.0,1.0,0.0
Alonzo Highsmith,HOU,RB,23.0,69.7,16.0,16.0,0.0,0.0,0.0,466.0,2.0,94.0,131.0,0.0,,12.0,0.0,7.0,0.0
Gerald Riggs,ATL,RB,28.0,87.9,9.0,9.0,0.0,0.0,0.0,488.0,1.0,113.0,171.0,0.0,,22.0,0.0,3.0,0.0
Christian Okoye,KAN,RB,27.0,76.4,9.0,9.0,0.0,0.0,0.0,473.0,3.0,105.0,51.0,0.0,,8.0,0.0,1.0,0.0
Timmy Smith,WAS,RB,24.0,70.3,14.0,8.0,0.0,0.0,0.0,470.0,3.0,155.0,53.0,0.0,,8.0,0.0,4.0,0.0
Mark Duper,MIA,WR,29.0,107.6,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,1.0,,39.0,0.0,0.0,0.0
Rusty Hilger,DET,QB,26.0,55.019999999999996,11.0,9.0,1558.0,7.0,306.0,27.0,0.0,18.0,0.0,0.0,,0.0,12.0,7.0,0.0
Ricky Nattiel,DEN,WR,22.0,108.5,15.0,11.0,0.0,0.0,1.0,51.0,0.0,5.0,574.0,1.0,,46.0,0.0,3.0,0.0
Stanley Wilson,CIN,RB,27.0,71.8,15.0,6.0,0.0,0.0,0.0,398.0,2.0,112.0,110.0,1.0,,9.0,0.0,3.0,0.0
Quinn Early,SDG,WR,23.0,94.8,16.0,11.0,0.0,0.0,0.0,63.0,0.0,7.0,375.0,4.0,,29.0,0.0,1.0,0.0
Rick Fenney,MIN,RB,24.0,82.5,13.0,3.0,0.0,0.0,0.0,271.0,3.0,55.0,224.0,0.0,,15.0,0.0,0.0,0.0
Ernie Jones,PHO,WR,24.0,88.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,3.0,,23.0,0.0,1.0,0.0
Albert Bentley,IND,RB,28.0,88.2,16.0,2.0,0.0,0.0,1.0,230.0,2.0,45.0,252.0,1.0,,26.0,0.0,2.0,0.0
Randy Wright,GNB,QB,27.0,53.89999999999999,8.0,7.0,1490.0,4.0,244.0,43.0,2.0,8.0,0.0,0.0,,0.0,13.0,6.0,0.0
Gene Lang,ATL,RB,26.0,95.9,16.0,3.0,0.0,0.0,0.0,191.0,0.0,53.0,398.0,1.0,,37.0,0.0,3.0,0.0
Brian Brennan,CLE,WR,26.0,109.9,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,1.0,,46.0,0.0,0.0,0.0
Herman Heard,KAN,RB,27.0,79.6,12.0,5.0,0.0,0.0,0.0,438.0,0.0,106.0,198.0,0.0,,20.0,0.0,2.0,0.0
Webster Slaughter,CLE,WR,24.0,92.2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,3.0,,30.0,0.0,1.0,0.0
Jamie Holland,SDG,WR,24.0,98.5,16.0,6.0,0.0,0.0,0.0,19.0,0.0,3.0,536.0,1.0,,39.0,0.0,1.0,0.0
Perry Kemp,GNB,WR,27.0,104.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,,48.0,0.0,3.0,0.0
William Howard,TAM,RB,24.0,67.9,15.0,9.0,0.0,0.0,0.0,452.0,1.0,115.0,97.0,0.0,,11.0,0.0,2.0,0.0
Thomas Sanders,CHI,RB,26.0,59.599999999999994,16.0,0.0,0.0,0.0,0.0,332.0,3.0,95.0,94.0,0.0,,9.0,0.0,5.0,0.0
Gary Hogeboom,IND,QB,30.0,55.040000000000006,9.0,1.0,996.0,7.0,131.0,-8.0,1.0,11.0,0.0,0.0,,0.0,7.0,2.0,0.0
Mike Wilson,SFO,WR,30.0,91.5,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,3.0,,33.0,0.0,0.0,0.0
Matt Bouza,IND,WR,29.0,83.2,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,4.0,,25.0,0.0,0.0,0.0
Robert Delpino,RAM,RB,23.0,83.9,15.0,3.0,0.0,0.0,0.0,147.0,0.0,34.0,312.0,2.0,,30.0,0.0,2.0,0.0
Earnest Jackson,PIT,RB,29.0,60.900000000000006,12.0,6.0,0.0,0.0,0.0,315.0,3.0,74.0,84.0,0.0,,9.0,0.0,3.0,0.0
Steve Young,SFO,QB,27.0,47.6,11.0,3.0,680.0,3.0,101.0,184.0,1.0,27.0,0.0,0.0,,0.0,3.0,5.0,0.0
